,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,174.634,174.750,-0.200,421,182,174.70,174.75,3200,3200,174.85,175.00,50,474,174.65,174.80,3200,3200,174.80,175.10,1714,6006,22400,28800,174.561,174.888,174.493,175.356,-0.355,0.000
2017-01-06 09:18:00,174.690,175.173,-0.250,426,163,174.75,174.90,3200,3200,174.95,175.20,491,2733,174.70,174.95,3200,3200,174.80,175.25,1838,11117,25600,16000,174.659,175.010,174.575,175.430,-0.390,155.000
2017-01-06 09:19:00,175.029,175.380,-0.300,900,602,175.00,175.10,3200,3200,175.20,175.50,172,267,174.85,175.15,3200,3200,175.15,175.55,6524,7112,25600,22400,174.760,175.321,175.031,175.764,-0.405,160.078
2017-01-06 09:20:00,174.611,175.023,-0.475,418,467,174.50,174.65,3200,3200,174.95,175.15,3350,50,174.45,174.70,3200,3200,174.90,175.20,7358,3634,19200,22400,174.408,174.782,174.750,175.300,-0.395,158.403
2017-01-06 09:21:00,174.911,175.304,-0.350,100,847,174.80,174.90,3200,3200,175.15,175.25,459,50,174.70,174.95,6400,3200,175.10,175.30,11343,4840,28800,16000,174.612,175.045,175.011,175.410,-0.410,144.180
2017-01-06 09:22:00,175.268,175.747,-0.400,52,277,175.15,175.30,3200,6400,175.50,175.75,327,1515,175.10,175.35,3200,3200,175.45,175.80,4428,3258,32000,22400,175.028,175.391,175.175,175.914,-0.420,135.777
2017-01-06 09:23:00,175.359,175.982,-0.425,200,1781,175.35,175.40,3200,3200,175.70,175.90,65,133,175.30,175.45,3200,3200,175.65,176.00,3703,6689,28800,16000,175.191,175.502,175.572,176.150,-0.430,126.755
2017-01-06 09:24:00,175.566,175.918,-0.375,2192,2265,175.50,175.65,3200,3200,175.85,176.05,50,1775,175.45,175.70,3200,3200,175.70,176.10,7159,9294,16000,19200,175.402,175.780,175.670,176.267,-0.445,118.323
2017-01-06 09:25:00,175.510,175.964,-0.425,1465,612,175.50,175.65,3200,3200,175.90,176.10,1515,1141,175.45,175.70,3200,3200,175.85,176.15,5094,8323,16000,19200,175.420,175.775,175.740,176.283,-0.460,111.580
2017-01-06 09:26:00,175.572,176.125,-0.425,3650,3868,175.50,175.65,3200,3200,175.90,176.10,271,50,175.40,175.70,3200,3200,175.85,176.30,8505,7405,22400,16000,175.390,175.737,175.743,176.350,-0.485,107.407
2017-01-06 09:27:00,175.584,176.091,-0.450,138,1990,175.55,175.70,3200,3200,176.00,176.15,2755,1680,175.50,175.75,3200,3200,175.95,176.20,9571,13711,19200,16000,175.418,175.839,175.867,176.280,-0.485,104.619
