,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,181.706,182.718,-0.850,307.000,36.000,181.75,182.00,3500.000,3500.000,182.55,182.90,100.000,588.000,181.70,182.05,3500.000,7000.000,182.50,182.95,1942.000,8573.000,17500.000,21000.000,181.614,182.141,182.390,183.067,-0.825
2017-01-06 09:18:00,181.895,182.642,-0.775,33.000,100.000,181.90,182.00,7000.000,3500.000,182.55,182.90,136.000,65.000,181.85,182.05,3500.000,3500.000,182.50,182.95,2573.000,4219.000,21000.000,24500.000,181.755,182.234,182.325,183.050,-0.875
2017-01-06 09:19:00,181.698,182.531,-0.825,1146.000,296.000,181.75,181.85,3500.000,10500.000,182.50,182.75,100.000,100.000,181.70,181.90,3500.000,3500.000,182.30,182.90,2865.000,5688.000,17500.000,28000.000,181.665,182.022,182.210,182.894,-0.915
2017-01-06 09:20:00,181.554,182.396,-0.775,411.000,236.000,181.50,181.75,3500.000,3500.000,182.35,182.45,588.000,598.000,181.45,181.80,3500.000,3500.000,182.20,182.50,2518.000,4520.000,24500.000,24500.000,181.378,181.851,182.057,182.707,-0.945
2017-01-06 09:21:00,181.905,182.591,-0.850,280.000,410.000,181.90,181.95,3500.000,3500.000,182.65,182.90,15.000,1136.000,181.85,182.00,3500.000,7000.000,182.45,182.95,1451.000,3153.000,17500.000,42000.000,181.771,182.068,182.430,183.000,-0.960
2017-01-06 09:22:00,181.987,182.666,-0.900,969.000,848.000,181.90,181.95,3500.000,3500.000,182.75,182.90,274.000,734.000,181.85,182.00,3500.000,7000.000,182.55,182.95,4415.000,2970.000,21000.000,45500.000,181.741,182.060,182.525,183.012,-0.975
2017-01-06 09:23:00,181.615,182.438,-1.025,22.000,47.000,181.55,181.60,7000.000,3500.000,182.50,182.70,727.000,100.000,181.50,181.65,3500.000,3500.000,182.45,182.80,2783.000,1590.000,28000.000,45500.000,181.435,181.738,182.275,182.946,-0.940
2017-01-06 09:24:00,181.707,182.637,-1.025,1346.000,2496.000,181.65,181.75,3500.000,3500.000,182.70,182.75,5968.000,258.000,181.60,181.80,3500.000,3500.000,182.55,182.80,9941.000,6397.000,21000.000,21000.000,181.590,181.852,182.467,182.867,-0.890
2017-01-06 09:25:00,181.548,182.504,-0.925,665.000,489.000,181.60,181.65,3500.000,3500.000,182.35,182.75,1.000,100.000,181.55,181.70,3500.000,3500.000,182.30,182.80,900.000,2228.000,21000.000,21000.000,181.559,181.759,182.158,182.867,-0.885
2017-01-06 09:26:00,181.359,182.038,-0.925,816.000,105.000,181.20,181.35,3500.000,3500.000,182.10,182.30,274.000,55.000,181.15,181.40,3500.000,3500.000,182.05,182.35,5794.000,2800.000,17500.000,28000.000,181.025,181.535,181.860,182.469,-0.870
2017-01-06 09:27:00,181.453,182.371,-0.975,50.000,197.000,181.35,181.50,3500.000,10500.000,182.30,182.50,444.000,100.000,181.30,181.55,3500.000,3500.000,182.25,182.60,3552.000,2952.000,17500.000,31500.000,181.198,181.636,182.180,182.700,-0.835
2017-01-06 09:28:00,181.715,182.418,-0.850,291.000,401.000,181.70,181.80,3500.000,3500.000,182.40,182.80,267.000,298.000,181.65,181.85,3500.000,3500.000,182.35,182.90,2746.000,4411.000,17500.000,42000.000,181.583,181.960,182.240,182.988,-0.790
2017-01-06 09:29:00,181.451,182.340,-0.775,382.000,20.000,181.50,181.60,3500.000,3500.000,182.10,182.55,100.000,588.000,181.45,181.75,3500.000,3500.000,182.05,182.60,880.000,2870.000,17500.000,17500.000,181.437,181.831,181.960,182.720,-0.800
2017-01-06 09:30:00,181.657,182.459,-0.900,671.000,360.000,181.70,181.80,3500.000,3500.000,182.50,182.80,40.000,298.000,181.65,181.85,3500.000,3500.000,182.40,182.90,2196.000,6342.000,17500.000,42000.000,181.585,181.981,182.310,182.988,-0.815
