,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,554.195,556.556,-2.375,467.000,159.000,554.10,554.35,1200.000,1200.000,556.45,556.75,454.000,20.000,554.05,554.45,1200.000,2400.000,556.40,556.80,2344.000,2148.000,7200.000,12000.000,553.983,554.563,556.300,557.045,-2.395
2017-01-06 09:18:00,555.734,558.250,-2.525,1823.000,14.000,555.60,555.75,2400.000,1200.000,558.05,558.35,1.000,66.000,555.55,555.80,4800.000,1200.000,558.00,558.40,4187.000,1355.000,10800.000,6000.000,555.527,555.892,557.967,558.460,-2.305
2017-01-06 09:19:00,554.942,557.420,-2.475,288.000,100.000,554.70,554.85,2400.000,3600.000,557.10,557.40,153.000,68.000,554.65,554.95,15600.000,1200.000,557.00,557.60,2140.000,596.000,24000.000,9600.000,554.561,554.977,556.908,557.656,-2.160
2017-01-06 09:20:00,555.022,557.325,-2.450,542.000,469.000,554.90,555.00,2400.000,1200.000,557.25,557.55,27.000,1.000,554.85,555.05,1200.000,1200.000,557.20,557.60,2287.000,1576.000,7200.000,7200.000,554.755,555.145,557.058,557.725,-2.095
2017-01-06 09:21:00,554.777,557.128,-2.275,321.000,92.000,554.75,554.95,1200.000,1200.000,557.10,557.15,1015.000,4021.000,554.70,555.00,18000.000,1200.000,557.00,557.20,2064.000,5437.000,25200.000,7200.000,554.673,555.018,556.943,557.292,-2.040
2017-01-06 09:22:00,555.218,557.619,-2.250,498.000,25.000,555.10,555.25,1200.000,2400.000,557.30,557.55,33.000,20.000,555.05,555.40,2400.000,1200.000,557.25,557.60,3581.000,3151.000,33600.000,18000.000,554.984,555.497,557.038,557.827,-2.010
2017-01-06 09:23:00,556.426,558.512,-2.075,100.000,95.000,556.45,556.60,1200.000,1200.000,558.45,558.75,100.000,2098.000,556.40,556.75,1200.000,2400.000,558.40,558.80,1170.000,4700.000,7200.000,13200.000,556.313,556.822,558.350,558.927,-2.045
2017-01-06 09:24:00,557.272,559.036,-1.750,1909.000,120.000,557.25,557.40,2400.000,1200.000,558.95,559.20,22.000,668.000,557.15,557.45,2400.000,6000.000,558.90,559.30,6137.000,7611.000,9600.000,12000.000,557.079,557.543,558.794,559.325,-2.140
2017-01-06 09:25:00,557.625,559.869,-2.125,153.000,10.000,557.75,557.80,1200.000,1200.000,559.80,560.00,10.000,20.000,557.55,557.85,1200.000,2400.000,559.75,560.10,2435.000,4443.000,6000.000,9600.000,557.440,557.965,559.690,560.200,-2.145
2017-01-06 09:26:00,558.541,560.561,-2.000,122.000,345.000,558.50,558.65,9600.000,1200.000,560.50,560.65,1.000,1130.000,558.45,558.70,1200.000,1200.000,560.40,560.70,2773.000,5003.000,14400.000,7200.000,558.331,558.763,560.417,560.767,-2.190
