,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,156.372,156.491,0.025,149.000,145.000,156.40,156.50,4500.000,4500.000,156.15,156.70,50.000,326.000,156.35,156.55,4500.000,4500.000,156.10,156.85,2700.000,5674.000,27000.000,22500.000,156.296,156.638,155.942,156.970,-0.340
2017-01-06 09:18:00,156.628,156.879,-0.225,572.000,945.000,156.75,156.90,9000.000,4500.000,156.75,157.35,357.000,421.000,156.70,156.95,4500.000,4500.000,156.70,157.40,1498.000,7236.000,27000.000,36000.000,156.658,157.053,156.525,157.681,-0.400
2017-01-06 09:19:00,156.960,157.250,-0.275,121.000,2250.000,156.95,157.00,4500.000,9000.000,157.10,157.40,1404.000,400.000,156.90,157.05,4500.000,4500.000,157.05,157.55,3070.000,5889.000,27000.000,40500.000,156.827,157.076,156.950,157.672,-0.430
2017-01-06 09:20:00,156.654,156.891,-0.425,48.000,157.000,156.50,156.70,4500.000,4500.000,156.90,157.15,265.000,350.000,156.45,156.75,4500.000,4500.000,156.50,157.20,2369.000,1759.000,22500.000,27000.000,156.347,156.813,156.450,157.458,-0.445
2017-01-06 09:21:00,156.511,156.754,-0.425,409.000,1023.000,156.35,156.50,9000.000,4500.000,156.75,156.95,226.000,1010.000,156.30,156.60,4500.000,9000.000,156.50,157.00,4294.000,3383.000,27000.000,31500.000,156.189,156.621,156.508,157.121,-0.460
2017-01-06 09:22:00,156.457,156.771,-0.350,10.000,2.000,156.45,156.55,4500.000,9000.000,156.80,156.90,227.000,865.000,156.40,156.60,4500.000,9000.000,156.50,157.00,4422.000,7479.000,22500.000,31500.000,156.288,156.693,156.470,157.071,-0.455
2017-01-06 09:23:00,156.898,157.292,-0.525,186.000,360.000,156.90,156.95,4500.000,4500.000,157.35,157.55,497.000,645.000,156.85,157.00,4500.000,9000.000,157.00,157.60,2646.000,3855.000,27000.000,31500.000,156.780,157.069,156.917,157.757,-0.435
2017-01-06 09:24:00,156.989,157.432,-0.425,186.000,2459.000,157.00,157.10,9000.000,9000.000,157.35,157.60,385.000,295.000,156.95,157.15,4500.000,4500.000,157.30,157.75,2647.000,6734.000,27000.000,36000.000,156.885,157.200,157.225,157.838,-0.410
2017-01-06 09:25:00,157.215,157.621,-0.500,2.000,298.000,157.15,157.30,4500.000,9000.000,157.55,157.90,428.000,397.000,157.10,157.35,4500.000,4500.000,157.30,157.95,1290.000,1600.000,27000.000,36000.000,157.014,157.414,157.242,158.044,-0.425
2017-01-06 09:26:00,157.435,157.963,-0.500,1489.000,2.000,157.35,157.50,4500.000,9000.000,157.85,158.00,1048.000,965.000,157.30,157.55,4500.000,4500.000,157.55,158.35,6122.000,5071.000,27000.000,27000.000,157.230,157.638,157.450,158.283,-0.420
