,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,59.242,59.434,-0.175,48628.000,33230.000,59.20,59.25,24000.000,60000.000,59.35,59.45,59685.000,19955.000,59.15,59.30,12000.000,132000.000,59.30,59.50,298271.000,236673.000,228000.000,252000.000,59.080,59.369,59.211,59.507,-0.135
2017-01-06 09:18:00,59.188,59.251,-0.100,23200.000,36559.000,59.15,59.20,72000.000,48000.000,59.25,59.30,14024.000,45755.000,59.10,59.25,60000.000,192000.000,59.20,59.35,264657.000,253932.000,276000.000,420000.000,59.016,59.313,59.172,59.383,-0.140
2017-01-06 09:19:00,59.159,59.261,-0.150,14476.000,5926.000,59.10,59.15,48000.000,24000.000,59.25,59.30,47476.000,35430.000,59.05,59.20,60000.000,60000.000,59.20,59.35,306050.000,171311.000,264000.000,288000.000,58.987,59.278,59.164,59.404,-0.130
2017-01-06 09:20:00,59.140,59.285,-0.150,500.000,41106.000,59.10,59.15,60000.000,60000.000,59.25,59.30,38914.000,56880.000,59.05,59.20,60000.000,72000.000,59.20,59.35,287059.000,253498.000,288000.000,276000.000,58.982,59.256,59.158,59.376,-0.135
2017-01-06 09:21:00,59.135,59.279,-0.150,13097.000,30551.000,59.10,59.15,48000.000,48000.000,59.25,59.30,47728.000,71396.000,59.05,59.20,72000.000,96000.000,59.20,59.35,310475.000,282191.000,336000.000,336000.000,58.987,59.256,59.154,59.387,-0.135
2017-01-06 09:22:00,59.073,59.185,-0.125,32016.000,24315.000,59.05,59.10,108000.000,36000.000,59.15,59.25,93934.000,49813.000,59.00,59.15,48000.000,84000.000,59.10,59.30,322528.000,309166.000,312000.000,324000.000,58.944,59.216,59.073,59.352,-0.140
2017-01-06 09:23:00,59.067,59.175,-0.125,11347.000,28421.000,59.05,59.10,84000.000,48000.000,59.15,59.25,103953.000,83156.000,59.00,59.15,60000.000,72000.000,59.10,59.30,289206.000,327929.000,276000.000,336000.000,58.938,59.211,59.072,59.350,-0.155
2017-01-06 09:24:00,59.072,59.151,-0.100,25212.000,47962.000,59.05,59.10,72000.000,60000.000,59.15,59.20,135317.000,92646.000,59.00,59.15,48000.000,24000.000,59.10,59.25,349978.000,359395.000,252000.000,312000.000,58.950,59.203,59.067,59.306,-0.165
2017-01-06 09:25:00,59.021,59.171,-0.175,120716.000,4219.000,59.00,59.05,72000.000,72000.000,59.15,59.25,46190.000,37611.000,58.95,59.10,36000.000,60000.000,59.10,59.30,363829.000,274769.000,228000.000,324000.000,58.914,59.180,59.076,59.337,-0.160
2017-01-06 09:26:00,59.018,59.157,-0.150,108602.000,14421.000,59.00,59.05,60000.000,24000.000,59.15,59.20,45991.000,39510.000,58.95,59.10,36000.000,84000.000,59.10,59.25,361057.000,299801.000,276000.000,336000.000,58.910,59.179,59.057,59.305,-0.160
