,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,800.915,805.988,-5.100,34.000,25.000,800.85,801.15,1000.000,2000.000,805.50,806.70,116.000,50.000,800.65,801.20,1000.000,1000.000,805.05,806.90,1424.000,1084.000,6000.000,7000.000,800.134,801.339,804.858,807.129,-4.550
2017-01-06 09:18:00,807.418,812.123,-4.900,62.000,25.000,807.35,807.70,2000.000,1000.000,811.85,813.00,86.000,370.000,807.30,808.00,1000.000,1000.000,811.00,813.45,210.000,548.000,6000.000,5000.000,807.262,808.155,810.558,813.770,-4.605
2017-01-06 09:19:00,808.894,813.212,-4.700,25.000,100.000,808.65,809.00,1000.000,1000.000,813.35,813.70,32.000,25.000,808.60,809.10,1000.000,1000.000,813.05,814.00,216.000,180.000,8000.000,12000.000,808.451,809.078,812.581,814.358,-4.470
2017-01-06 09:20:00,808.347,812.475,-4.175,13.000,26.000,808.25,808.35,1000.000,1000.000,812.35,812.60,8.000,37.000,808.00,808.40,1000.000,1000.000,812.30,812.80,779.000,317.000,6000.000,6000.000,807.541,808.568,812.017,813.083,-4.465
2017-01-06 09:21:00,805.262,809.518,-4.425,59.000,25.000,805.10,805.45,2000.000,2000.000,809.05,810.35,25.000,4.000,804.85,805.50,2000.000,1000.000,809.00,811.00,196.000,150.000,7000.000,7000.000,804.800,805.646,808.186,811.250,-4.545
2017-01-06 09:22:00,807.382,811.692,-4.550,25.000,62.000,807.30,807.70,1000.000,2000.000,811.50,812.60,85.000,140.000,807.20,807.75,1000.000,1000.000,811.05,812.75,307.000,501.000,5000.000,7000.000,807.093,807.888,810.780,812.879,-4.445
2017-01-06 09:23:00,810.366,815.292,-5.175,45.000,22.000,810.15,810.45,1000.000,1000.000,815.10,815.85,25.000,50.000,810.10,810.50,1000.000,1000.000,815.05,815.95,407.000,462.000,5000.000,8000.000,810.020,810.618,814.850,816.038,-4.225
2017-01-06 09:24:00,813.320,817.213,-4.025,57.000,62.000,813.40,813.90,2000.000,4000.000,817.35,818.00,104.000,1000.000,813.35,813.95,1000.000,1000.000,815.85,818.70,485.000,2204.000,6000.000,9000.000,813.107,814.001,815.942,818.567,-4.255
2017-01-06 09:25:00,812.992,817.418,-4.150,204.000,62.000,813.00,813.50,2000.000,1000.000,816.95,817.85,128.000,180.000,812.75,813.75,1000.000,1000.000,816.90,817.90,667.000,1474.000,6000.000,5000.000,812.781,813.830,816.575,818.250,-4.335
2017-01-06 09:26:00,815.505,820.052,-4.825,62.000,65.000,815.05,815.55,1000.000,2000.000,820.00,820.25,1615.000,8.000,815.00,815.60,1000.000,5000.000,819.55,820.50,1891.000,363.000,9000.000,12000.000,814.993,815.706,819.272,820.642,-4.245
