,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,675.987,678.777,-2.750,95.000,19.000,675.40,675.60,1100.000,1100.000,677.70,678.80,150.000,50.000,675.35,675.95,1100.000,1100.000,677.65,678.90,2541.000,925.000,7700.000,6600.000,675.044,676.130,677.507,679.767,-3.450
2017-01-06 09:18:00,677.768,680.504,-3.250,1100.000,152.000,677.65,677.90,1100.000,1100.000,681.00,681.05,75.000,955.000,677.55,678.00,1100.000,1100.000,680.05,681.10,1634.000,1438.000,5500.000,8800.000,677.588,678.042,679.980,681.281,-3.480
2017-01-06 09:19:00,678.646,681.609,-3.800,70.000,234.000,678.35,678.65,2200.000,1100.000,682.00,682.60,100.000,73.000,678.25,678.70,1100.000,1100.000,681.10,682.65,2021.000,738.000,6600.000,11000.000,677.986,678.730,681.292,682.890,-3.225
2017-01-06 09:20:00,678.000,681.870,-3.825,100.000,104.000,677.95,678.00,1100.000,1100.000,681.60,682.00,100.000,75.000,677.65,678.10,1100.000,1100.000,681.45,682.30,1972.000,709.000,5500.000,5500.000,677.407,678.179,681.370,682.370,-3.075
2017-01-06 09:21:00,677.792,681.409,-3.525,20.000,63.000,678.00,678.05,1100.000,1100.000,681.15,681.95,82.000,145.000,677.65,678.10,1100.000,1100.000,681.10,682.00,473.000,833.000,5500.000,6600.000,677.399,678.246,680.660,682.258,-2.905
2017-01-06 09:22:00,679.458,682.743,-2.850,100.000,253.000,679.55,679.70,1100.000,1100.000,682.45,682.50,500.000,639.000,679.50,679.75,1100.000,3300.000,682.35,683.00,682.000,2362.000,6600.000,8800.000,679.488,679.845,682.192,683.300,-2.840
2017-01-06 09:23:00,682.478,685.994,-3.400,163.000,150.000,682.40,682.50,1100.000,3300.000,685.70,686.00,1000.000,75.000,682.35,682.70,1100.000,1100.000,685.65,686.25,2203.000,2100.000,8800.000,8800.000,682.282,682.810,685.350,686.444,-2.640
2017-01-06 09:24:00,684.526,686.666,-2.525,30.000,150.000,684.10,684.40,1100.000,2200.000,686.65,686.90,54.000,100.000,684.05,684.55,1100.000,6600.000,686.60,687.00,6083.000,903.000,5500.000,12100.000,683.984,684.660,686.250,687.059,-2.580
2017-01-06 09:25:00,684.283,687.050,-3.075,10.000,390.000,684.05,684.20,2200.000,1100.000,686.85,687.55,5173.000,30.000,684.00,684.35,1100.000,1100.000,686.70,687.60,5891.000,1010.000,6600.000,5500.000,683.960,684.346,686.408,687.680,-2.595
2017-01-06 09:26:00,682.500,684.923,-2.675,140.000,105.000,682.20,682.55,1100.000,1100.000,684.85,685.25,100.000,75.000,682.15,682.60,1100.000,1100.000,684.80,685.30,1315.000,635.000,5500.000,6600.000,681.999,682.745,684.380,685.717,-2.675
2017-01-06 09:27:00,681.838,684.132,-2.525,41.000,69.000,681.50,681.95,2200.000,1100.000,684.00,684.50,150.000,75.000,681.45,682.00,1100.000,1100.000,683.50,684.55,886.000,621.000,6600.000,5500.000,681.314,682.190,683.517,684.770,-2.765
2017-01-06 09:28:00,681.420,683.746,-2.400,46.000,652.000,681.20,681.50,1100.000,2200.000,683.50,684.00,66.000,75.000,681.15,681.70,1100.000,1100.000,683.05,684.90,1652.000,1485.000,5500.000,8800.000,680.967,681.678,683.050,684.769,-2.760
2017-01-06 09:29:00,679.454,681.867,-2.225,35.000,48.000,679.55,679.95,1100.000,1100.000,681.65,682.30,17.000,165.000,679.50,680.00,1100.000,1100.000,681.50,682.35,221.000,1262.000,6600.000,6600.000,679.353,680.167,681.192,682.575,-2.790
2017-01-06 09:30:00,679.851,682.854,-3.150,57.000,75.000,679.80,679.95,2200.000,1100.000,682.75,683.30,84.000,612.000,679.75,680.00,1100.000,1100.000,682.25,683.35,371.000,1028.000,7700.000,6600.000,679.688,680.065,682.136,683.600,-2.640
2017-01-06 09:31:00,680.670,684.017,-3.075,1.000,16.000,680.70,681.00,2200.000,1100.000,683.55,684.30,75.000,234.000,680.55,681.25,1100.000,2200.000,683.50,684.70,297.000,1033.000,6600.000,6600.000,680.373,681.346,683.333,684.775,-2.410
