,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,384.313,384.644,-0.375,290.000,429.000,384.35,384.50,1700.000,3400.000,384.70,384.90,263.000,2.000,384.30,384.55,1700.000,1700.000,384.40,384.95,1168.000,2730.000,15300.000,27200.000,384.250,384.659,384.244,385.016,-0.215
2017-01-06 09:18:00,384.369,384.554,-0.350,1069.000,1616.000,384.20,384.25,1700.000,1700.000,384.50,384.65,383.000,381.000,384.15,384.30,1700.000,3400.000,384.35,384.70,4837.000,2436.000,11900.000,10200.000,384.082,384.316,384.236,384.775,-0.175
2017-01-06 09:19:00,384.462,384.909,-0.200,866.000,850.000,384.50,384.60,1700.000,1700.000,384.65,384.85,2.000,114.000,384.45,384.65,1700.000,1700.000,384.60,384.90,1193.000,2762.000,17000.000,10200.000,384.448,384.720,384.530,385.117,-0.150
2017-01-06 09:20:00,385.429,385.542,-0.150,242.000,300.000,385.45,385.55,1700.000,1700.000,385.55,385.75,218.000,1480.000,385.40,385.60,3400.000,1700.000,385.35,385.80,1183.000,3669.000,11900.000,10200.000,385.360,385.678,385.243,385.892,-0.125
2017-01-06 09:21:00,385.679,386.006,-0.125,117.000,1020.000,385.75,385.80,1700.000,1700.000,385.75,386.05,86.000,322.000,385.65,385.85,1700.000,1700.000,385.60,386.10,1340.000,4872.000,18700.000,8500.000,385.561,385.948,385.418,386.190,-0.150
2017-01-06 09:22:00,385.931,386.246,-0.250,297.000,2796.000,385.90,386.00,1700.000,1700.000,386.10,386.30,518.000,21.000,385.85,386.15,1700.000,3400.000,386.05,386.35,2098.000,5397.000,11900.000,10200.000,385.798,386.118,385.900,386.450,-0.125
2017-01-06 09:23:00,385.720,385.906,-0.150,2526.000,2700.000,385.65,385.90,3400.000,10200.000,385.85,386.00,1708.000,2900.000,385.60,385.95,1700.000,1700.000,385.70,386.20,5056.000,8516.000,10200.000,17000.000,385.609,385.962,385.667,386.110,-0.090
2017-01-06 09:24:00,386.940,387.191,-0.075,558.000,373.000,386.95,387.20,1700.000,3400.000,387.00,387.30,18.000,202.000,386.90,387.25,1700.000,3400.000,386.90,387.35,1188.000,2972.000,17000.000,11900.000,386.867,387.347,386.795,387.379,-0.065
2017-01-06 09:25:00,388.710,388.772,-0.025,23.000,371.000,388.70,388.85,1700.000,1700.000,388.65,388.95,779.000,2951.000,388.65,388.90,1700.000,8500.000,388.60,389.00,2556.000,5900.000,8500.000,18700.000,388.590,388.948,388.530,389.195,-0.060
2017-01-06 09:26:00,388.822,389.153,-0.250,374.000,18.000,388.85,388.90,1700.000,1700.000,389.00,389.25,866.000,302.000,388.80,389.10,1700.000,1700.000,388.95,389.30,2066.000,4040.000,20400.000,10200.000,388.760,389.226,388.637,389.367,0.010
2017-01-06 09:27:00,389.217,389.369,-0.125,591.000,10.000,389.10,389.20,1700.000,1700.000,389.15,389.40,204.000,64.000,389.05,389.35,1700.000,3400.000,389.10,389.45,2747.000,1685.000,11900.000,10200.000,388.997,389.451,389.036,389.583,0.055
2017-01-06 09:28:00,389.287,389.404,0.025,521.000,498.000,389.25,389.40,1700.000,1700.000,389.20,389.40,33.000,6.000,389.20,389.45,3400.000,3400.000,389.15,389.45,2625.000,3669.000,13600.000,10200.000,389.111,389.544,389.000,389.592,0.100
2017-01-06 09:29:00,389.386,389.379,0.050,408.000,611.000,389.30,389.45,1700.000,3400.000,389.20,389.45,362.000,709.000,389.25,389.50,1700.000,1700.000,389.15,389.50,2129.000,2192.000,10200.000,10200.000,389.204,389.520,389.050,389.608,0.150
2017-01-06 09:30:00,389.206,389.205,0.000,25.000,189.000,389.10,389.35,1700.000,3400.000,389.05,389.40,448.000,387.000,389.05,389.40,1700.000,1700.000,389.00,389.45,1905.000,2088.000,8500.000,10200.000,388.993,389.473,388.930,389.492,0.185
2017-01-06 09:31:00,390.435,390.414,0.100,1239.000,468.000,390.40,390.65,1700.000,1700.000,390.40,390.45,405.000,3602.000,390.35,390.70,1700.000,1700.000,390.20,390.65,4628.000,10808.000,10200.000,13600.000,390.279,390.759,390.158,390.756,0.160
2017-01-06 09:32:00,390.846,390.839,0.100,1424.000,146.000,390.90,390.95,1700.000,1700.000,390.75,390.90,375.000,13328.000,390.85,391.00,1700.000,15300.000,390.70,391.00,2748.000,18531.000,13600.000,23800.000,390.844,391.060,390.581,391.064,0.155
2017-01-06 09:33:00,390.663,390.561,0.250,445.000,273.000,390.85,390.90,1700.000,1700.000,390.55,390.70,40.000,290.000,390.70,390.95,1700.000,1700.000,390.50,390.95,1176.000,15478.000,8500.000,28900.000,390.673,391.015,390.430,391.009,0.115
2017-01-06 09:34:00,389.883,389.585,0.300,147.000,733.000,390.00,390.10,3400.000,1700.000,389.65,389.85,4.000,493.000,389.95,390.15,10200.000,1700.000,389.50,389.90,1709.000,8023.000,18700.000,20400.000,389.766,390.209,389.455,389.988,0.060
2017-01-06 09:35:00,389.480,389.195,0.175,51.000,71.000,389.30,389.45,1700.000,1700.000,389.05,389.35,88.000,68.000,389.20,389.50,1700.000,1700.000,389.00,389.40,1783.000,752.000,8500.000,8500.000,389.073,389.577,388.920,389.470,0.030
2017-01-06 09:36:00,389.295,389.230,-0.025,190.000,91.000,389.20,389.25,1700.000,1700.000,389.15,389.35,208.000,70.000,389.15,389.30,1700.000,1700.000,389.00,389.40,4113.000,1594.000,13600.000,11900.000,389.000,389.394,388.800,389.507,0.025
2017-01-06 09:37:00,389.685,389.483,0.075,70.000,139.000,389.70,389.75,1700.000,1700.000,389.60,389.70,79.000,252.000,389.65,389.80,1700.000,1700.000,389.50,389.80,1652.000,1991.000,8500.000,17000.000,389.515,389.895,389.350,389.965,0.000
