,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,864.2307692307693,285.70769230769235,285.85,516.6153846153846,286.014,286.577,285.11,285.80976923076923,213724.0,592000.0,6106748825.0,17029392000.0
2017-03-31 10:00:00,399.3666666666667,286.62499999999994,286.73499999999996,273.8666666666667,286.339,287.51,286.21,286.66426666666666,417594.0,1072000.0,11955296605.0,30876016000.0
2017-03-31 10:30:00,376.8666666666667,288.0083333333334,288.12166666666667,581.5333333333333,288.824,289.547,286.118,288.0904,812778.0,2332800.0,23347227065.0,67425104000.0
2017-03-31 11:00:00,473.5,289.065,289.19499999999994,460.7,289.208,289.6090000000001,288.762,289.19160000000005,972397.0,2892800.0,27963332365.0,83711568000.0
2017-03-31 11:30:00,288.93333333333334,289.1466666666667,289.2699999999999,710.6,289.063,289.43,289.026,289.2180333333334,1099446.0,3193600.0,31637870310.0,92460656000.0
2017-03-31 12:00:00,557.6,288.46666666666675,288.5833333333333,375.2,288.678,289.074,288.017,288.58363333333335,1312889.0,3600000.0,37793176790.0,104251456000.0
2017-03-31 12:30:00,565.9666666666667,289.1183333333334,289.235,785.9666666666667,289.766,290.011,288.6040000000001,289.2507,1582059.0,4140800.0,45581558755.0,119987952000.0
2017-03-31 13:00:00,585.9,289.4366666666666,289.5533333333334,566.3,289.455,289.767,289.188,289.4885,1700156.0,4467200.0,48999670665.0,129490048000.0
2017-03-31 13:30:00,560.7333333333333,289.64500000000004,289.735,567.0666666666667,289.959,290.077,289.226,289.6874333333334,1872743.0,4972800.0,53998984510.0,144218064000.0
2017-03-31 14:00:00,816.4333333333333,289.94,290.02166666666665,629.7,289.907,290.2270000000001,289.543,289.9369,2016671.0,5209600.0,58171916015.0,151123104000.0
2017-03-31 14:30:00,827.9,289.7416666666666,289.8733333333334,328.6,289.77,290.203,289.509,289.81783333333334,2132434.0,5401600.0,61527740700.0,156719008000.0
2017-03-31 15:00:00,580.6333333333333,289.2316666666667,289.3683333333333,1196.6,289.521,289.802,288.92,289.36199999999997,2307805.0,5603200.0,66600377165.0,162582976000.0
2017-03-31 15:30:00,474.9,288.82500000000005,288.96333333333337,576.0666666666667,288.578,289.6090000000001,288.5,288.9121333333333,2779649.0,6108800.0,80228585275.0,177270768000.0
2017-04-03 09:30:00,1685.5384615384614,289.05,289.18461538461537,407.38461538461536,289.038,290.045,288.233,289.164,259557.0,627200.0,7504698860.0,18252176000.0
2017-04-03 10:00:00,1113.2,289.1849999999999,289.29166666666663,261.96666666666664,290.464,290.464,288.344,289.3397666666667,519349.0,1161600.0,15015855355.0,33790832000.0
2017-04-03 10:30:00,1127.3,289.86166666666674,289.945,96.4,289.746,290.651,289.621,290.00346666666667,605274.0,1366400.0,17507329660.0,39760608000.0
2017-04-03 11:00:00,800.6666666666666,289.61,289.7150000000001,332.46666666666664,290.677,290.677,289.377,289.7602666666666,798771.0,1900800.0,23115079755.0,55338048000.0
2017-04-03 11:30:00,3477.0,290.68,290.79333333333335,477.96666666666664,291.281,291.324,290.231,290.7381000000001,1099575.0,2803200.0,31862543835.0,81703776000.0
2017-04-03 12:00:00,547.4666666666667,291.00333333333333,291.155,365.5,291.083,291.356,290.847,291.1232666666667,1245047.0,3001600.0,36097941595.0,87508352000.0
2017-04-03 12:30:00,1696.0,290.9583333333333,291.1133333333333,540.2666666666667,290.952,291.343,290.4170000000001,291.09136666666666,1486423.0,3193600.0,43122955030.0,93123056000.0
2017-04-03 13:00:00,769.4333333333333,290.98166666666674,291.12,359.1666666666667,291.373,291.664,290.612,291.03346666666664,1615343.0,3612800.0,46876648660.0,105389968000.0
2017-04-03 13:30:00,882.8,291.95,292.0683333333333,459.4,292.036,292.3,291.31,291.9853333333333,1724255.0,4230400.0,50056850090.0,123523744000.0
2017-04-03 14:00:00,1039.4,291.61666666666673,291.75000000000006,296.6666666666667,291.546,291.988,291.446,291.73426666666666,1783578.0,4492800.0,51787512750.0,131220112000.0
2017-04-03 14:30:00,1007.9,291.44,291.5783333333333,369.76666666666665,291.137,291.827,291.137,291.54616666666675,1845739.0,4665600.0,53599135925.0,136283168000.0
2017-04-03 15:00:00,791.4333333333333,290.98499999999996,291.1183333333333,812.5,291.253,291.327,290.564,291.0265333333333,1971323.0,4988800.0,57253934050.0,145729104000.0
2017-04-03 15:30:00,766.9333333333333,291.5133333333334,291.6466666666667,599.1333333333333,291.209,292.093,291.1690000000001,291.5677666666667,2301811.0,5443200.0,66890816655.0,159034176000.0
2017-04-05 09:30:00,211.76923076923077,291.4846153846154,291.5846153846154,264.61538461538464,291.567,292.4120000000001,290.788,291.6151538461539,142897.0,460800.0,4164356895.0,13504240000.0
2017-04-05 10:00:00,325.1333333333333,292.41833333333335,292.545,201.0,292.69,293.064,291.474,292.48153333333335,312424.0,1046400.0,9125008085.0,30728144000.0
2017-04-05 10:30:00,471.26666666666665,292.9816666666666,293.1233333333333,702.1333333333333,294.012,294.199,292.361,293.0038333333334,493551.0,1638400.0,14436654670.0,48186432000.0
2017-04-05 11:00:00,715.8333333333334,293.14833333333337,293.26833333333343,229.26666666666668,293.0490000000001,293.744,292.8590000000001,293.19286666666665,567775.0,1961600.0,16613279810.0,57710880000.0
2017-04-05 11:30:00,769.2666666666667,292.7833333333334,292.89666666666665,407.3333333333333,292.493,293.47,292.493,292.9157333333333,640178.0,2108800.0,18733730265.0,62043376000.0
2017-04-05 12:00:00,890.5666666666667,292.255,292.3916666666667,352.06666666666666,292.323,292.702,292.224,292.4176333333334,710384.0,2300800.0,20786136825.0,67685680000.0
2017-04-05 12:30:00,1223.2,292.93000000000006,293.045,311.76666666666665,292.998,293.449,292.378,293.00153333333327,799360.0,2492800.0,23392636255.0,73339168000.0
2017-04-05 13:00:00,489.6666666666667,292.31999999999994,292.43666666666655,419.1,292.128,293.103,292.128,292.4756,864409.0,2572800.0,25294464600.0,75690048000.0
2017-04-05 13:30:00,1114.1666666666667,292.0,292.13,308.43333333333334,292.17,292.374,291.905,292.1384666666666,945040.0,2697600.0,27649103865.0,79354288000.0
2017-04-05 14:00:00,1687.9,291.9766666666667,292.1033333333333,180.83333333333334,292.268,292.395,291.894,292.17113333333333,1046097.0,2848000.0,30600486420.0,83771072000.0
2017-04-05 14:30:00,1264.2333333333333,292.0199999999999,292.11999999999995,430.3666666666667,291.797,292.797,291.644,292.2116666666667,1149347.0,3046400.0,33616081000.0,89597760000.0
2017-04-05 15:00:00,899.1666666666666,291.8616666666666,291.9466666666667,452.5,291.948,292.32,291.757,292.0088,1263113.0,3228800.0,36936899425.0,94953600000.0
2017-04-05 15:30:00,1371.4,291.44999999999993,291.5333333333334,434.0,291.168,292.095,290.836,291.5465,1551623.0,3849600.0,45344345870.0,113135776000.0
2017-04-06 09:30:00,213.46153846153845,290.31538461538463,290.41538461538465,1533.4615384615386,290.115,291.01,289.846,290.34015384615384,212625.0,313600.0,6170769080.0,9154416000.0
2017-04-06 10:00:00,507.6333333333333,289.53499999999997,289.64333333333343,651.9333333333333,289.23,290.2270000000001,289.131,289.55779999999993,337458.0,668800.0,9785373435.0,19488352000.0
2017-04-06 10:30:00,453.1666666666667,288.7633333333333,288.8616666666666,725.3333333333334,288.252,289.449,288.252,288.7868666666667,419900.0,1040000.0,12166455680.0,30256640000.0
2017-04-06 11:00:00,1910.3333333333333,287.8616666666667,287.95166666666665,721.1333333333333,288.279,288.363,287.398,287.9200666666666,489349.0,1385600.0,14165961795.0,40240784000.0
2017-04-06 11:30:00,460.26666666666665,287.3550000000001,287.4583333333333,733.1,287.367,288.4290000000001,286.791,287.4188000000001,567482.0,1699200.0,16410597550.0,49282016000.0
2017-04-06 12:00:00,516.2333333333333,287.50333333333333,287.615,427.23333333333335,287.958,288.068,287.402,287.6367,603182.0,1801600.0,17437482185.0,52237744000.0
2017-04-06 12:30:00,348.76666666666665,288.09666666666664,288.2183333333334,292.2,288.24,288.524,287.983,288.23326666666674,630938.0,1907200.0,18237249755.0,55295088000.0
2017-04-06 13:00:00,440.46666666666664,287.78333333333336,287.8766666666667,370.8666666666667,287.837,288.236,287.55,287.86646666666667,672157.0,2028800.0,19423845260.0,58806976000.0
2017-04-06 13:30:00,442.7,287.4316666666666,287.51500000000004,902.7333333333333,286.598,287.975,286.598,287.4800333333333,749805.0,2150400.0,21652788400.0,62313104000.0
2017-04-06 14:00:00,370.6666666666667,286.78499999999997,286.9166666666667,446.76666666666665,287.135,287.2270000000001,285.987,286.8656333333333,867796.0,2393600.0,25033594745.0,69322432000.0
2017-04-06 14:30:00,267.26666666666665,287.01666666666665,287.11333333333334,873.4666666666667,286.9790000000001,287.476,286.647,287.0374666666666,913855.0,2540800.0,26356583665.0,73566800000.0
2017-04-06 15:00:00,226.1,287.1216666666667,287.2433333333334,555.3333333333334,287.628,287.628,286.553,287.17063333333334,1095244.0,2992000.0,31565589745.0,86599184000.0
2017-04-06 15:30:00,896.0333333333333,288.05,288.1416666666666,1430.3333333333333,287.641,289.138,287.336,288.11523333333326,1430810.0,3699200.0,41235508945.0,107087424000.0
2017-04-07 09:30:00,663.2307692307693,287.63076923076926,287.8038461538462,409.38461538461536,288.008,288.536,286.261,287.77846153846156,161824.0,332800.0,4655251845.0,9621424000.0
2017-04-07 10:00:00,1290.6333333333334,287.93666666666667,288.03166666666675,334.3,287.47,288.7,287.47,288.0137333333333,307628.0,748800.0,8855359915.0,21662128000.0
2017-04-07 10:30:00,549.2,286.87166666666667,286.9716666666667,438.73333333333335,287.41,287.491,286.399,286.98133333333334,437503.0,1190400.0,12580473900.0,34385392000.0
2017-04-07 11:00:00,559.1,287.3433333333333,287.44166666666666,232.8,287.4840000000001,287.79,286.996,287.4301,551880.0,1363200.0,15866288565.0,39375184000.0
2017-04-07 11:30:00,474.9,286.82,286.91833333333335,513.3666666666667,286.143,287.378,286.143,286.9047666666666,684600.0,1676800.0,19673885850.0,48414368000.0
2017-04-07 12:00:00,2570.866666666667,285.1516666666667,285.2216666666667,667.7666666666667,285.146,286.108,285.028,285.25969999999995,857149.0,2016000.0,24595890420.0,58138512000.0
2017-04-07 12:30:00,1055.8666666666666,284.99666666666667,285.06666666666666,426.0,284.886,285.285,284.808,285.05260000000004,950185.0,2256000.0,27247742090.0,65009680000.0
2017-04-07 13:00:00,687.8333333333334,285.20000000000005,285.275,326.8,285.684,285.75,284.976,285.2848666666666,1014011.0,2425600.0,29068598810.0,69873232000.0
2017-04-07 13:30:00,479.9,285.64,285.705,400.7,285.464,285.933,285.2990000000001,285.6996000000001,1066420.0,2544000.0,30565974085.0,73272800000.0
2017-04-07 14:00:00,314.03333333333336,285.475,285.5349999999999,145.16666666666666,285.382,285.629,285.324,285.4891666666667,1111505.0,2620800.0,31853108670.0,75476080000.0
2017-04-07 14:30:00,502.6,285.74500000000006,285.8133333333334,414.23333333333335,285.206,286.2340000000001,285.16,285.8213666666667,1231052.0,2854400.0,35269696670.0,82183232000.0
2017-04-07 15:00:00,714.1,284.84333333333336,284.91333333333324,433.93333333333334,284.37,285.435,284.004,284.9136,1357202.0,3360000.0,38861665380.0,96634304000.0
2017-04-07 15:30:00,747.3666666666667,283.8466666666667,283.91499999999996,427.8333333333333,284.146,284.702,283.15,283.85163333333344,1779222.0,4384000.0,50844637865.0,125761648000.0
2017-04-10 09:30:00,421.7692307692308,284.17692307692306,284.3423076923077,247.0,284.106,284.701,283.817,284.27253846153843,75246.0,358400.0,2139036055.0,10225200000.0
2017-04-10 10:00:00,551.7666666666667,283.7433333333334,283.8816666666667,452.8,283.568,285.24,282.935,283.88586666666663,212011.0,838400.0,6019297545.0,23913120000.0
2017-04-10 10:30:00,330.5,284.66833333333335,284.7916666666667,485.06666666666666,285.848,286.806,283.51,284.72916666666663,323472.0,1337600.0,9200315760.0,38215824000.0
2017-04-10 11:00:00,238.13333333333333,286.71166666666664,286.8733333333333,648.9,286.638,287.559,285.673,286.7437,419570.0,1884800.0,11957504265.0,53955952000.0
2017-04-10 11:30:00,360.1333333333333,287.6716666666668,287.8016666666666,673.5666666666667,288.377,288.384,286.594,287.6726666666667,559678.0,2380800.0,15991193820.0,68266432000.0
2017-04-10 12:00:00,272.8,288.41833333333335,288.5666666666666,646.4333333333333,288.065,288.7920000000001,288.0370000000001,288.44210000000004,660137.0,2748800.0,18888864890.0,78904864000.0
2017-04-10 12:30:00,416.7,287.9933333333333,288.135,1585.0,287.962,288.413,287.556,288.03483333333327,722958.0,2924800.0,20698416495.0,83981680000.0
2017-04-10 13:00:00,211.86666666666667,287.8916666666667,288.04333333333335,1058.0,286.975,288.317,286.696,287.91060000000004,790075.0,3276800.0,22629205755.0,94115168000.0
2017-04-10 13:30:00,317.3,286.46666666666664,286.60499999999996,226.0,286.941,287.111,285.848,286.5314333333334,869070.0,3584000.0,24891876125.0,102928720000.0
2017-04-10 14:00:00,260.5,287.47999999999996,287.64166666666665,436.1333333333333,287.607,287.955,287.091,287.5066,917108.0,3737600.0,26273680220.0,107353312000.0
2017-04-10 14:30:00,317.73333333333335,286.8500000000001,287.0083333333333,351.9,286.624,288.015,285.8040000000001,286.93416666666667,1004400.0,3993600.0,28777753225.0,114719584000.0
2017-04-10 15:00:00,512.1,286.67499999999995,286.83666666666664,404.53333333333336,286.84,287.1670000000001,286.339,286.75443333333334,1062561.0,4163200.0,30445426670.0,119597920000.0
2017-04-10 15:30:00,691.8333333333334,286.7083333333333,286.85166666666674,1190.9666666666667,287.1740000000001,287.392,286.493,286.74403333333345,1214330.0,4531200.0,34799890665.0,130185552000.0
2017-04-11 09:30:00,721.3076923076923,284.5769230769231,284.70000000000005,257.6923076923077,284.147,285.371,283.307,284.6753076923077,191929.0,531200.0,5463664225.0,15179152000.0
2017-04-11 10:00:00,182.8,284.2700000000001,284.39000000000004,179.16666666666666,284.303,284.9,283.701,284.30193333333335,334269.0,995200.0,9509396065.0,28421808000.0
2017-04-11 10:30:00,362.6666666666667,284.17499999999995,284.29666666666674,297.6,284.383,284.646,283.887,284.2301666666666,411243.0,1321600.0,11697143275.0,37729648000.0
2017-04-11 11:00:00,149.76666666666668,284.2299999999999,284.3016666666667,214.66666666666666,283.827,284.607,283.689,284.26873333333333,488272.0,1638400.0,13886238110.0,46772208000.0
2017-04-11 11:30:00,159.96666666666667,284.52333333333326,284.59833333333324,878.6333333333333,284.483,284.655,283.995,284.4483333333334,531810.0,1785600.0,15125020440.0,50979104000.0
2017-04-11 12:00:00,346.3666666666667,284.34999999999997,284.4133333333333,679.3333333333334,284.747,284.747,284.168,284.3622,587347.0,1936000.0,16704572690.0,55271280000.0
2017-04-11 12:30:00,246.36666666666667,284.5566666666667,284.64666666666665,491.1333333333333,284.9790000000001,285.021,284.015,284.5416333333333,648579.0,2035200.0,18447025470.0,58106128000.0
2017-04-11 13:00:00,131.73333333333332,284.84000000000003,284.93666666666667,354.56666666666666,284.91,285.156,284.336,284.8278666666667,723575.0,2198400.0,20582933655.0,62768128000.0
2017-04-11 13:30:00,74.1,284.9266666666667,285.025,256.26666666666665,284.8520000000001,285.148,284.508,284.9025666666667,770893.0,2496000.0,21931720550.0,71288480000.0
2017-04-11 14:00:00,441.5,285.17833333333334,285.2583333333334,384.06666666666666,285.285,285.558,284.827,285.16560000000004,808970.0,2681600.0,23017964325.0,76606144000.0
2017-04-11 14:30:00,124.66666666666667,285.3666666666666,285.47333333333336,270.06666666666666,285.346,285.4840000000001,285.187,285.36786666666666,843058.0,2771200.0,23990829350.0,79172704000.0
2017-04-11 15:00:00,169.93333333333334,285.25333333333333,285.37500000000006,1367.4,285.068,285.519,285.029,285.28079999999994,894686.0,2870400.0,25463897455.0,82014640000.0
2017-04-11 15:30:00,758.7,284.46666666666664,284.58833333333337,644.0333333333333,284.2290000000001,285.019,284.065,284.51253333333335,1016473.0,3187200.0,28927764655.0,91072240000.0
2017-04-12 09:30:00,318.0,286.3807692307692,286.55384615384617,142.92307692307693,286.05,286.791,286.05,286.4778461538462,96348.0,348800.0,2759037700.0,10031072000.0
2017-04-12 10:00:00,434.46666666666664,285.0783333333333,285.1983333333334,249.26666666666668,284.449,286.016,283.778,285.1096333333333,228291.0,924800.0,6522398655.0,26505424000.0
2017-04-12 10:30:00,785.5,283.71833333333336,283.84000000000003,1112.5333333333333,283.392,284.628,283.377,283.8128666666667,449567.0,2409600.0,12805158440.0,68805936000.0
2017-04-12 11:00:00,290.6333333333333,281.6,281.70666666666665,402.1333333333333,281.001,283.41,280.439,281.6828,716122.0,3337600.0,20310452120.0,95056560000.0
2017-04-12 11:30:00,358.43333333333334,281.20166666666665,281.3316666666667,267.03333333333336,281.506,281.724,280.711,281.3034,794697.0,3673600.0,22520012070.0,104539440000.0
2017-04-12 12:00:00,633.8333333333334,281.5899999999999,281.72166666666664,243.93333333333334,281.621,281.927,281.441,281.68226666666664,846008.0,3779200.0,23965477460.0,107526416000.0
2017-04-12 12:30:00,978.2333333333333,281.84166666666664,281.99999999999994,235.5,282.002,282.208,281.648,281.9554,917638.0,3926400.0,25985385560.0,111695104000.0
2017-04-12 13:00:00,975.1333333333333,282.09499999999997,282.20166666666665,180.33333333333334,282.494,282.675,281.569,282.15023333333346,1077451.0,4441600.0,30495569030.0,126306624000.0
2017-04-12 13:30:00,1091.0333333333333,282.3383333333334,282.4583333333332,124.36666666666666,282.394,282.697,282.194,282.39880000000005,1118401.0,4534400.0,31652079805.0,128940416000.0
2017-04-12 14:00:00,630.0666666666667,282.4716666666667,282.58333333333337,247.0,282.435,282.768,282.191,282.50916666666666,1203978.0,4793600.0,34070129480.0,136297488000.0
2017-04-12 14:30:00,551.6333333333333,281.9616666666667,282.1,161.16666666666666,282.078,282.562,281.535,282.0664,1268951.0,4953600.0,35902051400.0,140831024000.0
2017-04-12 15:00:00,313.76666666666665,281.3100000000001,281.43833333333333,245.43333333333334,281.035,282.108,280.89,281.43296666666663,1378639.0,5305600.0,38986791450.0,150783280000.0
2017-04-12 15:30:00,1174.5333333333333,281.78833333333336,281.905,399.1666666666667,282.206,282.238,281.145,281.83463333333344,1602277.0,5769600.0,45292065055.0,163938800000.0
2017-04-13 09:30:00,530.2307692307693,280.6653846153846,280.75384615384615,404.0769230769231,280.23900000000003,281.327,280.23900000000003,280.7257692307693,126434.0,617600.0,3552339965.0,17430400000.0
2017-04-13 10:00:00,384.3333333333333,279.8066666666667,279.8966666666667,685.2666666666667,280.999,281.152,278.86400000000003,279.8315,494090.0,2150400.0,13845463475.0,60523808000.0
2017-04-13 10:30:00,163.1,281.135,281.2016666666667,557.1333333333333,281.201,281.512,280.641,281.1423333333333,588552.0,2473600.0,16500760135.0,69652560000.0
