,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,655.0,182.5423076923077,182.62692307692305,1483.7692307692307,180.748,183.097,180.748,182.59307692307692,992092.0,2586000.0,18092298445.0,46667490000.0
2017-03-31 10:00:00,1091.4666666666667,180.4966666666666,180.55333333333334,994.1,180.342,180.801,180.278,180.53029999999995,1567408.0,4452000.0,28479583355.0,80227410000.0
2017-03-31 10:30:00,615.3666666666667,181.29,181.35666666666668,924.2333333333333,181.755,182.036,180.303,181.36226666666667,2031785.0,6054000.0,36912184330.0,109138950000.0
2017-03-31 11:00:00,997.5,182.4266666666667,182.48999999999995,1373.2333333333333,182.29,183.215,181.91,182.45850000000002,2475280.0,8598000.0,45008542065.0,155335710000.0
2017-03-31 11:30:00,774.8333333333334,181.9833333333333,182.05,1365.5666666666666,181.536,182.818,181.317,182.01889999999997,2771042.0,9588000.0,50392252130.0,173271270000.0
2017-03-31 12:00:00,2092.233333333333,181.42166666666665,181.475,1842.9,181.537,181.631,181.328,181.46013333333337,2960142.0,9912000.0,53823476450.0,179134710000.0
2017-03-31 12:30:00,1526.3666666666666,181.60666666666665,181.66000000000005,4065.7,181.803,182.044,181.492,181.67656666666664,3444713.0,10554000.0,62628729670.0,190782540000.0
2017-03-31 13:00:00,821.7666666666667,181.88333333333338,181.94166666666666,1111.9,181.803,182.08900000000003,181.739,181.89873333333335,3642577.0,11094000.0,66228728110.0,200597160000.0
2017-03-31 13:30:00,1172.0666666666666,181.17999999999992,181.23833333333332,2099.2,180.835,181.866,180.835,181.23896666666667,3996049.0,11850000.0,72636374310.0,214283760000.0
2017-03-31 14:00:00,1093.4666666666667,180.85,180.91166666666666,2848.0666666666666,180.324,181.24,180.243,180.8383333333333,4257647.0,12852000.0,77365216270.0,232377390000.0
2017-03-31 14:30:00,2457.4666666666667,180.39500000000004,180.45333333333326,5180.633333333333,180.384,180.487,180.316,180.38926666666666,4576690.0,13782000.0,83122077970.0,249164970000.0
2017-03-31 15:00:00,5193.133333333333,180.72999999999996,180.78666666666672,3958.633333333333,180.856,181.524,180.425,180.74089999999995,4970358.0,14664000.0,90243079245.0,265138290000.0
2017-03-31 15:30:00,3347.3333333333335,180.985,181.0350000000001,5730.6,181.326,181.326,180.755,180.99436666666668,6226979.0,16260000.0,112985901685.0,294000990000.0
2017-04-03 09:30:00,506.9230769230769,181.8038461538461,181.87692307692308,1932.4615384615386,181.832,182.191,181.458,181.77930769230773,368054.0,1338000.0,6690154245.0,24303780000.0
2017-04-03 10:00:00,672.8666666666667,180.91500000000005,180.9883333333333,1541.8333333333333,180.673,181.752,180.239,180.8926,637756.0,2742000.0,11568734930.0,49665420000.0
2017-04-03 10:30:00,845.0333333333333,180.60666666666665,180.66666666666669,1017.4666666666667,180.595,180.813,180.401,180.5958,802343.0,3270000.0,14541402845.0,59198400000.0
2017-04-03 11:00:00,420.2,180.86499999999992,180.92999999999998,1248.7,181.161,181.172,180.625,180.8516333333333,891769.0,3612000.0,16159017675.0,65387010000.0
2017-04-03 11:30:00,495.53333333333336,180.945,181.00333333333342,1499.7,180.745,181.188,180.723,180.93233333333328,965709.0,3942000.0,17497178980.0,71360040000.0
2017-04-03 12:00:00,288.1666666666667,180.90333333333325,180.98000000000002,1253.1666666666667,181.152,181.171,180.768,180.90903333333335,1062852.0,4410000.0,19254936690.0,79828170000.0
2017-04-03 12:30:00,1611.7666666666667,180.98666666666657,181.04,2126.0333333333333,180.913,181.151,180.913,180.98053333333337,1227928.0,4674000.0,22242999700.0,84609540000.0
2017-04-03 13:00:00,820.5666666666667,180.94999999999987,181.005,2299.0666666666666,180.911,181.11900000000003,180.882,180.9325333333333,1397687.0,5076000.0,25315898475.0,91893510000.0
2017-04-03 13:30:00,708.1333333333333,181.14833333333328,181.21666666666675,1193.0666666666666,181.378,181.465,180.92,181.1243,1745211.0,5520000.0,31615873080.0,99951210000.0
2017-04-03 14:00:00,3202.233333333333,181.34999999999997,181.41833333333332,3242.3333333333335,180.922,181.656,180.889,181.3152,2622409.0,6324000.0,47516457675.0,114528480000.0
2017-04-03 14:30:00,5417.966666666666,180.74333333333334,180.80333333333328,3497.366666666667,180.299,181.012,180.299,180.7388666666667,3391963.0,7992000.0,61438285430.0,144684030000.0
2017-04-03 15:00:00,2637.366666666667,180.30333333333337,180.35833333333343,1896.1,180.341,180.42,180.264,180.34046666666669,3768801.0,8502000.0,68234467685.0,153884400000.0
2017-04-03 15:30:00,5238.033333333334,179.79500000000004,179.85000000000002,1336.9333333333334,179.674,180.191,179.61,179.83103333333332,5162469.0,10842000.0,93295296255.0,196128450000.0
2017-04-05 09:30:00,1281.076923076923,180.54615384615383,180.62692307692308,1416.3846153846155,180.46400000000003,180.842,180.201,180.54984615384612,304635.0,864000.0,5497498230.0,15630660000.0
2017-04-05 10:00:00,1272.4,181.0683333333333,181.11999999999998,1396.9666666666667,181.34,181.59,180.529,181.07970000000003,740772.0,2118000.0,13400034935.0,38393400000.0
2017-04-05 10:30:00,1322.8666666666666,181.27666666666667,181.33833333333334,1804.6,181.355,181.506,181.048,181.28363333333334,967542.0,2706000.0,17511484865.0,49060530000.0
2017-04-05 11:00:00,1563.3333333333333,182.5116666666667,182.57833333333326,1739.9333333333334,183.109,183.148,181.36,182.5183333333334,1536383.0,4812000.0,27891669110.0,87461820000.0
2017-04-05 11:30:00,1786.0333333333333,183.39166666666662,183.44666666666663,3819.1,183.653,183.986,183.049,183.43083333333328,2050647.0,6810000.0,37329994700.0,124089300000.0
2017-04-05 12:00:00,1151.5333333333333,183.7416666666666,183.81333333333333,1255.8,183.644,184.189,183.486,183.7433,2337516.0,7962000.0,42604079215.0,145252830000.0
