,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,2436.3076923076924,108.82307692307691,108.89615384615385,2471.6923076923076,109.33,109.533,108.456,108.8733846153846,312991.0,1463000.0,3409701025.0,15999200000.0
2017-03-31 10:00:00,3951.4333333333334,108.79999999999998,108.86999999999999,1570.3333333333333,108.714,109.215,108.385,108.85773333333334,485480.0,2268000.0,5286854620.0,24788295000.0
2017-03-31 10:30:00,3372.5666666666666,108.46166666666664,108.51666666666665,562.2,108.473,108.698,108.44,108.50863333333334,567151.0,2562000.0,6173247605.0,27991180000.0
2017-03-31 11:00:00,3573.0666666666666,108.30500000000004,108.36000000000004,1050.2666666666667,107.856,108.577,107.835,108.37163333333335,724969.0,2856000.0,7880019475.0,31186750000.0
2017-03-31 11:30:00,1210.2666666666667,108.16333333333333,108.21833333333329,1403.5666666666666,108.356,108.477,107.847,108.17850000000001,788715.0,3073000.0,8569744035.0,33548060000.0
2017-03-31 12:00:00,2442.6666666666665,108.03833333333336,108.09666666666668,1308.8333333333333,107.715,108.34,107.429,108.10686666666669,947629.0,3584000.0,10281946125.0,39086390000.0
2017-03-31 12:30:00,3682.633333333333,107.6266666666667,107.68666666666664,1658.8,107.827,108.117,107.594,107.71573333333332,1198585.0,4270000.0,12984351120.0,46518920000.0
2017-03-31 13:00:00,2699.7,108.00333333333334,108.0533333333333,1410.4,108.195,108.195,107.833,108.03666666666669,3293095.0,4592000.0,35605383175.0,50018570000.0
2017-03-31 13:30:00,2931.0,108.19999999999997,108.25333333333332,1706.3666666666666,108.276,108.322,108.198,108.2764,3360290.0,4858000.0,36332513495.0,52914715000.0
2017-03-31 14:00:00,3285.1,108.2383333333333,108.3,2036.1,108.303,108.392,108.194,108.30279999999996,3461710.0,5159000.0,37430301110.0,56193200000.0
2017-03-31 14:30:00,4244.633333333333,108.08666666666669,108.15166666666666,1718.2333333333333,108.187,108.304,108.011,108.1674,3569063.0,5362000.0,38590711325.0,58400405000.0
2017-03-31 15:00:00,2608.8,107.97666666666666,108.03000000000002,1984.0666666666666,107.748,108.225,107.737,108.04870000000001,3685787.0,5635000.0,39849743895.0,61362875000.0
2017-03-31 15:30:00,5277.5,107.6116666666667,107.675,2668.4666666666667,107.447,107.906,107.235,107.72466666666666,4213752.0,6657000.0,45527714840.0,72424170000.0
2017-04-03 09:30:00,914.0,107.41153846153847,107.48076923076921,715.9230769230769,107.151,107.962,107.092,107.50053846153848,180642.0,805000.0,1942706190.0,8696450000.0
2017-04-03 10:00:00,1927.5666666666666,106.97333333333334,107.05333333333333,1841.1666666666667,106.797,107.27,106.458,107.0296,705781.0,2184000.0,7559888255.0,23511705000.0
2017-04-03 10:30:00,2054.8333333333335,106.705,106.78833333333337,3010.3333333333335,106.876,106.928,106.498,106.74889999999999,1046285.0,3157000.0,11190857710.0,33938835000.0
