,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,137.92307692307693,570.523076923077,570.6923076923077,205.76923076923077,573.259,573.259,567.396,570.5070769230771,265118.0,1177800.0,15117062285.0,67516683000.0
2017-03-31 10:00:00,252.23333333333332,573.215,573.4133333333333,236.66666666666666,573.47,575.372,571.427,573.2865,619926.0,2863900.0,35483123230.0,164728713500.0
2017-03-31 10:30:00,267.46666666666664,572.705,572.945,316.56666666666666,572.349,574.128,571.611,572.8005666666666,690408.0,3222700.0,39521395820.0,185373773000.0
2017-03-31 11:00:00,180.23333333333332,572.2883333333334,572.5300000000001,400.53333333333336,571.903,573.125,571.5269999999998,572.3356333333334,778708.0,3786900.0,44576062855.0,217822871500.0
2017-03-31 11:30:00,283.1,571.8733333333334,572.0833333333334,269.6666666666667,571.51,572.549,571.36,571.9953,874255.0,4245800.0,50040083335.0,244186195500.0
2017-03-31 12:00:00,238.33333333333334,570.2966666666666,570.51,1261.4,570.368,570.962,569.379,570.3561000000002,1009653.0,4659200.0,57761925460.0,267880203500.0
2017-03-31 12:30:00,188.53333333333333,569.6916666666667,569.8516666666666,245.93333333333334,569.362,570.148,569.007,569.7124666666667,1077682.0,4979000.0,61637008160.0,286201467500.0
2017-03-31 13:00:00,630.4,569.735,569.9183333333334,265.3333333333333,569.932,570.106,569.496,569.7881333333335,1122204.0,5120700.0,64174319975.0,294325811000.0
2017-03-31 13:30:00,381.6666666666667,569.4966666666667,569.6966666666667,353.5,569.8969999999998,570.004,569.27,569.5979666666667,1193653.0,5343000.0,68245008530.0,307063159000.0
2017-03-31 14:00:00,372.1666666666667,570.8316666666666,571.0116666666667,860.4,572.548,573.2280000000002,569.554,570.9130999999999,1424657.0,6212700.0,81449973105.0,357101725500.0
2017-03-31 14:30:00,221.86666666666667,571.63,571.8216666666666,303.1333333333333,571.09,572.932,570.6419999999998,571.7103333333332,1553127.0,6639100.0,88799851990.0,381625835500.0
2017-03-31 15:00:00,376.5,570.5233333333333,570.725,411.43333333333334,570.653,571.194,569.48,570.5990666666665,1635055.0,6882200.0,93473595195.0,395570201000.0
2017-03-31 15:30:00,598.0,568.7366666666669,568.88,358.3666666666667,568.429,569.8580000000002,568.132,568.8437666666666,1932181.0,7787000.0,110373310775.0,447330448500.0
2017-04-03 09:30:00,226.53846153846155,572.3576923076923,572.5653846153846,677.3076923076923,573.4580000000002,573.48,571.326,572.3568461538463,165383.0,681200.0,9468231485.0,39169507000.0
2017-04-03 10:00:00,279.26666666666665,573.1616666666666,573.3649999999999,267.06666666666666,573.935,574.062,571.716,573.1004333333333,334005.0,1406600.0,19133861195.0,80915380000.0
2017-04-03 10:30:00,394.96666666666664,575.7700000000001,575.9300000000001,435.26666666666665,577.496,577.496,574.263,575.8264999999999,592521.0,3014700.0,34026755705.0,173960943000.0
2017-04-03 11:00:00,198.4,578.7199999999999,578.9083333333332,356.8666666666667,578.42,579.6080000000002,577.111,578.7905999999999,874438.0,4438200.0,50346151685.0,256732131500.0
2017-04-03 11:30:00,158.43333333333334,578.4033333333334,578.5766666666666,245.3,578.225,579.072,578.0269999999998,578.5317333333332,962073.0,4778800.0,55414465990.0,276514374500.0
2017-04-03 12:00:00,500.6333333333333,578.0033333333334,578.1983333333335,328.8666666666667,577.948,578.999,577.663,578.1443666666669,1048511.0,5025800.0,60412460030.0,290864671500.0
2017-04-03 12:30:00,529.1,577.2983333333334,577.4666666666668,378.76666666666665,576.967,577.98,576.2819999999998,577.3290666666667,1181903.0,5496400.0,68108813105.0,318144008000.0
2017-04-03 13:00:00,165.66666666666666,576.1266666666667,576.34,358.23333333333335,575.594,576.913,575.466,576.2046666666666,1277631.0,5746000.0,73624169110.0,332591291500.0
2017-04-03 13:30:00,86.26666666666667,576.0333333333334,576.2100000000002,225.3,576.374,576.762,575.7180000000002,576.0896666666667,1475278.0,6172400.0,85011579680.0,357300651500.0
2017-04-03 14:00:00,180.93333333333334,575.4933333333333,575.6683333333333,755.7333333333333,574.883,576.519,574.61,575.6457666666669,1574662.0,6505200.0,90728869580.0,376549316000.0
2017-04-03 14:30:00,490.1333333333333,574.6766666666666,574.8583333333335,508.7,574.048,575.192,574.048,574.7588,1665367.0,6879600.0,95941689215.0,398172970000.0
2017-04-03 15:00:00,345.2,574.1166666666668,574.33,316.7,574.586,574.684,573.764,574.2255333333334,1771358.0,7205900.0,102027188410.0,417000291500.0
2017-04-03 15:30:00,265.8333333333333,575.0183333333334,575.1683333333334,341.06666666666666,575.141,575.924,574.2819999999998,575.0916333333333,2084868.0,8004100.0,120051976045.0,463125032500.0
2017-04-05 09:30:00,525.9230769230769,578.376923076923,578.5730769230769,298.38461538461536,578.48,579.55,576.746,578.4022307692308,156646.0,759200.0,9058760570.0,44100530500.0
2017-04-05 10:00:00,350.53333333333336,577.7783333333334,577.9616666666667,523.5666666666667,578.0840000000002,578.8969999999998,576.553,577.8285333333334,312480.0,1367600.0,18068688070.0,79421381000.0
2017-04-05 10:30:00,203.06666666666666,577.3783333333334,577.5300000000002,206.16666666666666,577.893,578.1419999999998,576.27,577.4093333333334,411787.0,1769300.0,23801477410.0,102712720500.0
2017-04-05 11:00:00,201.0,578.8466666666667,579.0433333333333,235.86666666666667,581.345,581.689,577.507,578.8722666666667,760848.0,3250000.0,44044298100.0,189015320000.0
2017-04-05 11:30:00,217.96666666666667,580.5266666666668,580.6983333333333,297.26666666666665,580.4,581.711,579.72,580.5544000000002,848975.0,3637400.0,49160714680.0,211618049500.0
2017-04-05 12:00:00,172.96666666666667,579.7133333333333,579.9150000000002,207.03333333333333,579.278,580.85,578.65,579.8065666666666,931222.0,3974100.0,53928174210.0,231233606500.0
2017-04-05 12:30:00,152.46666666666667,579.2966666666666,579.4950000000001,186.93333333333334,579.817,580.109,578.663,579.3634999999998,982437.0,4243200.0,56895715250.0,246895122500.0
2017-04-05 13:00:00,133.23333333333332,579.806666666667,579.955,407.1333333333333,579.599,580.126,579.2080000000002,579.8050333333333,1063391.0,4473300.0,61590571710.0,260300950000.0
2017-04-05 13:30:00,201.7,580.4383333333334,580.5616666666666,365.4,579.799,581.776,578.989,580.4489333333332,1302058.0,5310500.0,75462766960.0,309212520500.0
2017-04-05 14:00:00,264.6333333333333,579.27,579.465,239.53333333333333,579.895,580.075,578.494,579.3456333333332,1366377.0,5531500.0,79188403485.0,322076436500.0
2017-04-05 14:30:00,118.16666666666667,579.3183333333334,579.5033333333334,197.13333333333333,579.3919999999998,579.828,578.712,579.3523999999999,1409020.0,5703100.0,81658440115.0,332063758000.0
2017-04-05 15:00:00,213.86666666666667,577.8916666666668,578.0466666666667,308.03333333333336,576.495,579.7090000000002,576.067,577.9451666666666,1619874.0,6376500.0,93826127300.0,371166399500.0
2017-04-05 15:30:00,245.66666666666666,576.2583333333333,576.385,406.1666666666667,576.0319999999998,577.12,575.691,576.3605333333334,2043321.0,7166900.0,118226046850.0,416960329500.0
2017-04-06 09:30:00,437.0769230769231,573.8384615384615,574.0307692307692,77.0,572.4630000000002,574.988,572.4630000000002,573.9264615384616,112880.0,556400.0,6477773115.0,32083889500.0
2017-04-06 10:00:00,201.5,572.0116666666667,572.225,269.43333333333334,572.136,573.651,570.447,572.0588,269221.0,1449500.0,15417656210.0,83372250000.0
2017-04-06 10:30:00,100.53333333333333,571.8416666666667,572.0600000000001,257.6,570.595,573.245,570.595,571.9159666666666,370248.0,1851200.0,21197763780.0,106440646000.0
2017-04-06 11:00:00,162.53333333333333,569.8616666666666,570.0550000000002,354.4,570.631,571.202,568.636,569.9698666666667,482858.0,2392000.0,27613125040.0,137360860000.0
2017-04-06 11:30:00,134.93333333333334,570.3316666666667,570.5149999999999,249.63333333333333,570.482,571.268,569.714,570.3915666666667,524605.0,2602600.0,29994307490.0,149420089000.0
2017-04-06 12:00:00,158.33333333333334,570.065,570.2299999999999,403.0,570.129,570.85,569.361,570.0773000000002,595628.0,2835300.0,34043073970.0,162741221500.0
2017-04-06 12:30:00,137.3,570.7383333333333,570.9016666666668,228.5,570.869,571.406,569.607,570.7253666666667,634378.0,3001700.0,36254934020.0,172282916000.0
2017-04-06 13:00:00,196.43333333333334,570.1183333333333,570.2800000000002,245.9,569.821,570.927,569.508,570.1655999999999,689887.0,3133000.0,39419786145.0,179803786500.0
2017-04-06 13:30:00,359.8333333333333,570.0166666666667,570.2116666666666,369.23333333333335,570.655,570.826,569.715,570.1076666666665,740926.0,3247400.0,42329243290.0,186358841500.0
2017-04-06 14:00:00,226.66666666666666,572.0583333333332,572.1949999999999,155.2,573.0419999999998,574.325,570.411,572.0626666666667,853156.0,3862300.0,48757517010.0,221760103500.0
2017-04-06 14:30:00,168.53333333333333,572.9733333333334,573.11,264.56666666666666,572.88,573.565,572.5169999999998,573.0192000000001,890214.0,4100200.0,50881144370.0,235454362000.0
2017-04-06 15:00:00,346.8666666666667,580.8083333333335,581.0266666666668,378.8,583.159,587.16,572.6659999999998,580.8622,1780295.0,9456200.0,102747485930.0,549108592500.0
