,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,2817.0,138.47307692307692,138.54615384615386,2292.923076923077,138.428,138.781,138.25799999999998,138.48761538461537,345328.0,1440000.0,4786226830.0,20013060000.0
2017-03-31 10:00:00,1938.5666666666666,138.85,138.93666666666664,2090.0333333333333,138.725,139.493,138.542,138.89829999999998,779789.0,3378000.0,10820173075.0,47060790000.0
2017-03-31 10:30:00,2436.5666666666666,138.61,138.68499999999997,1838.1666666666667,138.131,138.836,138.131,138.6414,1022060.0,3972000.0,14174244370.0,55322490000.0
2017-03-31 11:00:00,2445.366666666667,138.02666666666664,138.11,2044.4333333333334,137.89600000000002,138.47799999999998,137.60299999999998,138.0562,1301390.0,5370000.0,18028842435.0,74679180000.0
2017-03-31 11:30:00,2892.6,137.88666666666668,137.95333333333335,1801.9,138.046,138.165,137.778,137.9394,1415449.0,5862000.0,19602030995.0,81494070000.0
2017-03-31 12:00:00,2715.6666666666665,137.99833333333333,138.07833333333332,1815.0666666666666,137.963,138.213,137.907,138.05086666666665,1508180.0,6144000.0,20881841620.0,85403940000.0
2017-03-31 12:30:00,1711.5666666666666,138.74833333333336,138.81666666666666,2232.0666666666666,140.27200000000002,140.72299999999998,137.936,138.76536666666667,2276713.0,9972000.0,31621051370.0,139112490000.0
2017-03-31 13:00:00,2103.6666666666665,139.98166666666665,140.06,2639.3,139.917,140.553,139.754,140.03166666666667,2670312.0,11670000.0,37138685955.0,163001580000.0
2017-03-31 13:30:00,1699.8333333333333,140.03166666666667,140.10333333333335,1749.4,140.732,140.882,139.745,140.0769333333334,3040269.0,13692000.0,42330869230.0,191512410000.0
2017-03-31 14:00:00,1524.6,141.21333333333334,141.29166666666663,2066.6666666666665,141.07399999999996,142.158,140.679,141.22533333333334,3860881.0,18180000.0,53946167735.0,255334710000.0
2017-03-31 14:30:00,3326.233333333333,140.96166666666664,141.035,1467.6666666666667,140.306,141.47799999999995,140.20600000000002,140.97599999999997,4164609.0,19950000.0,58224597650.0,280384560000.0
2017-03-31 15:00:00,4134.0,139.76166666666666,139.82666666666668,1660.4666666666667,139.29,140.29399999999998,139.29,139.8089,4586814.0,21882000.0,64126794645.0,307510050000.0
2017-03-31 15:30:00,1738.8333333333333,138.90333333333334,139.00166666666667,2386.6,139.55100000000002,139.55100000000002,138.502,138.939,5980573.0,25614000.0,83531314225.0,359561640000.0
2017-04-03 09:30:00,1287.1538461538462,139.63846153846154,139.73076923076923,2310.153846153846,139.653,140.102,139.293,139.67723076923076,348086.0,1890000.0,4864020850.0,26441850000.0
2017-04-03 10:00:00,1660.1666666666667,139.095,139.17166666666665,3037.766666666667,139.246,139.785,138.64600000000002,139.12719999999996,658915.0,3810000.0,9188047025.0,53178120000.0
2017-04-03 10:30:00,1461.4,139.45499999999998,139.54,1673.2666666666667,139.27700000000002,139.89,139.148,139.48226666666662,834558.0,5058000.0,11639729485.0,70630530000.0
