,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,5258.461538461538,57.52692307692307,57.58076923076922,2898.846153846154,57.556,57.702,57.465,57.58146153846155,309881.0,950000.0,1783370280.0,5506350000.0
2017-03-31 10:00:00,5967.066666666667,57.54333333333336,57.608333333333334,7381.533333333334,57.471,57.816,57.465,57.60943333333334,685125.0,1980000.0,3946202325.0,11476150000.0
2017-03-31 10:30:00,15022.666666666666,57.44666666666668,57.501666666666665,10007.433333333332,57.543,57.706,57.26300000000001,57.50863333333333,1624896.0,4030000.0,9347149375.0,23324500000.0
2017-03-31 11:00:00,5610.033333333334,57.495,57.55499999999997,2756.9333333333334,57.589,57.635,57.54,57.57416666666666,1688419.0,4590000.0,9712589650.0,26566450000.0
2017-03-31 11:30:00,3576.866666666667,57.50999999999999,57.57499999999995,2779.366666666667,57.591,57.608,57.547,57.5826,1725099.0,4880000.0,9923681660.0,28244300000.0
2017-03-31 12:00:00,6342.866666666667,57.51,57.57499999999998,2434.4666666666667,57.567,57.649,57.554,57.5834,1758289.0,4940000.0,10114687395.0,28591500000.0
2017-03-31 12:30:00,6713.266666666666,57.63666666666666,57.695000000000014,5512.1,58.063,58.163,57.519,57.68713333333334,2119623.0,6350000.0,12204780960.0,36799700000.0
2017-03-31 13:00:00,4119.866666666667,58.03333333333332,58.0933333333333,10481.4,57.98,58.135,57.98,58.036899999999996,2288108.0,7150000.0,13183199115.0,41470300000.0
2017-03-31 13:30:00,6731.333333333333,58.046666666666674,58.11499999999998,12068.1,58.228,58.228,57.93,58.04290000000001,2626849.0,8140000.0,15153739515.0,47262800000.0
2017-03-31 14:00:00,7181.966666666666,58.27500000000001,58.33833333333334,6150.633333333333,58.205,58.466,58.185,58.311033333333356,2937593.0,9380000.0,16967873100.0,54542350000.0
2017-03-31 14:30:00,4770.5,58.133333333333326,58.18499999999999,3692.133333333333,58.17100000000001,58.31399999999999,57.99800000000001,58.20216666666667,3070409.0,10120000.0,17739663765.0,58865800000.0
2017-03-31 15:00:00,7335.033333333334,58.05333333333332,58.10666666666664,7807.733333333334,57.989,58.168,57.989,58.10553333333335,3339755.0,10470000.0,19300426625.0,60905950000.0
2017-03-31 15:30:00,14738.3,57.90500000000001,57.96166666666667,6642.633333333333,58.158,58.25899999999999,57.758,57.982400000000005,4665825.0,12430000.0,26981457380.0,72293000000.0
2017-04-03 09:30:00,6871.384615384615,58.080769230769235,58.15384615384615,3719.5384615384614,58.101000000000006,58.206,58.043,58.13846153846154,126862.0,750000.0,737564750.0,4372300000.0
2017-04-03 10:00:00,5009.366666666667,57.919999999999995,57.973333333333336,6054.766666666666,58.014,58.181,57.762,57.952799999999996,329272.0,1680000.0,1910404375.0,9774550000.0
2017-04-03 10:30:00,6686.966666666666,58.118333333333304,58.17666666666669,6020.966666666666,58.125,58.231,58.01,58.136133333333326,471209.0,2180000.0,2736142450.0,12691900000.0
2017-04-03 11:00:00,5413.9,58.1416666666667,58.20000000000002,5637.766666666666,58.207,58.255,58.129,58.192933333333336,566619.0,2380000.0,3291069390.0,13859000000.0
2017-04-03 11:30:00,10135.833333333334,58.13666666666669,58.19333333333336,3774.233333333333,58.237,58.237,58.15600000000001,58.19196666666667,653116.0,2590000.0,3794276180.0,15083500000.0
2017-04-03 12:00:00,5171.466666666666,58.15166666666669,58.218333333333355,2989.5,58.169,58.244,58.131,58.18620000000001,697099.0,2740000.0,4050154670.0,15958850000.0
2017-04-03 12:30:00,10527.666666666666,58.20666666666669,58.27166666666666,11267.766666666666,58.239,58.334,58.169,58.244433333333326,847863.0,3250000.0,4928340760.0,18940100000.0
2017-04-03 13:00:00,10412.266666666666,58.20833333333334,58.27333333333332,5975.5,58.279,58.346,58.167,58.25313333333333,960876.0,3460000.0,5586960655.0,20167450000.0
2017-04-03 13:30:00,11286.433333333332,58.251666666666665,58.306666666666636,4544.1,58.261,58.323,58.26,58.27233333333332,1042651.0,3730000.0,6063566410.0,21746250000.0
2017-04-03 14:00:00,9109.166666666666,58.25666666666665,58.31499999999998,6703.033333333334,58.31100000000001,58.322,58.26,58.28603333333333,1101806.0,4000000.0,6408318280.0,23325300000.0
2017-04-03 14:30:00,5447.633333333333,58.35833333333334,58.41333333333335,7153.666666666667,58.423,58.46,58.26300000000001,58.39136666666668,1329298.0,4530000.0,7737001555.0,26430800000.0
2017-04-03 15:00:00,6459.033333333334,58.84333333333331,58.89833333333333,12335.5,58.754,59.103,58.49,58.862133333333325,2407578.0,7250000.0,14084909415.0,42486650000.0
2017-04-03 15:30:00,14973.233333333334,58.83999999999999,58.89666666666668,8882.733333333334,58.846,58.933,58.805,58.86540000000001,2907971.0,8320000.0,17030910190.0,48800000000.0
2017-04-05 09:30:00,4492.7692307692305,58.957692307692305,59.02692307692307,5875.692307692308,58.807,59.136,58.75,58.9583076923077,235377.0,1400000.0,1386949395.0,8276250000.0
2017-04-05 10:00:00,4842.633333333333,58.75666666666668,58.81833333333334,5889.6,58.752,58.916,58.669,58.781066666666675,427252.0,2440000.0,2515352780.0,14404050000.0
2017-04-05 10:30:00,2867.1,58.793333333333344,58.84833333333333,8450.233333333334,58.89,58.91,58.731,58.79866666666668,528106.0,3010000.0,3108993110.0,17765500000.0
2017-04-05 11:00:00,3108.3,58.91666666666669,58.98166666666667,7382.233333333334,58.926,58.926,58.85,58.88176666666665,600202.0,3360000.0,3534051435.0,19833950000.0
2017-04-05 11:30:00,4091.766666666667,59.00500000000001,59.063333333333304,5121.233333333334,59.119,59.195,58.909,58.98793333333332,777298.0,4180000.0,4580213020.0,24692400000.0
2017-04-05 12:00:00,6399.133333333333,59.33666666666666,59.39833333333331,7806.6,59.267,59.58600000000001,59.119,59.3145,1221285.0,7030000.0,7218503090.0,41693150000.0
2017-04-05 12:30:00,3184.3,59.356666666666676,59.4166666666667,5413.9,59.39100000000001,59.447,59.299,59.37590000000001,1321877.0,7670000.0,7815869930.0,45509250000.0
2017-04-05 13:00:00,9168.6,59.40166666666668,59.455,6950.033333333334,59.29600000000001,59.539,59.275,59.39876666666668,1690009.0,8430000.0,10003460845.0,50040600000.0
2017-04-05 13:30:00,2832.6,59.303333333333306,59.358333333333306,6193.6,59.309,59.337,59.25100000000001,59.295399999999994,1745953.0,8720000.0,10335253670.0,51766150000.0
2017-04-05 14:00:00,7563.766666666666,59.23333333333336,59.283333333333346,4787.366666666667,59.25899999999999,59.343,59.14,59.25586666666666,1919131.0,9240000.0,11361192495.0,54854550000.0
2017-04-05 14:30:00,6472.933333333333,59.258333333333326,59.31333333333332,4934.9,59.317,59.342,59.22,59.270999999999994,2015372.0,9560000.0,11931887280.0,56757150000.0
2017-04-05 15:00:00,5242.466666666666,59.30833333333332,59.36666666666663,5480.333333333333,59.255,59.401,59.255,59.31433333333335,2183230.0,10100000.0,12928390540.0,59970650000.0
2017-04-05 15:30:00,6899.366666666667,59.253333333333345,59.30499999999998,7971.6,59.176,59.325,59.176,59.269099999999995,2553610.0,11220000.0,15123466070.0,66620200000.0
2017-04-06 09:30:00,3264.0,58.98846153846154,59.05384615384616,6708.076923076923,59.042,59.152,58.851000000000006,59.029538461538465,153334.0,920000.0,904982770.0,5436400000.0
2017-04-06 10:00:00,6790.866666666667,58.92666666666669,58.99,6662.133333333333,59.018,59.049,58.82,58.98166666666666,350043.0,1340000.0,2064764960.0,7915400000.0
2017-04-06 10:30:00,4833.866666666667,59.08333333333333,59.14500000000002,5128.033333333334,59.185,59.269,58.993,59.14356666666667,567435.0,1980000.0,3349234765.0,11705250000.0
2017-04-06 11:00:00,9554.8,58.90000000000001,58.95666666666668,6294.166666666667,59.078,59.149,58.839,58.944199999999995,817487.0,2960000.0,4823190595.0,17491300000.0
2017-04-06 11:30:00,3385.9333333333334,58.99166666666667,59.04499999999998,7779.5,58.94,59.056,58.871,58.989833333333344,880925.0,3430000.0,5197488795.0,20266800000.0
2017-04-06 12:00:00,5147.166666666667,58.86999999999998,58.92500000000002,3803.5666666666666,58.815,58.947,58.815,58.88113333333333,988140.0,3600000.0,5828773425.0,21269700000.0
2017-04-06 12:30:00,5099.8,58.79499999999998,58.84999999999999,3073.266666666667,58.676,58.918,58.676,58.81046666666667,1150249.0,3990000.0,6782081940.0,23566100000.0
2017-04-06 13:00:00,5718.1,58.48500000000002,58.54333333333332,5357.033333333334,58.481,58.672,58.476000000000006,58.55023333333333,1399882.0,4700000.0,8242804160.0,27730500000.0
2017-04-06 13:30:00,3504.6,58.55666666666665,58.61500000000002,5770.9,58.646,58.744,58.486,58.6141,1517868.0,4910000.0,8933962105.0,28964800000.0
2017-04-06 14:00:00,4343.266666666666,58.506666666666675,58.564999999999976,3805.233333333333,58.544,58.676,58.44600000000001,58.556766666666675,1689749.0,5180000.0,9939754265.0,30550550000.0
2017-04-06 14:30:00,4699.833333333333,58.34333333333333,58.403333333333336,5394.3,58.291,58.525,58.277,58.38999999999999,1898581.0,5720000.0,11158036495.0,33711700000.0
2017-04-06 15:00:00,6259.133333333333,58.58666666666668,58.644999999999996,5951.433333333333,58.413,58.883,58.284,58.62333333333333,2534309.0,7290000.0,14886061050.0,42946800000.0
2017-04-06 15:30:00,7278.666666666667,58.40333333333331,58.45666666666666,6169.366666666667,58.419,58.615,58.313,58.45930000000001,2935716.0,8040000.0,17230130915.0,47351000000.0
2017-04-07 09:30:00,2574.4615384615386,58.16538461538461,58.22307692307691,5211.846153846154,58.349,58.358,58.109,58.244,195587.0,430000.0,1138051475.0,2513050000.0
2017-04-07 10:00:00,6685.866666666667,58.29333333333332,58.348333333333315,6197.666666666667,58.264,58.515,58.238,58.33466666666667,446630.0,1210000.0,2601967620.0,7076500000.0
2017-04-07 10:30:00,4698.0,58.26666666666669,58.32000000000001,7645.833333333333,58.469,58.475,58.173,58.28386666666667,718926.0,1770000.0,4190042000.0,10346000000.0
2017-04-07 11:00:00,5178.866666666667,58.676666666666705,58.73166666666666,9795.433333333332,58.783,58.783,58.558,58.72010000000001,987833.0,2560000.0,5768516215.0,14989050000.0
2017-04-07 11:30:00,16769.833333333332,58.611666666666636,58.67,8577.933333333332,58.63399999999999,58.783,58.591,58.671166666666664,1111129.0,2910000.0,6491615085.0,17041750000.0
2017-04-07 12:00:00,14959.5,58.56166666666664,58.62166666666664,6823.8,58.569,58.669,58.508,58.5901,1246579.0,3100000.0,7285334145.0,18155600000.0
2017-04-07 12:30:00,6306.266666666666,58.64166666666669,58.69500000000001,5112.466666666666,58.722,58.767,58.552,58.676333333333346,1331659.0,3240000.0,7784407930.0,18977450000.0
2017-04-07 13:00:00,5458.966666666666,58.80333333333331,58.868333333333354,4514.233333333334,58.817,58.88399999999999,58.68600000000001,58.79460000000001,1453853.0,3740000.0,8503541905.0,21922800000.0
2017-04-07 13:30:00,5079.233333333334,58.84666666666665,58.90000000000001,6741.8,58.684,58.98,58.675,58.813866666666655,1580992.0,4020000.0,9252232000.0,23573050000.0
2017-04-07 14:00:00,3838.366666666667,58.79666666666663,58.85166666666669,7940.3,58.833,58.882,58.682,58.776833333333336,1724873.0,4280000.0,10098566590.0,25104400000.0
2017-04-07 14:30:00,4574.366666666667,58.955,59.00666666666666,4495.133333333333,58.782,59.14100000000001,58.782,58.930966666666656,2162553.0,5730000.0,12682150175.0,33689300000.0
2017-04-07 15:00:00,4530.866666666667,58.445000000000014,58.49833333333333,4495.466666666666,58.045,58.897,57.995,58.46793333333332,2598884.0,7600000.0,15232281785.0,44626550000.0
2017-04-07 15:30:00,5226.333333333333,58.053333333333335,58.11666666666668,6604.633333333333,58.15,58.262,57.924,58.07383333333334,3190795.0,9150000.0,18670682285.0,53625000000.0
2017-04-10 09:30:00,5763.538461538462,58.3423076923077,58.39615384615384,3537.6923076923076,58.341,58.469,58.26600000000001,58.35038461538462,137680.0,500000.0,803705275.0,2915550000.0
2017-04-10 10:00:00,2544.8333333333335,58.39833333333332,58.45,6998.666666666667,58.537,58.549,58.194,58.404700000000005,322689.0,1200000.0,1884485635.0,7006900000.0
2017-04-10 10:30:00,2315.5333333333333,58.49666666666666,58.55166666666667,6087.7,58.464,58.581,58.41,58.49066666666666,415786.0,1560000.0,2429605750.0,9116400000.0
2017-04-10 11:00:00,1530.7333333333333,58.61166666666667,58.66333333333332,4457.166666666667,58.715,58.757,58.45,58.60086666666666,605082.0,2120000.0,3541113210.0,12403250000.0
2017-04-10 11:30:00,5461.8,58.769999999999996,58.821666666666644,8866.7,58.752,58.824,58.647,58.75689999999999,757115.0,2610000.0,4434911450.0,15284100000.0
2017-04-10 12:00:00,6462.6,58.80499999999999,58.855,5527.166666666667,58.744,59.06399999999999,58.721,58.838266666666655,1057052.0,3330000.0,6201643635.0,19524400000.0
2017-04-10 12:30:00,11784.033333333333,58.73000000000001,58.78666666666664,7562.666666666667,58.794,58.794,58.703,58.760466666666666,1178731.0,3460000.0,6916666745.0,20288300000.0
2017-04-10 13:00:00,5737.1,58.783333333333324,58.84166666666667,6463.433333333333,58.78100000000001,58.9,58.69600000000001,58.78513333333333,1273411.0,3910000.0,7473597090.0,22936000000.0
2017-04-10 13:30:00,5070.933333333333,58.54499999999998,58.605,5355.566666666667,58.524,58.782,58.44300000000001,58.5761,1503632.0,4600000.0,8822110875.0,26976950000.0
2017-04-10 14:00:00,4548.266666666666,58.610000000000014,58.666666666666664,6744.1,58.736,58.74,58.517,58.621300000000005,1642649.0,4980000.0,9637775370.0,29207600000.0
2017-04-10 14:30:00,5634.2,58.81166666666664,58.86833333333333,6482.0,58.805,58.857,58.691,58.77083333333334,1817544.0,5730000.0,10667419930.0,33630600000.0
2017-04-10 15:00:00,7764.533333333334,58.90333333333333,58.96,7524.1,58.823,59.087,58.752,58.886999999999986,2120690.0,6800000.0,12456101965.0,39954450000.0
2017-04-10 15:30:00,6382.966666666666,58.84,58.896666666666675,7339.733333333334,58.925,58.971,58.653,58.84043333333333,2577721.0,8120000.0,15147469270.0,47744450000.0
2017-04-11 09:30:00,2328.3076923076924,59.02307692307692,59.076923076923066,4663.538461538462,58.959,59.127,58.959,59.07061538461538,126726.0,690000.0,748493435.0,4081350000.0
2017-04-11 10:00:00,5512.566666666667,59.09666666666666,59.150000000000006,10902.433333333332,59.29600000000001,59.44300000000001,58.871,59.100166666666674,384807.0,2010000.0,2275639805.0,11900750000.0
2017-04-11 10:30:00,4114.633333333333,59.30499999999997,59.35999999999999,12670.366666666667,59.237,59.428,59.146,59.23776666666666,548517.0,2810000.0,3247172330.0,16652700000.0
2017-04-11 11:00:00,2369.5666666666666,59.28333333333334,59.33333333333332,2999.3,59.213,59.285,59.162,59.231833333333334,630855.0,3140000.0,3735515330.0,18611800000.0
2017-04-11 11:30:00,3810.1666666666665,59.26666666666666,59.321666666666665,4704.566666666667,59.239,59.287,59.155,59.22693333333335,712301.0,3440000.0,4218400345.0,20392600000.0
2017-04-11 12:00:00,4014.5333333333333,59.20833333333336,59.25833333333333,7275.833333333333,59.284,59.284,59.152,59.206666666666685,839994.0,4090000.0,4974836515.0,24248800000.0
2017-04-11 12:30:00,2213.9,59.34666666666663,59.39666666666669,8347.1,59.326,59.382,59.225,59.2973,929012.0,4520000.0,5503617690.0,26806150000.0
2017-04-11 13:00:00,1562.0333333333333,59.35666666666664,59.40666666666671,10709.466666666667,59.301,59.386,59.274,59.32423333333331,1021671.0,4860000.0,6053811985.0,28829800000.0
2017-04-11 13:30:00,4179.533333333334,59.3433333333333,59.39500000000003,7797.366666666667,59.335,59.34,59.273,59.32323333333333,1071603.0,5050000.0,6350239015.0,29960850000.0
2017-04-11 14:00:00,2601.0666666666666,59.64500000000001,59.694999999999986,8303.0,59.716,59.945,59.32899999999999,59.64293333333333,1711181.0,7890000.0,10172756845.0,46993250000.0
2017-04-11 14:30:00,6295.8,59.92166666666666,59.97500000000001,4714.633333333333,60.17100000000001,60.17100000000001,59.705,59.92070000000001,2083234.0,9490000.0,12406341295.0,56641900000.0
2017-04-11 15:00:00,4317.333333333333,60.12666666666666,60.17999999999999,7123.166666666667,60.1,60.368,59.99,60.15613333333332,2540793.0,11240000.0,15160257490.0,67228650000.0
2017-04-11 15:30:00,5795.0,60.05499999999998,60.105,6580.1,60.142,60.231,59.997,60.109200000000016,3070345.0,12240000.0,18343913515.0,73267750000.0
2017-04-12 09:30:00,4135.2307692307695,60.40384615384614,60.46153846153846,5331.384615384615,60.32,60.527,60.32,60.418,214762.0,730000.0,1298744875.0,4419100000.0
2017-04-12 10:00:00,2915.233333333333,59.751666666666665,59.805,5939.8,59.36600000000001,60.332,59.142,59.7868,933156.0,3010000.0,5588197665.0,18045700000.0
2017-04-12 10:30:00,3634.8,59.363333333333344,59.42166666666666,9306.166666666666,59.55,59.559,59.161,59.41139999999999,1440449.0,4400000.0,8598644790.0,26284550000.0
2017-04-12 11:00:00,2842.2,59.51666666666665,59.569999999999986,3521.1,59.543,59.667,59.45399999999999,59.563966666666666,1666716.0,5100000.0,9945530320.0,30452650000.0
2017-04-12 11:30:00,2803.633333333333,59.536666666666655,59.59166666666666,2960.4,59.588,59.642,59.462,59.56970000000001,1800565.0,5480000.0,10742057875.0,32716750000.0
2017-04-12 12:00:00,2209.366666666667,59.48666666666668,59.54166666666666,3435.4666666666667,59.53,59.596,59.431,59.51556666666668,1877745.0,5780000.0,11201369795.0,34503750000.0
2017-04-12 12:30:00,4663.766666666666,59.701666666666675,59.75833333333333,5116.633333333333,59.831,59.844,59.526,59.698033333333335,2070092.0,6440000.0,12350678850.0,38453250000.0
2017-04-12 13:00:00,5014.066666666667,59.97833333333334,60.028333333333336,5954.8,60.19300000000001,60.224,59.831,59.9836,2280306.0,7210000.0,13612469365.0,43083950000.0
2017-04-12 13:30:00,3430.2,60.144999999999996,60.198333333333316,10229.6,60.226000000000006,60.277,59.93600000000001,60.151,2494818.0,7950000.0,14903672090.0,47547150000.0
