,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,1133.0,132.80384615384617,132.90384615384616,1762.3076923076924,133.2,133.2,132.454,132.82807692307694,140022.0,516000.0,1858630925.0,6884370000.0
2017-03-31 10:00:00,822.2,133.52999999999997,133.61,1169.1333333333334,133.237,134.04,133.237,133.56803333333335,367065.0,1518000.0,4893675665.0,20347860000.0
2017-03-31 10:30:00,797.0333333333333,133.66833333333332,133.73999999999998,1778.8,133.753,134.084,133.236,133.68916666666667,576121.0,2166000.0,7691076165.0,29043420000.0
2017-03-31 11:00:00,1015.8333333333334,133.7166666666667,133.78833333333333,1067.4666666666667,133.558,133.97,133.374,133.75769999999997,684688.0,2466000.0,9143031035.0,33072480000.0
2017-03-31 11:30:00,1160.4,133.70333333333332,133.79166666666666,2172.4333333333334,133.671,133.792,133.597,133.69473333333332,739443.0,2574000.0,9875369215.0,34522800000.0
2017-03-31 12:00:00,1655.0333333333333,133.57333333333335,133.65500000000003,2422.5666666666666,133.498,133.671,133.49,133.5959,809112.0,2640000.0,10806388370.0,35408850000.0
2017-03-31 12:30:00,1557.8333333333333,133.51833333333337,133.61,2213.0333333333333,133.588,133.66,133.45600000000002,133.54309999999998,869621.0,2778000.0,11614661525.0,37261200000.0
2017-03-31 13:00:00,933.7666666666667,133.61333333333334,133.695,1001.6333333333333,133.546,133.751,133.528,133.63816666666668,930124.0,2862000.0,12423611375.0,38388660000.0
2017-03-31 13:30:00,925.5,133.48,133.555,1069.6666666666667,133.41899999999998,133.605,133.371,133.51716666666667,983649.0,2934000.0,13138249430.0,39354210000.0
2017-03-31 14:00:00,2299.1,133.40166666666667,133.46666666666664,1463.1666666666667,133.437,133.57299999999998,133.322,133.45,1047417.0,3180000.0,13988992865.0,42655260000.0
