,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,1186.6923076923076,301.53076923076924,301.66538461538465,988.4615384615385,300.918,302.733,300.505,301.6253076923077,398337.0,1113324.0,12010290600.0,33675136620.0
2017-03-31 10:00:00,1366.9,301.90166666666664,302.03833333333324,698.4,301.591,303.478,300.965,302.0295666666667,750225.0,2908212.0,22639150290.0,88104236280.0
2017-03-31 10:30:00,487.3333333333333,302.1066666666666,302.2683333333334,455.6666666666667,302.616,303.781,301.3040000000001,302.14846666666665,1024633.0,3932100.0,30942755995.0,119184248580.0
2017-03-31 11:00:00,940.2666666666667,302.26666666666665,302.41333333333336,723.9,301.842,302.883,301.775,302.3314666666667,1137293.0,4675344.0,34348169560.0,141698466300.0
2017-03-31 11:30:00,1006.5666666666667,301.7283333333333,301.90500000000003,348.96666666666664,301.9,302.253,301.474,301.8033666666667,1216271.0,5097852.0,36732142940.0,154483188300.0
2017-03-31 12:00:00,758.1333333333333,301.96000000000004,302.09833333333324,1043.8,301.918,302.507,301.651,302.0248333333332,1317880.0,5915112.0,39801160815.0,179217454260.0
2017-03-31 12:30:00,643.6333333333333,303.14833333333337,303.28833333333336,467.23333333333335,306.05,306.901,301.892,303.2544,1815428.0,9606660.0,54976793020.0,292010729640.0
2017-03-31 13:00:00,1357.3,305.6183333333333,305.7566666666666,817.4,305.642,306.685,305.2990000000001,305.71346666666665,1990557.0,11204172.0,60332156690.0,340966592820.0
2017-03-31 13:30:00,1033.1666666666667,305.39333333333326,305.525,410.0,306.658,306.658,305.009,305.51243333333326,2126081.0,12234228.0,64473998410.0,372541124520.0
2017-03-31 14:00:00,702.5666666666667,306.16666666666663,306.2749999999999,931.2666666666667,305.708,307.282,305.499,306.2461666666667,2406573.0,14093880.0,73073160075.0,429713426760.0
2017-03-31 14:30:00,787.9,305.42833333333334,305.545,1164.4666666666667,304.78,306.268,304.495,305.44950000000006,2581269.0,15296640.0,78410454510.0,466507119600.0
