,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,13585.307692307691,60.06923076923076,60.119230769230775,10701.461538461539,60.055,60.175,59.996,60.07776923076922,586941.0,1432000.0,3528224525.0,8654360000.0
2017-03-31 10:00:00,19452.933333333334,60.138333333333314,60.188333333333354,23234.9,60.07,60.305,60.063,60.179899999999996,1713613.0,3304000.0,10309852585.0,19992000000.0
2017-03-31 10:30:00,17194.566666666666,60.05499999999998,60.10499999999997,33156.63333333333,60.014,60.127,60.005,60.0733,2129806.0,3688000.0,12810629495.0,22312080000.0
2017-03-31 11:00:00,20629.8,59.988333333333344,60.03833333333335,20898.1,59.937,60.069,59.856,60.00223333333333,2564154.0,4336000.0,15417047425.0,26217520000.0
2017-03-31 11:30:00,18535.466666666667,59.86666666666664,59.92000000000003,33152.96666666667,59.835,59.93899999999999,59.835,59.88986666666668,2862926.0,4776000.0,17206308185.0,28864480000.0
2017-03-31 12:00:00,21433.333333333332,59.888333333333364,59.93833333333336,21806.6,59.948,59.957,59.87,59.932166666666696,3050051.0,5088000.0,18327387810.0,30741960000.0
2017-03-31 12:30:00,22226.166666666668,59.925,59.97666666666667,16720.533333333333,60.089,60.089,59.89,59.97413333333332,3366016.0,5640000.0,20221997615.0,34068200000.0
2017-03-31 13:00:00,11489.3,60.07666666666666,60.12666666666669,25692.133333333335,60.17,60.172,60.048,60.09253333333334,4586166.0,6024000.0,27555499960.0,36387200000.0
2017-03-31 13:30:00,13972.766666666666,59.91666666666667,59.96833333333336,19643.433333333334,59.95,60.065,59.878,59.95563333333334,5033683.0,7184000.0,30238631450.0,43367760000.0
2017-03-31 14:00:00,22948.066666666666,59.84999999999999,59.89999999999996,15898.6,59.837,59.983,59.791,59.89353333333334,6734100.0,8792000.0,40396983295.0,53027320000.0
2017-03-31 14:30:00,46813.0,59.72166666666664,59.77166666666665,29488.8,59.599,59.843,59.596,59.7577,8061251.0,9704000.0,48314940540.0,58495000000.0
2017-03-31 15:00:00,39209.46666666667,59.443333333333364,59.49833333333334,45819.7,59.432,59.603,59.354,59.482400000000005,9498031.0,11536000.0,56860218480.0,69446040000.0
2017-03-31 15:30:00,27694.733333333334,59.32833333333333,59.38333333333332,33247.46666666667,59.573,59.673,58.974,59.37186666666667,20607795.0,15024000.0,122743807000.0,90229400000.0
2017-04-03 09:30:00,6617.0,59.888461538461534,59.94230769230769,8721.076923076924,59.793,60.081,59.793,59.90723076923076,720857.0,1728000.0,4318026000.0,10394320000.0
2017-04-03 10:00:00,15234.366666666667,59.83333333333333,59.885000000000005,8817.933333333332,59.911,59.962,59.739,59.8395,1349457.0,3136000.0,8081203535.0,18860680000.0
2017-04-03 10:30:00,28707.566666666666,59.89666666666666,59.950000000000024,46071.36666666667,59.865,59.98,59.794,59.913799999999995,1917588.0,3688000.0,11486000335.0,22179880000.0
2017-04-03 11:00:00,26859.4,59.73833333333333,59.79000000000001,18054.9,59.652,59.877,59.597,59.77123333333334,2516953.0,4224000.0,15066322610.0,25395560000.0
2017-04-03 11:30:00,18163.0,59.63666666666669,59.68666666666669,15100.833333333334,59.758,59.765,59.588,59.69156666666668,2834342.0,4768000.0,16959465415.0,28653160000.0
2017-04-03 12:00:00,33571.8,59.70666666666669,59.75666666666666,20104.9,59.756,59.765,59.742,59.75503333333333,3014064.0,4944000.0,18033082470.0,29708640000.0
2017-04-03 12:30:00,28358.566666666666,59.735000000000014,59.78499999999998,29847.8,59.743,59.75100000000001,59.737,59.74519999999998,3426350.0,5464000.0,20496950040.0,32826760000.0
2017-04-03 13:00:00,33912.5,59.75666666666665,59.80666666666663,14143.8,59.694,59.798,59.694,59.746233333333336,3685354.0,5624000.0,22045135805.0,33786440000.0
2017-04-03 13:30:00,23575.333333333332,59.736666666666686,59.786666666666655,11956.533333333333,59.687,59.778,59.681,59.71079999999999,3948535.0,5936000.0,23617804710.0,35659040000.0
