,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP,totalTradedStockVolume,totalTradedFutureVolume,totalTradedStockValue,totalTradedFutureValue
2017-03-31 09:30:00,1743.7692307692307,76.54615384615384,76.61923076923075,2091.153846153846,76.676,76.679,76.517,76.60230769230769,117781.0,480000.0,900843975.0,3685440000.0
2017-03-31 10:00:00,1207.8333333333333,76.92666666666668,76.99999999999999,2127.4333333333334,77.442,77.442,76.58800000000002,76.94393333333336,836064.0,3780000.0,6429581830.0,29192460000.0
2017-03-31 10:30:00,2548.3,77.33999999999996,77.39500000000004,1543.5,77.167,77.49,77.167,77.38253333333336,929141.0,4332000.0,7149650065.0,33481680000.0
2017-03-31 11:00:00,1624.4666666666667,77.19333333333331,77.26500000000003,2750.5666666666666,77.101,77.382,77.061,77.21200000000002,987723.0,5088000.0,7601989080.0,39340260000.0
2017-03-31 11:30:00,3439.6,77.11833333333335,77.17833333333334,3762.766666666667,77.095,77.292,77.071,77.19419999999998,1036297.0,5196000.0,7976653865.0,40177380000.0
2017-03-31 12:00:00,892.4,77.13333333333334,77.19333333333334,1396.1333333333334,77.165,77.265,77.14,77.17996666666667,1086954.0,5352000.0,8367384850.0,41386380000.0
2017-03-31 12:30:00,920.6666666666666,77.22333333333336,77.28166666666667,2444.0666666666666,77.27199999999998,77.335,77.167,77.26086666666669,1113362.0,5436000.0,8571415320.0,42038760000.0
2017-03-31 13:00:00,4109.6,77.27,77.33333333333334,3407.9,77.366,77.464,77.102,77.29353333333331,1400874.0,6588000.0,10793955750.0,50991600000.0
2017-03-31 13:30:00,1772.6333333333334,77.52,77.57333333333332,2305.366666666667,77.8,77.8,77.31,77.52336666666666,1518356.0,7452000.0,11706363915.0,57727080000.0
2017-03-31 14:00:00,3966.3333333333335,77.97666666666667,78.04000000000002,2285.3333333333335,78.058,78.271,77.8,78.00763333333333,1733100.0,9492000.0,13383478070.0,73760760000.0
2017-03-31 14:30:00,2173.366666666667,77.82166666666664,77.87666666666671,3730.4333333333334,77.749,78.065,77.62899999999998,77.87913333333331,1824267.0,10056000.0,14092545570.0,78176820000.0
2017-03-31 15:00:00,4849.7,77.81333333333332,77.87499999999999,5642.4,77.89,77.929,77.803,77.87140000000001,1882701.0,10236000.0,14547375435.0,79586460000.0
2017-03-31 15:30:00,2368.366666666667,77.6233333333333,77.67666666666668,1263.1333333333334,77.965,77.965,77.499,77.70226666666667,2148529.0,11304000.0,16611554320.0,87935040000.0
2017-04-03 09:30:00,2614.076923076923,77.97307692307692,78.03846153846153,1927.2307692307693,78.163,78.23899999999998,77.73899999999998,78.02976923076923,141084.0,768000.0,1100646310.0,6023640000.0
2017-04-03 10:00:00,3220.8,77.96833333333332,78.04000000000002,1145.8333333333333,78.679,78.753,77.455,78.05093333333335,450739.0,2436000.0,3520390355.0,19112340000.0
2017-04-03 10:30:00,2625.4666666666667,78.45666666666666,78.52666666666669,1373.5333333333333,78.382,78.697,78.382,78.54553333333334,576435.0,2976000.0,4506941150.0,23374080000.0
