,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP
2017-03-31 09:30:00,196.0,431.45769230769235,431.6807692307692,247.3846153846154,430.333,433.02,430.333,431.59207692307695
2017-03-31 10:00:00,407.06666666666666,430.66666666666663,430.84666666666664,96.8,431.718,431.718,430.096,430.8243
2017-03-31 10:30:00,851.0333333333333,431.9716666666666,432.15833333333336,154.33333333333334,432.672,432.727,431.3730000000001,432.08050000000003
2017-03-31 11:00:00,153.2,432.8033333333333,432.93833333333333,88.06666666666666,436.225,436.225,432.19,432.8425666666666
2017-03-31 11:30:00,322.6666666666667,435.5,435.6533333333333,234.5,435.158,436.49,435.156,435.64020000000005
2017-03-31 12:00:00,371.3666666666667,434.5466666666667,434.63166666666655,347.1333333333333,433.742,435.117,433.729,434.6285
2017-03-31 12:30:00,203.33333333333334,433.10333333333324,433.26,136.3,433.166,433.705,432.897,433.1956666666667
2017-03-31 13:00:00,127.03333333333333,433.0883333333333,433.2466666666668,115.73333333333333,432.687,433.965,432.651,433.1896333333333
2017-03-31 13:30:00,232.66666666666666,432.32,432.445,119.66666666666667,432.271,432.979,431.927,432.4030666666667
2017-03-31 14:00:00,157.96666666666667,431.96166666666653,432.06333333333345,137.7,432.57,432.57,431.549,432.11350000000004
2017-03-31 14:30:00,179.06666666666666,431.8533333333333,431.9916666666667,147.8,432.256,432.627,431.57,432.0215333333333
2017-03-31 15:00:00,215.9,431.5699999999999,431.6850000000001,129.1,431.722,432.316,431.16,431.7555
2017-03-31 15:30:00,226.9,430.81999999999994,431.025,264.7,430.821,431.712,430.245,430.97976666666665
2017-04-03 09:30:00,218.15384615384616,432.49230769230775,432.69999999999993,418.61538461538464,433.65,433.65,431.284,432.53592307692304
2017-04-03 10:00:00,63.13333333333333,433.34166666666664,433.5066666666667,200.16666666666666,433.617,434.306,432.364,433.37193333333323
2017-04-03 10:30:00,137.1,433.97666666666663,434.1066666666666,169.2,434.91,435.228,432.659,434.01009999999985
2017-04-03 11:00:00,161.43333333333334,434.90666666666664,435.03999999999996,366.1666666666667,434.542,435.16,434.542,434.8844666666667
2017-04-03 11:30:00,40.3,434.5783333333332,434.68833333333333,478.6666666666667,434.31,434.929,434.31,434.6162666666667
2017-04-03 12:00:00,91.26666666666667,434.7366666666666,434.8816666666667,521.2666666666667,435.206,435.211,434.31,434.73689999999993
2017-04-03 12:30:00,198.93333333333334,434.92,435.0783333333333,170.3,434.934,435.186,434.638,434.8997
2017-04-03 13:00:00,127.4,435.3116666666666,435.535,141.46666666666667,435.644,435.682,434.966,435.4581333333334
2017-04-03 13:30:00,101.73333333333333,435.43833333333333,435.65166666666664,269.3,435.574,436.013,434.854,435.5258333333334
2017-04-03 14:00:00,338.3,435.09666666666664,435.2666666666667,156.26666666666668,435.224,435.702,434.84,435.23689999999993
2017-04-03 14:30:00,183.26666666666668,434.7300000000001,434.9716666666666,203.56666666666666,434.124,435.383,433.525,434.80580000000003
2017-04-03 15:00:00,491.56666666666666,435.27833333333314,435.46,542.5,435.588,436.076,434.356,435.48560000000003
2017-04-03 15:30:00,215.2,435.825,436.005,348.8,435.837,436.944,435.316,435.87786666666665
2017-04-05 09:30:00,405.6923076923077,440.5769230769231,440.8346153846154,378.53846153846155,441.447,442.337,439.047,440.6973846153847
2017-04-05 10:00:00,163.93333333333334,444.28666666666675,444.47833333333324,675.6333333333333,446.628,446.628,441.497,444.33823333333345
2017-04-05 10:30:00,112.73333333333333,446.53833333333336,446.70833333333354,622.7333333333333,446.42800000000005,447.636,445.798,446.5783
2017-04-05 11:00:00,144.53333333333333,446.2716666666667,446.42500000000007,211.43333333333334,446.921,447.022,445.696,446.28623333333337
2017-04-05 11:30:00,286.26666666666665,446.0766666666666,446.2566666666668,166.53333333333333,446.312,446.826,445.601,446.14096666666654
2017-04-05 12:00:00,221.43333333333334,445.89833333333337,446.0483333333334,390.7,445.283,446.524,445.23800000000006,445.95063333333326
2017-04-05 12:30:00,171.53333333333333,445.77666666666676,445.9483333333334,151.13333333333333,446.258,446.649,445.311,445.89259999999996
2017-04-05 13:00:00,88.16666666666667,445.9166666666667,446.0983333333333,142.96666666666667,446.4980000000001,446.537,444.752,445.9134333333334
2017-04-05 13:30:00,206.76666666666668,448.8583333333334,449.02000000000004,277.6666666666667,448.913,449.722,447.412,448.9668666666666
2017-04-05 14:00:00,193.9,448.65833333333336,448.8566666666667,259.1333333333333,448.768,449.305,448.229,448.77686666666676
2017-04-05 14:30:00,350.6,449.78833333333324,449.96000000000004,227.7,450.614,451.076,448.282,449.84626666666674
2017-04-05 15:00:00,513.0333333333333,450.3316666666667,450.5266666666667,305.96666666666664,451.697,451.712,449.05300000000005,450.4357666666666
2017-04-05 15:30:00,500.53333333333336,452.27333333333337,452.4483333333334,281.1333333333333,452.899,453.309,451.628,452.4197333333333
2017-04-06 09:30:00,196.0,450.7423076923077,450.95000000000005,573.3076923076923,449.367,451.807,449.367,450.76700000000005
2017-04-06 10:00:00,193.43333333333334,449.9433333333334,450.1316666666666,249.9,450.339,450.583,449.23,449.94753333333335
2017-04-06 10:30:00,250.46666666666667,449.94499999999994,450.0933333333333,145.36666666666667,449.457,450.258,449.457,450.03843333333333
2017-04-06 11:00:00,224.06666666666666,448.99166666666673,449.15000000000015,174.0,449.92,449.92,447.811,449.0738666666667
2017-04-06 11:30:00,286.23333333333335,450.0616666666666,450.1933333333334,143.23333333333332,450.208,450.68300000000005,449.80300000000005,450.1857333333335
2017-04-06 12:00:00,100.5,449.74166666666673,449.88833333333326,430.23333333333335,450.25,450.342,449.3130000000001,449.7308
2017-04-06 12:30:00,194.53333333333333,449.8,449.99333333333345,404.43333333333334,449.651,450.322,449.463,449.8918
2017-04-06 13:00:00,135.2,449.15500000000003,449.37500000000006,569.5,448.958,449.705,448.62,449.2155000000001
