,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP
2017-03-31 09:30:00,2936.5384615384614,154.7576923076923,154.84615384615384,1662.076923076923,154.428,155.319,154.261,154.78099999999998
2017-03-31 10:00:00,1714.8333333333333,155.30333333333334,155.39,1095.2,155.312,155.97799999999995,154.747,155.3412
2017-03-31 10:30:00,2274.233333333333,155.12666666666667,155.215,1486.8,155.082,155.503,154.701,155.1608666666667
2017-03-31 11:00:00,2316.6666666666665,154.94166666666666,155.01833333333332,2297.2,154.892,155.344,154.52,154.96396666666664
2017-03-31 11:30:00,2990.9666666666667,155.08499999999998,155.16333333333333,813.0333333333333,155.17,155.616,154.82,155.1077333333333
2017-03-31 12:00:00,2087.9666666666667,155.205,155.29333333333332,1115.6666666666667,155.06,155.437,155.06,155.23103333333333
2017-03-31 12:30:00,2136.4666666666667,155.86833333333334,155.9283333333333,1088.9,157.251,157.637,155.042,155.85983333333334
2017-03-31 13:00:00,1523.7333333333333,156.89666666666665,156.97499999999997,1068.7333333333333,156.994,157.48,156.554,156.94573333333332
2017-03-31 13:30:00,2336.0666666666666,156.9633333333333,157.03833333333336,751.7333333333333,157.625,157.685,156.696,157.0249666666667
2017-03-31 14:00:00,1458.6,157.525,157.59666666666666,1232.5666666666666,157.202,158.219,157.202,157.5558
2017-03-31 14:30:00,2809.4,156.8733333333333,156.94666666666672,1056.0,156.321,157.394,156.08700000000005,156.93886666666668
2017-03-31 15:00:00,2088.766666666667,155.96999999999997,156.04333333333338,908.9,155.80700000000004,156.382,155.65200000000004,156.0476666666667
2017-03-31 15:30:00,1185.6,155.7466666666666,155.8166666666667,1082.3666666666666,156.368,156.519,155.13299999999995,155.7672666666667
2017-04-03 09:30:00,911.3076923076923,156.4576923076923,156.53846153846155,769.3076923076923,156.393,156.832,156.213,156.49915384615383
2017-04-03 10:00:00,986.7,155.68666666666664,155.76666666666668,1397.2666666666667,155.504,156.484,154.95,155.73979999999995
2017-04-03 10:30:00,1005.7333333333333,155.86999999999998,155.95166666666668,1823.7666666666667,155.766,156.352,155.366,155.8806
2017-04-03 11:00:00,888.8,155.8466666666667,155.91666666666663,801.6666666666666,155.809,156.07399999999996,155.52100000000004,155.87023333333335
2017-04-03 11:30:00,1378.6333333333334,155.7283333333333,155.81666666666672,714.2,155.827,155.917,155.654,155.7985
2017-04-03 12:00:00,1028.6333333333334,155.78666666666666,155.86333333333332,1425.0,155.795,155.89600000000004,155.69299999999996,155.82816666666668
2017-04-03 12:30:00,1095.3333333333333,155.88000000000002,155.96500000000006,2294.4666666666667,155.928,156.211,155.69899999999996,155.89273333333333
2017-04-03 13:00:00,1127.1333333333334,155.86500000000007,155.95333333333335,565.4,155.833,156.09799999999996,155.789,155.90586666666667
2017-04-03 13:30:00,1218.7333333333333,155.52500000000003,155.58666666666667,684.0,155.179,155.85299999999995,155.179,155.5683666666667
2017-04-03 14:00:00,1181.3,155.31500000000003,155.41833333333332,1190.7666666666667,155.343,155.474,155.159,155.34086666666664
2017-04-03 14:30:00,1148.5666666666666,155.15999999999997,155.25,1525.0,155.077,155.601,154.878,155.18646666666666
2017-04-03 15:00:00,885.4666666666667,155.13166666666666,155.21000000000004,1263.7,155.075,155.34799999999996,154.995,155.16486666666663
2017-04-03 15:30:00,1601.1333333333334,155.18499999999997,155.26500000000001,2834.9333333333334,155.215,155.363,155.148,155.24923333333334
2017-04-05 09:30:00,871.0,155.17692307692306,155.2653846153846,1260.0,154.834,155.62,154.661,155.24169230769232
2017-04-05 10:00:00,1604.7666666666667,155.27999999999992,155.36166666666665,1142.0333333333333,155.429,155.576,154.77200000000005,155.30963333333332
2017-04-05 10:30:00,1098.6,155.21833333333328,155.29666666666662,1491.9333333333334,155.505,155.505,154.983,155.25543333333337
2017-04-05 11:00:00,1328.2333333333333,155.19666666666666,155.27333333333337,1535.5333333333333,154.996,155.374,154.941,155.21113333333335
2017-04-05 11:30:00,1488.7666666666667,155.44166666666666,155.505,1510.1666666666667,155.90200000000004,156.099,154.841,155.47093333333336
2017-04-05 12:00:00,2099.8333333333335,157.69999999999996,157.77666666666667,1235.0,158.252,159.65,155.941,157.72413333333333
2017-04-05 12:30:00,1093.0333333333333,158.4333333333334,158.5083333333333,1198.9,158.798,158.864,158.097,158.46769999999998
2017-04-05 13:00:00,1331.4666666666667,158.83333333333334,158.90666666666664,1662.6333333333334,158.631,159.189,158.6,158.84913333333336
2017-04-05 13:30:00,1656.6333333333334,158.66999999999996,158.75333333333336,971.9333333333333,158.689,158.846,158.553,158.6853
2017-04-05 14:00:00,1382.3333333333333,158.14666666666668,158.2216666666667,987.1,158.018,158.9,157.667,158.18203333333335
2017-04-05 14:30:00,916.6666666666666,158.09166666666667,158.16833333333332,1059.0666666666666,158.132,158.39600000000004,157.793,158.12736666666666
2017-04-05 15:00:00,1319.9666666666667,158.01833333333332,158.08666666666664,1272.8,157.99,158.407,157.631,158.03436666666664
2017-04-05 15:30:00,939.2,157.89000000000001,157.9683333333333,1563.7333333333333,157.47,158.41299999999995,157.47,157.92929999999998
2017-04-06 09:30:00,1108.076923076923,157.59615384615384,157.68076923076927,1611.7692307692307,157.32,158.35399999999996,156.987,157.60569230769232
2017-04-06 10:00:00,1756.7,157.155,157.23666666666668,1663.3,157.129,157.405,156.99,157.17056666666664
2017-04-06 10:30:00,1679.6666666666667,157.55666666666664,157.65,796.1666666666666,157.377,158.305,157.106,157.5890666666667
2017-04-06 11:00:00,1704.3333333333333,156.73833333333337,156.82,1274.9333333333334,156.873,157.36700000000005,156.421,156.76776666666666
2017-04-06 11:30:00,2785.633333333333,156.48333333333338,156.57166666666666,1147.2,155.988,156.965,155.639,156.55793333333338
2017-04-06 12:00:00,1262.9,155.51000000000005,155.57999999999998,1243.2,155.34799999999996,155.954,155.317,155.5711
2017-04-06 12:30:00,1235.4333333333334,155.1966666666667,155.26999999999998,1159.5,155.02100000000004,155.497,154.964,155.25216666666668
2017-04-06 13:00:00,962.0666666666667,154.85666666666668,154.92333333333335,1887.1333333333334,154.8,155.06799999999996,154.798,154.9091
2017-04-06 13:30:00,1804.5333333333333,154.8116666666666,154.87333333333336,1039.5333333333333,154.986,155.00799999999995,154.703,154.87106666666665
2017-04-06 14:00:00,1357.9666666666667,154.82333333333332,154.895,1468.9666666666667,154.80200000000005,155.148,154.752,154.88036666666667
2017-04-06 14:30:00,1267.1666666666667,154.82,154.89666666666665,1044.1,154.736,155.255,154.683,154.89603333333332
2017-04-06 15:00:00,1415.0333333333333,155.18166666666673,155.265,1454.3333333333333,155.026,155.995,153.881,155.21596666666665
2017-04-06 15:30:00,1030.3333333333333,154.90333333333334,154.97166666666666,1970.9333333333334,154.69799999999995,155.444,154.45,154.92833333333334
2017-04-07 09:30:00,893.3846153846154,154.3846153846154,154.4576923076923,1890.4615384615386,154.53799999999995,154.703,153.695,154.40992307692306
2017-04-07 10:00:00,1472.8666666666666,154.31166666666667,154.38666666666666,1806.9333333333334,154.026,154.975,153.766,154.33930000000004
2017-04-07 10:30:00,886.8666666666667,153.8033333333333,153.87166666666673,1757.5666666666666,153.39600000000004,154.224,153.24200000000005,153.81773333333334
2017-04-07 11:00:00,639.0,153.6083333333333,153.67666666666665,1715.7333333333333,153.457,153.785,153.34,153.60916666666668
