,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP
2017-03-31 09:30:00,137.92307692307693,570.523076923077,570.6923076923077,205.76923076923077,573.259,573.259,567.396,570.5070769230771
2017-03-31 10:00:00,252.23333333333332,573.215,573.4133333333333,236.66666666666666,573.47,575.372,571.427,573.2865
2017-03-31 10:30:00,267.46666666666664,572.705,572.945,316.56666666666666,572.349,574.128,571.611,572.8005666666666
2017-03-31 11:00:00,180.23333333333332,572.2883333333334,572.5300000000001,400.53333333333336,571.903,573.125,571.5269999999998,572.3356333333334
2017-03-31 11:30:00,283.1,571.8733333333334,572.0833333333334,269.6666666666667,571.51,572.549,571.36,571.9953
2017-03-31 12:00:00,238.33333333333334,570.2966666666666,570.51,1261.4,570.368,570.962,569.379,570.3561000000002
2017-03-31 12:30:00,188.53333333333333,569.6916666666667,569.8516666666666,245.93333333333334,569.362,570.148,569.007,569.7124666666667
2017-03-31 13:00:00,630.4,569.735,569.9183333333334,265.3333333333333,569.932,570.106,569.496,569.7881333333335
2017-03-31 13:30:00,381.6666666666667,569.4966666666667,569.6966666666667,353.5,569.8969999999998,570.004,569.27,569.5979666666667
2017-03-31 14:00:00,372.1666666666667,570.8316666666666,571.0116666666667,860.4,572.548,573.2280000000002,569.554,570.9130999999999
2017-03-31 14:30:00,221.86666666666667,571.63,571.8216666666666,303.1333333333333,571.09,572.932,570.6419999999998,571.7103333333332
2017-03-31 15:00:00,376.5,570.5233333333333,570.725,411.43333333333334,570.653,571.194,569.48,570.5990666666665
2017-03-31 15:30:00,598.0,568.7366666666669,568.88,358.3666666666667,568.429,569.8580000000002,568.132,568.8437666666666
2017-04-03 09:30:00,226.53846153846155,572.3576923076923,572.5653846153846,677.3076923076923,573.4580000000002,573.48,571.326,572.3568461538463
2017-04-03 10:00:00,279.26666666666665,573.1616666666666,573.3649999999999,267.06666666666666,573.935,574.062,571.716,573.1004333333333
2017-04-03 10:30:00,394.96666666666664,575.7700000000001,575.9300000000001,435.26666666666665,577.496,577.496,574.263,575.8264999999999
2017-04-03 11:00:00,198.4,578.7199999999999,578.9083333333332,356.8666666666667,578.42,579.6080000000002,577.111,578.7905999999999
2017-04-03 11:30:00,158.43333333333334,578.4033333333334,578.5766666666666,245.3,578.225,579.072,578.0269999999998,578.5317333333332
2017-04-03 12:00:00,500.6333333333333,578.0033333333334,578.1983333333335,328.8666666666667,577.948,578.999,577.663,578.1443666666669
2017-04-03 12:30:00,529.1,577.2983333333334,577.4666666666668,378.76666666666665,576.967,577.98,576.2819999999998,577.3290666666667
2017-04-03 13:00:00,165.66666666666666,576.1266666666667,576.34,358.23333333333335,575.594,576.913,575.466,576.2046666666666
2017-04-03 13:30:00,86.26666666666667,576.0333333333334,576.2100000000002,225.3,576.374,576.762,575.7180000000002,576.0896666666667
2017-04-03 14:00:00,180.93333333333334,575.4933333333333,575.6683333333333,755.7333333333333,574.883,576.519,574.61,575.6457666666669
2017-04-03 14:30:00,490.1333333333333,574.6766666666666,574.8583333333335,508.7,574.048,575.192,574.048,574.7588
2017-04-03 15:00:00,345.2,574.1166666666668,574.33,316.7,574.586,574.684,573.764,574.2255333333334
2017-04-03 15:30:00,265.8333333333333,575.0183333333334,575.1683333333334,341.06666666666666,575.141,575.924,574.2819999999998,575.0916333333333
2017-04-05 09:30:00,525.9230769230769,578.376923076923,578.5730769230769,298.38461538461536,578.48,579.55,576.746,578.4022307692308
