,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP
2017-03-31 09:30:00,565.0769230769231,150.92307692307693,151.03076923076924,1390.6153846153845,151.121,151.121,150.74200000000005,150.93453846153847
2017-03-31 10:00:00,267.4,151.6383333333333,151.71500000000003,1820.4333333333334,151.704,152.017,151.084,151.62926666666667
2017-03-31 10:30:00,329.8666666666667,151.58833333333334,151.65999999999997,1018.4,151.535,151.766,151.43,151.58249999999995
2017-03-31 11:00:00,206.63333333333333,151.42000000000004,151.48833333333334,1000.3333333333334,151.315,151.666,151.257,151.46126666666666
2017-03-31 11:30:00,899.9666666666667,151.28499999999997,151.36166666666665,2689.5666666666666,150.898,151.44899999999996,150.898,151.30456666666672
2017-03-31 12:00:00,321.7,150.97499999999997,151.05333333333334,797.5333333333333,151.159,151.268,150.792,151.00409999999997
2017-03-31 12:30:00,907.4333333333333,151.09666666666664,151.16833333333332,692.7666666666667,150.972,151.248,150.964,151.10960000000003
2017-03-31 13:00:00,1108.5,150.935,151.01000000000002,618.2,151.12,151.27,150.857,150.99016666666668
2017-03-31 13:30:00,314.5,151.29666666666665,151.38333333333335,913.0333333333333,151.248,151.493,151.045,151.27596666666665
2017-03-31 14:00:00,628.4,151.01166666666666,151.09666666666666,822.6333333333333,151.02100000000004,151.287,150.80100000000004,151.08453333333333
2017-03-31 14:30:00,1607.9333333333334,150.88833333333335,150.9716666666666,1558.4666666666667,150.974,151.043,150.811,150.91033333333334
2017-03-31 15:00:00,336.56666666666666,150.64999999999998,150.72333333333333,926.7333333333333,150.874,150.955,150.33100000000005,150.65996666666663
2017-03-31 15:30:00,1110.9333333333334,150.59666666666666,150.6733333333333,1437.1666666666667,150.39700000000005,150.876,150.18200000000004,150.60323333333335
2017-04-03 09:30:00,606.2307692307693,150.9153846153846,151.03846153846155,1248.3076923076924,151.093,151.243,150.634,150.97923076923078
2017-04-03 10:00:00,664.7666666666667,150.81666666666663,150.91666666666666,824.5666666666667,150.614,151.43200000000004,150.451,150.87699999999998
2017-04-03 10:30:00,980.5666666666667,150.59000000000003,150.70333333333332,841.5,150.657,150.83100000000005,150.358,150.64643333333333
2017-04-03 11:00:00,1031.9333333333334,150.83,150.92166666666665,1366.2,151.066,151.12,150.656,150.8717333333333
2017-04-03 11:30:00,813.2666666666667,151.98166666666668,152.06833333333327,1322.0333333333333,153.144,153.577,150.903,151.99969999999996
2017-04-03 12:00:00,1159.6,152.96333333333334,153.05166666666665,1210.2666666666667,152.849,153.196,152.66,152.96660000000003
2017-04-03 12:30:00,740.5,152.7283333333333,152.82,958.3333333333334,152.43200000000004,152.929,152.358,152.7557666666667
2017-04-03 13:00:00,991.7666666666667,152.29999999999998,152.39166666666668,957.8,152.244,152.543,152.125,152.324
2017-04-03 13:30:00,788.8333333333334,152.06666666666663,152.14833333333334,1309.2,151.94899999999996,152.329,151.934,152.10920000000002
2017-04-03 14:00:00,1381.7,151.77166666666665,151.86166666666665,943.1,151.85299999999995,152.047,151.627,151.8123
2017-04-03 14:30:00,709.6,151.95333333333332,152.03333333333336,1598.3333333333333,151.704,152.439,151.704,151.9227333333333
2017-04-03 15:00:00,822.9,151.77333333333334,151.85833333333332,2149.0666666666666,151.855,151.953,151.56,151.75009999999995
2017-04-03 15:30:00,1635.8666666666666,151.84333333333333,151.91833333333332,2354.633333333333,151.753,152.172,151.664,151.8528
2017-04-05 09:30:00,995.5384615384615,152.2423076923077,152.34230769230768,1858.0,152.35,152.769,151.745,152.29423076923075
2017-04-05 10:00:00,1260.3666666666666,152.245,152.3416666666667,1466.6666666666667,152.6,153.09,151.84799999999996,152.32413333333335
2017-04-05 10:30:00,918.3666666666667,152.77166666666662,152.86166666666668,1613.6333333333334,153.517,153.517,152.335,152.78709999999998
2017-04-05 11:00:00,1478.0,153.86333333333334,153.95833333333331,2541.9333333333334,153.82,154.474,153.529,153.91389999999998
2017-04-05 11:30:00,1700.5,154.19166666666666,154.28499999999997,1534.0,154.023,154.659,153.684,154.21813333333336
2017-04-05 12:00:00,1363.0333333333333,153.80166666666665,153.89666666666662,1284.5,153.428,154.10399999999996,153.428,153.8423666666667
2017-04-05 12:30:00,1818.4333333333334,153.46333333333334,153.5516666666666,921.4333333333333,153.231,153.79399999999995,153.076,153.51593333333332
2017-04-05 13:00:00,1151.9666666666667,153.0533333333333,153.13333333333333,1575.5666666666666,153.088,153.247,153.03,153.14189999999996
2017-04-05 13:30:00,953.1333333333333,152.82333333333332,152.895,1906.8,152.76,153.088,152.481,152.88423333333333
2017-04-05 14:00:00,854.6333333333333,152.41,152.47666666666672,1828.8,152.239,152.77200000000005,152.239,152.4675
2017-04-05 14:30:00,875.9333333333333,152.28833333333333,152.3716666666667,3072.3,152.255,152.447,152.195,152.31719999999999
2017-04-05 15:00:00,1426.9,152.49166666666667,152.58833333333334,1010.9333333333333,152.749,152.907,152.22,152.5863
2017-04-05 15:30:00,1513.7,152.64666666666668,152.71999999999997,1276.2333333333333,152.648,152.833,152.461,152.6763
2017-04-06 09:30:00,1226.6923076923076,152.54615384615383,152.64615384615382,1341.8461538461538,152.72299999999996,152.832,152.172,152.54361538461538
2017-04-06 10:00:00,1283.8,152.36000000000004,152.455,914.6666666666666,152.582,152.653,152.036,152.4154666666667
2017-04-06 10:30:00,984.5,152.84666666666666,152.93999999999997,1026.7,152.935,153.605,152.547,152.8828
2017-04-06 11:00:00,494.7,151.98666666666668,152.07166666666666,1314.7,152.037,153.07299999999995,151.554,152.01786666666666
2017-04-06 11:30:00,853.7666666666667,151.54500000000002,151.63833333333335,1051.8,151.52700000000004,151.957,151.311,151.58233333333328
2017-04-06 12:00:00,1418.2666666666667,151.79333333333335,151.89499999999998,1441.3666666666666,152.136,152.136,151.439,151.80296666666666
2017-04-06 12:30:00,931.7666666666667,152.3783333333333,152.47833333333332,1202.4333333333334,152.879,153.026,152.048,152.37259999999998
2017-04-06 13:00:00,1290.0666666666666,153.41833333333335,153.495,993.2333333333333,153.137,154.106,153.04399999999995,153.4570333333333
2017-04-06 13:30:00,672.6333333333333,153.10999999999996,153.19166666666666,1289.3,152.81,153.704,152.789,153.15463333333335
2017-04-06 14:00:00,1654.9333333333334,152.4266666666667,152.51666666666668,1225.1333333333334,152.44299999999996,152.85,152.374,152.51456666666667
2017-04-06 14:30:00,1546.0,152.325,152.4283333333333,1398.2333333333333,152.221,152.606,152.151,152.37979999999996
2017-04-06 15:00:00,1368.6,152.515,152.60999999999996,1465.4,152.756,152.833,152.15200000000004,152.56780000000006
2017-04-06 15:30:00,3724.1,153.03333333333333,153.11000000000004,1546.3666666666666,152.93200000000004,153.237,152.921,153.09433333333334
2017-04-07 09:30:00,1443.6153846153845,152.69615384615383,152.82692307692307,1220.6923076923076,153.39700000000005,153.39700000000005,152.386,152.74515384615387
2017-04-07 10:00:00,1422.0,153.54833333333332,153.64,1255.8333333333333,153.437,154.009,153.243,153.5868
2017-04-07 10:30:00,2259.4,153.1516666666667,153.24999999999994,593.3666666666667,153.34,153.408,153.02200000000005,153.22040000000004
2017-04-07 11:00:00,1020.5,153.51166666666663,153.58166666666668,818.6666666666666,153.29399999999995,153.838,153.22799999999995,153.50383333333332
2017-04-07 11:30:00,844.1,153.25333333333336,153.32833333333332,713.2333333333333,153.058,153.476,153.058,153.2461
2017-04-07 12:00:00,2676.233333333333,152.9333333333334,153.03000000000003,1581.0,152.64700000000005,153.173,152.64700000000005,153.01876666666664
2017-04-07 12:30:00,846.8666666666667,152.78499999999997,152.86333333333332,1159.6666666666667,152.496,152.995,152.496,152.80356666666665
2017-04-07 13:00:00,1267.2,152.19000000000003,152.25333333333327,999.3333333333334,152.357,152.392,152.043,152.19923333333332
2017-04-07 13:30:00,1552.4666666666667,152.57333333333335,152.64999999999998,2311.1,152.703,152.754,152.38,152.58176666666665
2017-04-07 14:00:00,1133.1,152.71666666666664,152.79666666666668,1256.1666666666667,152.639,152.815,152.542,152.6717666666667
2017-04-07 14:30:00,745.7333333333333,152.4916666666667,152.5783333333333,1026.1666666666667,151.922,152.661,151.922,152.49749999999995
