,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP
2017-03-31 09:30:00,806.7692307692307,93.26538461538462,93.33846153846153,1630.0,93.21,93.695,93.142,93.31715384615384
2017-03-31 10:00:00,1687.7333333333333,93.21166666666664,93.28500000000003,3671.0,92.972,93.678,92.799,93.22516666666668
2017-03-31 10:30:00,1617.2,93.04666666666667,93.11500000000004,3179.6666666666665,92.983,93.267,92.888,93.08649999999999
2017-03-31 11:00:00,2151.9666666666667,93.25166666666665,93.32333333333332,2614.633333333333,93.43,93.725,93.012,93.28153333333331
2017-03-31 11:30:00,6667.0,93.29333333333334,93.35999999999999,2845.9666666666667,93.454,93.63,93.175,93.33056666666668
2017-03-31 12:00:00,3086.6666666666665,93.98333333333333,94.06500000000003,3874.0,94.054,94.486,93.42,94.02676666666666
2017-03-31 12:30:00,3306.5333333333333,94.125,94.19666666666669,3610.1666666666665,94.233,94.34,93.973,94.15420000000002
2017-03-31 13:00:00,2800.1666666666665,94.34500000000003,94.41166666666665,2453.0666666666666,94.375,94.74,94.122,94.36793333333337
2017-03-31 13:30:00,2258.4333333333334,94.31166666666667,94.38999999999996,2270.8333333333335,94.414,94.511,94.274,94.35989999999998
2017-03-31 14:00:00,2165.233333333333,94.35499999999999,94.42333333333333,1530.1666666666667,94.401,94.51,94.335,94.41613333333335
2017-03-31 14:30:00,4646.433333333333,94.26666666666664,94.33333333333331,863.4,94.257,94.407,94.168,94.32833333333338
2017-03-31 15:00:00,4283.166666666667,93.9433333333333,94.00999999999999,3125.3,93.953,94.22,93.783,93.9909
2017-03-31 15:30:00,5332.2,93.77166666666669,93.84500000000001,2236.6,93.769,93.976,93.709,93.85196666666667
2017-04-03 09:30:00,4043.076923076923,93.33846153846153,93.45000000000002,2538.5384615384614,93.448,93.748,93.293,93.47953846153847
2017-04-03 10:00:00,2051.5666666666666,93.3416666666667,93.43666666666668,2710.866666666667,93.646,93.651,93.134,93.45660000000002
2017-04-03 10:30:00,2602.733333333333,93.73333333333332,93.8033333333333,2884.233333333333,94.076,94.076,93.532,93.79956666666665
2017-04-03 11:00:00,2848.233333333333,94.06333333333333,94.12333333333332,2797.3,94.085,94.187,94.037,94.11556666666665
2017-04-03 11:30:00,3255.733333333333,94.35500000000002,94.42333333333335,2618.4,95.194,95.194,94.084,94.42973333333332
2017-04-03 12:00:00,2555.0,96.05666666666667,96.12833333333333,3260.733333333333,97.361,97.531,95.183,96.1015
2017-04-03 12:30:00,5179.7,98.035,98.09833333333334,3676.6,98.408,98.6,97.36,98.08836666666666
2017-04-03 13:00:00,6606.2,98.30333333333331,98.36833333333337,3740.3,98.268,98.561,98.221,98.36680000000001
