,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP
2017-03-31 09:30:00,1988.6153846153845,144.46538461538464,144.54230769230765,3052.3076923076924,144.97299999999996,145.108,143.937,144.47107692307688
2017-03-31 10:00:00,2007.8,144.60333333333332,144.6783333333333,3244.0,144.683,145.2,144.154,144.6110333333333
2017-03-31 10:30:00,1899.5333333333333,144.98999999999998,145.05499999999998,4078.1666666666665,145.386,145.64700000000005,144.425,144.9895
2017-03-31 11:00:00,3892.366666666667,145.73666666666665,145.79666666666674,3954.6666666666665,145.753,145.847,145.563,145.68503333333328
2017-03-31 11:30:00,3386.233333333333,146.23166666666665,146.28333333333336,2507.1,146.29,146.505,145.894,146.2244
2017-03-31 12:00:00,3736.0,146.425,146.48666666666668,3611.1666666666665,146.93,147.05,146.03,146.4129333333334
2017-03-31 12:30:00,4052.3,146.74999999999994,146.80499999999998,4150.833333333333,146.624,146.93,146.624,146.72776666666667
2017-03-31 13:00:00,5214.433333333333,146.7183333333333,146.77499999999998,3914.366666666667,146.675,146.911,146.63,146.7158333333333
2017-03-31 13:30:00,3703.6666666666665,146.67166666666665,146.72833333333338,2593.8333333333335,146.921,146.921,146.51,146.6555
2017-03-31 14:00:00,3029.0666666666666,146.25499999999997,146.31666666666666,2553.9,145.928,146.907,145.795,146.2541
2017-03-31 14:30:00,3444.766666666667,146.03166666666667,146.09499999999997,2073.366666666667,145.63,146.296,145.38299999999995,146.03900000000004
2017-03-31 15:00:00,4357.3,145.86499999999995,145.92166666666668,3263.4333333333334,145.797,145.985,145.632,145.86733333333328
2017-03-31 15:30:00,6201.866666666667,145.85333333333332,145.91333333333333,4464.133333333333,145.983,146.19899999999996,145.555,145.88840000000002
2017-04-03 09:30:00,1738.3846153846155,147.5730769230769,147.65384615384616,2263.5384615384614,147.741,148.121,147.041,147.5976923076923
2017-04-03 10:00:00,1259.8666666666666,146.8383333333333,146.91166666666666,1817.2,146.52700000000004,147.659,146.45,146.86403333333334
2017-04-03 10:30:00,1342.5666666666666,146.70833333333334,146.77500000000003,2116.8333333333335,146.933,147.014,146.511,146.71723333333333
2017-04-03 11:00:00,1420.5,146.88666666666668,146.95166666666665,1070.2666666666667,146.82299999999995,147.02700000000004,146.762,146.91606666666667
2017-04-03 11:30:00,990.3,146.68333333333334,146.74333333333337,1492.2666666666667,146.377,146.963,146.31,146.74449999999996
2017-04-03 12:00:00,850.6,146.63000000000005,146.69833333333332,1664.0333333333333,146.83700000000005,146.879,146.459,146.65770000000003
