,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP
2017-03-31 09:30:00,981.3076923076923,196.79615384615389,196.85384615384612,1041.923076923077,196.939,197.145,196.488,196.81669230769228
2017-03-31 10:00:00,1192.8333333333333,196.95333333333335,197.02166666666665,485.6,196.919,197.33900000000003,196.717,197.01243333333335
2017-03-31 10:30:00,909.7666666666667,196.81666666666666,196.87833333333342,623.4,196.739,197.016,196.696,196.8647666666666
2017-03-31 11:00:00,1168.1666666666667,196.7533333333334,196.8200000000001,751.5333333333333,196.55,196.95,196.488,196.7688666666667
2017-03-31 11:30:00,995.0666666666667,196.57833333333332,196.6416666666666,838.5666666666667,196.593,196.764,196.392,196.56846666666664
2017-03-31 12:00:00,881.2333333333333,196.55333333333328,196.61833333333334,736.5666666666667,196.357,196.673,196.357,196.5525666666667
2017-03-31 12:30:00,579.2333333333333,196.43833333333333,196.52500000000006,885.9,196.58,196.645,196.321,196.4551666666667
2017-03-31 13:00:00,730.9,196.65666666666658,196.72833333333327,1184.8,196.632,196.673,196.576,196.62466666666666
2017-03-31 13:30:00,1507.7666666666667,196.8166666666667,196.89499999999995,1543.6333333333334,196.706,196.953,196.69,196.84743333333333
2017-03-31 14:00:00,1218.8333333333333,196.85333333333332,196.93999999999994,1846.6,196.724,197.02,196.71400000000003,196.87713333333335
2017-03-31 14:30:00,970.7666666666667,197.42666666666668,197.5083333333333,1335.8666666666666,198.345,198.345,196.82,197.4282
2017-03-31 15:00:00,1143.0333333333333,199.0983333333333,199.16999999999996,2386.4,199.155,199.652,198.41,199.1231333333333
2017-03-31 15:30:00,2556.5333333333333,197.295,197.36,784.7333333333333,196.896,199.044,196.844,197.36939999999998
2017-04-03 09:30:00,736.6923076923077,197.45384615384617,197.53076923076924,700.3076923076923,197.525,197.659,197.298,197.46676923076922
2017-04-03 10:00:00,818.0,197.81499999999997,197.8883333333333,701.4333333333333,197.656,198.169,197.42,197.80430000000004
2017-04-03 10:30:00,607.0,197.24499999999995,197.31166666666664,617.0666666666667,196.892,197.72,196.727,197.27213333333333
2017-04-03 11:00:00,674.3,196.8816666666667,196.9416666666666,1410.0,196.804,197.112,196.799,196.9507666666667
2017-04-03 11:30:00,452.4,196.69999999999996,196.75500000000002,2586.5666666666666,196.799,196.833,196.614,196.70953333333335
2017-04-03 12:00:00,914.3666666666667,196.47333333333333,196.54499999999993,1238.5,196.359,196.821,196.334,196.51493333333337
2017-04-03 12:30:00,842.9,196.55666666666664,196.64000000000001,759.9666666666667,196.889,196.889,196.372,196.6146333333334
2017-04-03 13:00:00,706.5333333333333,197.12833333333327,197.195,1339.7,197.126,197.277,196.819,197.11173333333332
2017-04-03 13:30:00,509.3333333333333,197.29833333333337,197.36999999999998,1711.7666666666667,197.16,197.43,197.16,197.28846666666672
2017-04-03 14:00:00,554.7666666666667,196.97000000000008,197.0383333333333,2338.4333333333334,196.879,197.262,196.801,196.9881333333334
2017-04-03 14:30:00,662.5,196.69000000000003,196.76166666666668,3985.733333333333,196.53,196.909,196.218,196.68573333333333
2017-04-03 15:00:00,3256.5666666666666,196.0933333333334,196.16,764.9333333333333,196.192,196.492,195.983,196.17276666666666
