,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP
2017-03-31 09:30:00,490.2307692307692,239.10000000000002,239.23461538461535,483.84615384615387,238.952,239.64,238.304,239.19038461538463
2017-03-31 10:00:00,523.0,238.2833333333334,238.41333333333333,955.0333333333333,237.765,239.296,237.506,238.29180000000002
2017-03-31 10:30:00,1125.5666666666666,237.7016666666667,237.83166666666673,384.3333333333333,237.824,238.052,237.53,237.76900000000006
2017-03-31 11:00:00,720.5333333333333,238.57666666666668,238.6766666666667,707.1,238.907,239.153,237.784,238.58593333333337
2017-03-31 11:30:00,523.6666666666666,238.1416666666667,238.29000000000005,387.5,238.268,238.307,238.035,238.18753333333333
2017-03-31 12:00:00,395.53333333333336,238.06833333333336,238.21166666666662,423.6333333333333,238.183,238.468,237.949,238.17693333333327
2017-03-31 12:30:00,568.7,238.9066666666667,239.00166666666667,927.5,238.817,239.537,238.397,238.9270666666667
2017-03-31 13:00:00,508.43333333333334,238.86833333333328,238.96833333333333,612.3333333333334,238.7,239.023,238.544,238.80349999999999
2017-03-31 13:30:00,822.4,238.44833333333335,238.54666666666665,1443.1666666666667,238.205,238.776,238.061,238.42389999999997
2017-03-31 14:00:00,461.3666666666667,238.66666666666663,238.79166666666663,1262.1,238.796,239.008,238.285,238.63096666666667
2017-03-31 14:30:00,614.8,238.1566666666667,238.26666666666668,559.5666666666667,237.682,238.807,237.561,238.16906666666662
2017-03-31 15:00:00,362.4,237.70333333333332,237.78499999999997,393.1333333333333,237.293,238.05,237.293,237.73886666666667
2017-03-31 15:30:00,891.9,236.26833333333332,236.3716666666666,283.6333333333333,235.959,237.438,235.756,236.34879999999993
2017-04-03 09:30:00,515.8461538461538,237.07692307692307,237.2115384615385,352.2307692307692,237.398,237.662,236.658,237.17669230769232
2017-04-03 10:00:00,320.56666666666666,237.75666666666672,237.88500000000002,603.0333333333333,238.858,239.229,236.823,237.7488666666667
2017-04-03 10:30:00,383.4,238.7783333333333,238.8833333333334,701.6333333333333,238.671,239.196,238.587,238.78246666666666
2017-04-03 11:00:00,471.3666666666667,238.85666666666665,238.9383333333333,731.2,238.712,239.136,238.574,238.89083333333335
2017-04-03 11:30:00,546.2,238.5133333333333,238.60833333333343,817.6333333333333,238.561,238.895,237.627,238.52350000000007
2017-04-03 12:00:00,405.6333333333333,239.125,239.20333333333338,540.6,239.596,239.9,238.365,239.06046666666668
2017-04-03 12:30:00,487.3333333333333,239.55500000000004,239.64833333333328,632.7333333333333,239.783,239.918,239.255,239.53420000000006
2017-04-03 13:00:00,244.13333333333333,241.33666666666667,241.4233333333333,846.4333333333333,241.773,242.635,239.782,241.33236666666667
2017-04-03 13:30:00,478.56666666666666,242.085,242.17666666666673,460.43333333333334,241.846,242.738,241.59,242.10673333333338
2017-04-03 14:00:00,492.5,242.33166666666665,242.41833333333335,419.5,242.546,242.865,241.52,242.33010000000002
2017-04-03 14:30:00,422.2,242.34333333333333,242.41333333333327,671.7333333333333,241.911,242.778,241.58,242.3232333333334
2017-04-03 15:00:00,341.56666666666666,241.8566666666667,241.935,1334.5333333333333,241.738,242.183,241.481,241.82700000000008
2017-04-03 15:30:00,818.6666666666666,241.09333333333328,241.19833333333327,1057.2,240.903,241.933,240.427,241.1998333333334
2017-04-05 09:30:00,445.9230769230769,240.81923076923078,240.94230769230765,437.3076923076923,241.54,241.571,240.069,240.8110769230769
2017-04-05 10:00:00,411.1666666666667,241.43,241.51500000000004,612.8666666666667,242.448,242.688,240.659,241.39066666666668
2017-04-05 10:30:00,707.6666666666666,242.28333333333333,242.405,645.2666666666667,242.075,242.73,241.629,242.21156666666667
2017-04-05 11:00:00,564.4333333333333,242.10500000000002,242.21333333333334,915.7333333333333,242.449,242.597,241.681,242.04986666666673
2017-04-05 11:30:00,400.6333333333333,241.95999999999998,242.04500000000002,1570.1,241.037,242.743,241.037,241.93439999999995
2017-04-05 12:00:00,451.93333333333334,241.1333333333333,241.2216666666667,1398.1,241.275,241.329,240.56,241.10613333333333
2017-04-05 12:30:00,235.43333333333334,241.45999999999998,241.52166666666662,590.0,241.915,242.296,240.788,241.44239999999996
2017-04-05 13:00:00,566.2666666666667,241.7483333333334,241.8166666666666,180.73333333333332,241.701,242.062,241.415,241.73556666666673
2017-04-05 13:30:00,409.1,241.89166666666668,241.94833333333332,368.8666666666667,241.521,242.035,241.521,241.8159
2017-04-05 14:00:00,524.8333333333334,241.2416666666667,241.31,582.1333333333333,241.299,241.715,240.788,241.24249999999998
2017-04-05 14:30:00,327.26666666666665,241.3950000000001,241.46499999999997,214.36666666666667,241.481,241.511,240.968,241.34276666666665
2017-04-05 15:00:00,428.7,241.63833333333335,241.69333333333336,380.6666666666667,241.567,241.831,241.45,241.59123333333338
2017-04-05 15:30:00,308.8333333333333,241.15833333333336,241.22833333333332,670.0,240.969,241.522,240.696,241.14829999999992
2017-04-06 09:30:00,741.3076923076923,238.8153846153846,238.91923076923084,185.0,239.06,239.692,238.337,238.92192307692306
2017-04-06 10:00:00,578.6333333333333,238.23,238.33999999999997,190.7,238.722,239.274,237.253,238.30170000000004
2017-04-06 10:30:00,592.6333333333333,238.57166666666674,238.67833333333334,233.7,238.125,239.284,237.984,238.62436666666673
2017-04-06 11:00:00,659.9,237.21499999999997,237.30666666666667,155.06666666666666,236.948,238.064,236.537,237.28683333333336
2017-04-06 11:30:00,844.4,236.92166666666665,237.04999999999993,144.23333333333332,237.049,237.546,236.858,237.07059999999998
2017-04-06 12:00:00,822.9666666666667,236.61833333333337,236.72333333333336,278.6,236.726,237.11,236.285,236.66859999999997
2017-04-06 12:30:00,346.1,236.4983333333334,236.61333333333334,491.53333333333336,236.002,237.098,235.949,236.56216666666666
2017-04-06 13:00:00,174.43333333333334,236.22166666666675,236.31333333333336,366.2,236.245,236.5,236.024,236.25526666666664
2017-04-06 13:30:00,269.1666666666667,236.86666666666673,236.95166666666665,352.46666666666664,236.778,237.168,236.257,236.9166
2017-04-06 14:00:00,211.03333333333333,236.71666666666664,236.82333333333335,96.8,236.843,237.239,236.534,236.8405
2017-04-06 14:30:00,232.8,236.76166666666668,236.93166666666673,530.1,236.831,237.011,236.521,236.8106666666666
2017-04-06 15:00:00,637.7666666666667,243.9,244.02333333333334,618.2,245.127,248.912,237.183,243.97920000000002
2017-04-06 15:30:00,679.0333333333333,244.96000000000006,245.09333333333333,778.2666666666667,244.766,246.297,243.12,245.00483333333335
2017-04-07 09:30:00,305.53846153846155,244.56538461538463,244.70384615384611,272.0769230769231,244.806,245.511,243.142,244.6794615384615
2017-04-07 10:00:00,428.0,244.34666666666666,244.45999999999998,297.46666666666664,244.248,244.932,243.844,244.39606666666666
2017-04-07 10:30:00,1913.0333333333333,244.07666666666668,244.14999999999998,322.8666666666667,244.463,244.857,243.099,244.03613333333334
2017-04-07 11:00:00,284.8666666666667,245.76000000000002,245.85,726.3666666666667,246.769,247.053,244.488,245.77533333333335
2017-04-07 11:30:00,1203.5,246.525,246.60666666666668,501.9,245.407,247.823,245.407,246.5894333333333
2017-04-07 12:00:00,431.9,243.95666666666665,244.02166666666665,469.8,243.249,245.275,243.063,244.00483333333335
2017-04-07 12:30:00,366.06666666666666,243.13833333333335,243.19833333333332,552.4666666666667,243.384,243.384,242.916,243.19056666666668
2017-04-07 13:00:00,403.26666666666665,243.57333333333338,243.6416666666666,371.73333333333335,243.635,243.906,243.36900000000003,243.6408
2017-04-07 13:30:00,327.3666666666667,243.96999999999997,244.03000000000003,256.93333333333334,243.921,244.639,243.669,243.9786
2017-04-07 14:00:00,432.43333333333334,243.77499999999998,243.83500000000004,203.8,244.073,244.201,243.702,243.90996666666666
2017-04-07 14:30:00,184.03333333333333,243.89833333333334,243.99333333333334,662.1333333333333,242.861,244.474,242.861,243.98116666666672
2017-04-07 15:00:00,480.96666666666664,241.1233333333334,241.23166666666665,635.4,238.018,242.92,238.018,241.17780000000005
2017-04-07 15:30:00,443.23333333333335,238.31500000000003,238.46833333333333,573.5,238.383,239.602,237.067,238.34993333333333
2017-04-10 09:30:00,622.6153846153846,238.92307692307688,239.08461538461538,474.0769230769231,238.755,239.447,238.479,238.98123076923076
2017-04-10 10:00:00,379.8,237.82,237.94,196.73333333333332,237.862,239.03,236.422,237.9093000000001
2017-04-10 10:30:00,285.3666666666667,238.33333333333337,238.43166666666667,152.9,238.221,238.801,237.854,238.397
2017-04-10 11:00:00,487.43333333333334,238.09333333333333,238.19833333333327,148.03333333333333,238.534,238.534,238.0,238.2161
2017-04-10 11:30:00,427.46666666666664,238.62666666666667,238.7533333333334,327.23333333333335,238.66,239.157,238.289,238.6764333333334
2017-04-10 12:00:00,192.53333333333333,238.45166666666665,238.57333333333332,808.0,237.928,239.042,237.892,238.46603333333329
2017-04-10 12:30:00,228.9,237.37833333333336,237.5216666666666,457.9,236.992,237.999,236.876,237.4076
2017-04-10 13:00:00,420.0,236.4516666666667,236.54500000000004,927.7333333333333,236.385,236.99400000000003,236.196,236.48200000000008
2017-04-10 13:30:00,309.8666666666667,235.28666666666666,235.40833333333333,422.4,235.403,236.343,234.604,235.35179999999997
2017-04-10 14:00:00,330.8,235.30666666666664,235.44833333333335,480.93333333333334,235.277,235.8,234.868,235.35229999999999
2017-04-10 14:30:00,414.46666666666664,236.36000000000007,236.48833333333337,385.6,236.761,236.761,235.68,236.41906666666674
2017-04-10 15:00:00,336.4,237.27333333333337,237.37333333333336,488.93333333333334,236.663,238.035,236.535,237.26326666666665
2017-04-10 15:30:00,913.2,236.9433333333334,237.03833333333336,1045.3333333333333,237.222,237.388,236.216,236.93863333333329
2017-04-11 09:30:00,400.0,236.94230769230774,237.03846153846155,86.6923076923077,237.256,237.514,236.33900000000003,237.0357692307692
2017-04-11 10:00:00,632.5333333333333,238.465,238.5916666666667,365.1,238.836,239.474,236.881,238.5502333333333
2017-04-11 10:30:00,703.0,238.67833333333334,238.76666666666668,118.3,238.766,239.02,238.539,238.7762333333333
2017-04-11 11:00:00,427.2,238.53333333333322,238.61666666666665,156.03333333333333,238.387,239.054,238.33,238.64323333333334
2017-04-11 11:30:00,571.1666666666666,238.42333333333326,238.51833333333337,208.1,238.005,238.902,238.005,238.58206666666658
2017-04-11 12:00:00,712.3,237.06166666666675,237.14499999999998,156.53333333333333,237.654,238.092,236.671,237.19066666666666
2017-04-11 12:30:00,471.9,238.6766666666667,238.77833333333334,237.5,239.29,239.713,237.604,238.8022
2017-04-11 13:00:00,1175.7333333333333,239.1150000000001,239.21833333333328,348.53333333333336,239.217,239.626,239.016,239.30409999999995
2017-04-11 13:30:00,434.2,238.92333333333346,239.05499999999998,240.76666666666668,238.672,239.458,238.672,239.04466666666664
2017-04-11 14:00:00,787.2,238.61333333333337,238.72666666666666,238.33333333333334,238.45,239.125,238.197,238.73806666666667
2017-04-11 14:30:00,511.5,238.915,239.04500000000002,641.6666666666666,239.096,239.442,238.4,238.9708
2017-04-11 15:00:00,423.03333333333336,238.85833333333332,238.98333333333323,449.3,238.919,239.391,238.678,238.9714666666667
2017-04-11 15:30:00,941.4666666666667,239.47666666666666,239.56000000000006,830.7,240.451,240.451,238.915,239.5093333333334
2017-04-12 09:30:00,491.61538461538464,239.56538461538463,239.66538461538465,316.15384615384613,239.662,240.223,239.363,239.70646153846153
2017-04-12 10:00:00,597.1333333333333,236.90833333333325,237.01833333333332,372.3333333333333,235.443,239.784,234.207,236.9974333333333
2017-04-12 10:30:00,285.0,234.4683333333333,234.55499999999998,153.63333333333333,234.76,235.373,233.912,234.52766666666673
2017-04-12 11:00:00,262.8666666666667,235.07166666666666,235.15000000000003,229.96666666666667,235.161,235.377,234.587,235.04183333333336
2017-04-12 11:30:00,756.8333333333334,235.03500000000003,235.12666666666664,210.76666666666668,234.947,235.298,234.49,235.0547
2017-04-12 12:00:00,521.0333333333333,234.59833333333333,234.67833333333328,124.83333333333333,234.64,235.175,234.172,234.62420000000006
2017-04-12 12:30:00,315.8666666666667,235.15000000000006,235.23666666666662,79.2,235.503,235.503,234.682,235.21006666666668
2017-04-12 13:00:00,208.96666666666667,235.8233333333334,235.9166666666666,218.2,236.388,236.466,235.34,235.83016666666666
2017-04-12 13:30:00,251.76666666666668,236.30666666666667,236.4066666666666,636.0333333333333,236.635,236.635,235.659,236.2976333333333
2017-04-12 14:00:00,300.03333333333336,236.41666666666666,236.54499999999993,462.3333333333333,236.478,237.157,235.926,236.45056666666667
2017-04-12 14:30:00,261.03333333333336,236.00000000000003,236.12666666666667,850.1666666666666,236.454,236.596,235.097,235.95743333333334
2017-04-12 15:00:00,330.8666666666667,235.12333333333336,235.25333333333322,1119.5,234.36,236.343,233.974,235.1291333333333
2017-04-12 15:30:00,338.1333333333333,235.05166666666676,235.1749999999999,1259.7666666666667,235.143,235.595,234.64,235.05373333333327
2017-04-13 09:30:00,588.0769230769231,235.62692307692308,235.77307692307699,305.9230769230769,235.854,236.338,234.883,235.71753846153848
2017-04-13 10:00:00,444.8,236.5866666666667,236.68833333333333,558.6666666666666,237.675,237.794,235.68,236.63569999999996
2017-04-13 10:30:00,340.93333333333334,237.77333333333343,237.88499999999996,459.5,237.316,238.385,237.091,237.79586666666668
2017-04-13 11:00:00,280.4,236.93,237.02666666666667,134.1,236.954,237.381,236.707,237.05426666666665
2017-04-13 11:30:00,565.7666666666667,236.645,236.725,209.33333333333334,236.862,236.996,236.505,236.76096666666675
2017-04-13 12:00:00,319.53333333333336,236.95333333333332,237.0316666666667,143.16666666666666,236.855,237.493,236.356,237.07309999999995
2017-04-13 12:30:00,157.16666666666666,236.46000000000006,236.55499999999998,174.53333333333333,236.327,237.023,236.232,236.56863333333334
2017-04-13 13:00:00,517.1666666666666,236.30833333333334,236.4449999999999,478.3,236.081,237.229,235.848,236.42306666666667
