,Bid Volume,Bid Price,Ask Price,Ask Volume,stockVWAP Last,stockVWAP High,stockVWAP Low,stockVWAP
2017-03-31 09:30:00,2436.3076923076924,108.82307692307691,108.89615384615385,2471.6923076923076,109.33,109.533,108.456,108.8733846153846
2017-03-31 10:00:00,3951.4333333333334,108.79999999999998,108.86999999999999,1570.3333333333333,108.714,109.215,108.385,108.85773333333334
2017-03-31 10:30:00,3372.5666666666666,108.46166666666664,108.51666666666665,562.2,108.473,108.698,108.44,108.50863333333334
2017-03-31 11:00:00,3573.0666666666666,108.30500000000004,108.36000000000004,1050.2666666666667,107.856,108.577,107.835,108.37163333333335
2017-03-31 11:30:00,1210.2666666666667,108.16333333333333,108.21833333333329,1403.5666666666666,108.356,108.477,107.847,108.17850000000001
2017-03-31 12:00:00,2442.6666666666665,108.03833333333336,108.09666666666668,1308.8333333333333,107.715,108.34,107.429,108.10686666666669
2017-03-31 12:30:00,3682.633333333333,107.6266666666667,107.68666666666664,1658.8,107.827,108.117,107.594,107.71573333333332
2017-03-31 13:00:00,2699.7,108.00333333333334,108.0533333333333,1410.4,108.195,108.195,107.833,108.03666666666669
2017-03-31 13:30:00,2931.0,108.19999999999997,108.25333333333332,1706.3666666666666,108.276,108.322,108.198,108.2764
2017-03-31 14:00:00,3285.1,108.2383333333333,108.3,2036.1,108.303,108.392,108.194,108.30279999999996
2017-03-31 14:30:00,4244.633333333333,108.08666666666669,108.15166666666666,1718.2333333333333,108.187,108.304,108.011,108.1674
2017-03-31 15:00:00,2608.8,107.97666666666666,108.03000000000002,1984.0666666666666,107.748,108.225,107.737,108.04870000000001
2017-03-31 15:30:00,5277.5,107.6116666666667,107.675,2668.4666666666667,107.447,107.906,107.235,107.72466666666666
2017-04-03 09:30:00,914.0,107.41153846153847,107.48076923076921,715.9230769230769,107.151,107.962,107.092,107.50053846153848
2017-04-03 10:00:00,1927.5666666666666,106.97333333333334,107.05333333333333,1841.1666666666667,106.797,107.27,106.458,107.0296
2017-04-03 10:30:00,2054.8333333333335,106.705,106.78833333333337,3010.3333333333335,106.876,106.928,106.498,106.74889999999999
2017-04-03 11:00:00,6736.966666666666,106.99499999999999,107.06666666666665,2019.5666666666666,107.173,107.222,106.908,107.07213333333333
2017-04-03 11:30:00,2950.2,107.58000000000003,107.66499999999999,2968.766666666667,108.239,108.239,107.075,107.63483333333335
2017-04-03 12:00:00,2619.266666666667,108.20000000000002,108.27833333333332,2735.6,108.086,108.505,108.02,108.25779999999999
2017-04-03 12:30:00,961.1,108.17333333333337,108.23166666666664,2558.4666666666667,108.695,108.695,108.071,108.20363333333333
2017-04-03 13:00:00,4412.9,108.83000000000003,108.90500000000002,6568.1,108.064,109.561,108.064,108.85236666666667
2017-04-03 13:30:00,3551.4333333333334,106.84166666666667,106.92833333333333,2867.9,106.412,108.034,105.974,106.87089999999996
2017-04-03 14:00:00,1844.9666666666667,104.265,104.33999999999999,2445.866666666667,103.404,106.109,103.376,104.2626
2017-04-03 14:30:00,2166.9,103.10999999999999,103.17166666666668,2043.9,101.916,104.114,101.64,103.12446666666668
2017-04-03 15:00:00,2424.4333333333334,102.73666666666665,102.805,1479.0,102.627,103.184,101.92,102.77473333333332
2017-04-03 15:30:00,4987.233333333334,102.75166666666665,102.82999999999998,3990.9,103.13,103.13,102.609,102.81816666666667
2017-04-05 09:30:00,4615.0,102.86923076923077,102.93846153846152,1541.8461538461538,103.474,103.629,101.827,102.91215384615384
2017-04-05 10:00:00,2799.1666666666665,104.13000000000004,104.18666666666662,2604.8333333333335,104.236,104.73,103.587,104.18460000000003
2017-04-05 10:30:00,3410.0333333333333,103.8566666666667,103.90999999999995,1009.5666666666667,103.665,104.247,103.632,103.93080000000002
2017-04-05 11:00:00,3285.0666666666666,103.06500000000001,103.11666666666665,2075.3333333333335,102.923,103.67,102.583,103.16256666666668
2017-04-05 11:30:00,2156.9,103.03666666666668,103.08666666666667,1768.3,103.155,103.293,102.983,103.13076666666666
2017-04-05 12:00:00,3611.866666666667,102.81000000000002,102.85999999999999,1492.2,102.596,103.222,102.596,102.91653333333333
2017-04-05 12:30:00,3471.366666666667,102.70833333333334,102.77166666666666,1893.1,102.84,103.307,102.603,102.81933333333332
2017-04-05 13:00:00,3247.133333333333,102.82166666666666,102.875,1773.2,102.836,103.044,102.836,102.94703333333334
2017-04-05 13:30:00,3523.633333333333,102.75500000000001,102.80833333333337,1433.9333333333334,102.891,103.093,102.749,102.88876666666668
2017-04-05 14:00:00,5291.9,102.72500000000001,102.78833333333328,1778.1666666666667,102.757,103.073,102.755,102.86146666666667
2017-04-05 14:30:00,3694.0333333333333,102.54166666666666,102.60000000000001,1028.8,102.767,102.875,102.317,102.66293333333333
2017-04-05 15:00:00,3084.233333333333,102.74166666666666,102.79333333333335,1113.7,103.383,103.383,102.733,102.838
2017-04-05 15:30:00,7779.633333333333,103.335,103.395,2661.7,103.401,103.796,103.324,103.4469
2017-04-06 09:30:00,2319.230769230769,103.3923076923077,103.47692307692304,2215.769230769231,103.548,103.633,103.108,103.45446153846153
2017-04-06 10:00:00,2987.733333333333,103.49333333333337,103.57833333333333,4436.3,103.652,103.765,103.281,103.55749999999999
2017-04-06 10:30:00,2232.9,103.64999999999996,103.72,1922.8,103.523,104.149,103.446,103.69159999999998
2017-04-06 11:00:00,2839.1666666666665,103.04333333333335,103.12166666666664,2067.0333333333333,103.126,103.508,102.71,103.10376666666667
2017-04-06 11:30:00,1891.3333333333333,103.06166666666668,103.12833333333332,1889.4333333333334,102.931,103.438,102.913,103.11740000000002
2017-04-06 12:00:00,6440.333333333333,102.985,103.05999999999999,2631.6,103.127,103.2,102.926,103.07179999999997
2017-04-06 12:30:00,2496.2,103.08666666666663,103.15666666666671,3243.133333333333,103.225,103.273,103.127,103.20100000000001
2017-04-06 13:00:00,4983.866666666667,103.00666666666669,103.09333333333332,2621.866666666667,103.105,103.179,102.968,103.10290000000003
2017-04-06 13:30:00,5605.3,103.00166666666668,103.08999999999995,3749.8,103.132,103.146,103.054,103.10453333333334
2017-04-06 14:00:00,4615.933333333333,103.03500000000001,103.1,5563.8,103.189,103.208,103.047,103.11969999999998
2017-04-06 14:30:00,4431.233333333334,103.065,103.13500000000002,6507.933333333333,103.178,103.205,103.087,103.16006666666668
2017-04-06 15:00:00,3429.0333333333333,103.31333333333332,103.39,1891.8,103.413,103.558,103.167,103.36616666666667
2017-04-06 15:30:00,4181.9,103.38999999999997,103.46499999999999,2222.4333333333334,103.222,103.631,103.175,103.4304
2017-04-07 09:30:00,907.0,103.12692307692308,103.20769230769231,2849.5384615384614,103.293,103.339,103.048,103.21961538461538
2017-04-07 10:00:00,2302.8333333333335,103.53833333333336,103.59833333333333,2492.6666666666665,103.79,103.95,102.977,103.58983333333332
2017-04-07 10:30:00,1963.2,103.54333333333334,103.60000000000004,1981.1,104.1,104.1,103.284,103.5826
2017-04-07 11:00:00,3157.766666666667,104.1716666666667,104.2383333333333,2651.8,104.183,104.502,104.028,104.23010000000002
2017-04-07 11:30:00,2246.366666666667,104.06333333333335,104.13166666666665,2677.733333333333,103.906,104.324,103.906,104.11119999999998
2017-04-07 12:00:00,1503.7333333333333,103.75666666666669,103.82333333333332,1380.2,103.666,104.003,103.616,103.8068666666667
2017-04-07 12:30:00,1927.0333333333333,103.56666666666663,103.63000000000004,1775.9333333333334,103.43,103.699,103.43,103.60546666666666
2017-04-07 13:00:00,2530.0666666666666,103.05833333333337,103.14166666666665,2287.8333333333335,103.08,103.474,102.951,103.11323333333333
2017-04-07 13:30:00,2495.5333333333333,103.09833333333337,103.16833333333334,2351.4333333333334,103.176,103.245,103.045,103.15293333333332
2017-04-07 14:00:00,3625.4333333333334,102.67500000000001,102.74833333333335,3106.0333333333333,102.615,103.173,102.615,102.76069999999999
2017-04-07 14:30:00,2123.1,102.41,102.46833333333335,3637.3333333333335,101.79,102.809,101.79,102.49126666666665
2017-04-07 15:00:00,2273.366666666667,100.65166666666666,100.725,2855.0,99.833,101.69,99.786,100.68173333333333
2017-04-07 15:30:00,2143.633333333333,99.78499999999998,99.845,3507.5333333333333,99.777,100.181,99.2,99.79633333333332
2017-04-10 09:30:00,1212.8461538461538,99.86538461538461,99.93076923076923,1712.8461538461538,99.545,100.352,99.445,99.84046153846154
2017-04-10 10:00:00,2750.4333333333334,98.49666666666667,98.56333333333335,2181.6666666666665,99.296,99.508,97.995,98.54390000000002
2017-04-10 10:30:00,17444.733333333334,98.95166666666665,99.02166666666668,2668.133333333333,99.67,99.692,98.521,99.02266666666667
2017-04-10 11:00:00,13992.1,100.51166666666667,100.56666666666666,3877.5666666666666,100.732,101.152,99.713,100.57366666666665
2017-04-10 11:30:00,3045.133333333333,100.63166666666669,100.70166666666668,1925.6666666666667,100.615,100.94,100.524,100.69326666666664
2017-04-10 12:00:00,6843.533333333334,100.69666666666666,100.77,2095.0333333333333,100.573,100.883,100.573,100.75003333333332
2017-04-10 12:30:00,2228.9666666666667,100.40333333333332,100.47,2368.5,100.553,100.652,100.232,100.4875333333333
