,OPEN,HIGH,LOW,CLOSE,VOLUME,30dSMA,90dSMA,120dSMA,30dEMA,90dEMA,120dEMA,30dSDev,90dSDev,120dSDev,30dMOM,90dMOM,120dMOM,30-90MACD,30-120MACD,120dBBand_low,120dBBand_high,90dBBand_low,90dBBand_high,30dRSI,90dRSI,120dRSI,PVT,30dATR,90dATR,120dATR,30dSTOCH,90dSTOCH,120dSTOCH,OSC
2014-12-31,113.519480339,114.773703459,113.133565532,113.423001637,17930162.0,111.9693892,110.835228465,115.618696086,111.395236753,113.00595155,111.15069972,4.3681071436,10.7817766595,12.5602728746,-0.385914806172,-14.9059593884,-16.5943366654,1.13416073592,-3.64930688586,103.058423212,128.178968961,100.053451805,121.617005124,49.5594713656,44.9983813532,45.4569466455,-25126.8753504,3.08731844937,3.14198971358,3.03666713106,70.8371327789,36.8518420194,48.98483841,321.428927607
2014-12-30,113.230044234,114.387788652,112.844129428,113.423001637,14795048.0,111.982253027,111.000850235,115.756982225,111.347839996,113.002727106,111.137531966,4.37310095747,10.9353680207,12.6270681521,3.47323325555,-17.1249695239,-14.9541987392,0.981402791806,-3.77472919787,103.129914073,128.384050377,100.065482215,121.936218256,53.6437246964,44.3381180223,45.942408377,89309.4645548,3.1805811942,3.15056559816,3.0390790986,71.7105423308,37.0521679814,49.3967610294,47.6482078078
2014-12-29,112.168778517,115.159618265,111.879342412,113.61595904,19137473.0,111.866478585,111.191127675,115.881600548,111.299335392,112.999477732,111.124287881,4.37961371773,11.1253263997,12.6775319145,5.69224339103,-17.0284908223,-16.0154644561,0.675350910801,-4.01512196255,103.204068633,128.559132463,100.065801275,122.316454074,55.7504873294,44.3664219598,45.6793336804,265866.06142,3.23525245841,3.14627765587,3.0471189904,72.4768524912,37.3474960087,49.7744976032,76.5449086097
2014-12-26,111.493427606,113.230044234,111.1075128,112.940608129,11666422.0,111.676737139,111.380333128,116.015062752,111.245186881,112.994711373,111.109848849,4.42428297871,11.3102901547,12.7376386207,8.39364703424,-17.2214482254,-13.6034969176,0.296404010851,-4.33832561272,103.277424131,128.752701373,100.070042974,122.690623283,58.0406654344,44.2953020134,46.3771839671,132971.221696,3.31565137636,3.12912588671,3.0471189904,73.0079745223,37.6443591282,50.1828350246,87.9391603791
2014-12-24,112.168778517,112.265257218,111.011034098,111.493427606,7128841.0,111.396948905,111.571682553,116.128425226,111.205558288,112.995129675,111.099239726,4.60337960285,11.4813676103,12.7705383804,8.9725192435,-19.3439796594,-17.0767301731,-0.17473364835,-4.7314763215,103.357886846,128.898963607,100.090314943,123.053050163,58.5009140768,43.5592675875,45.4661885246,181184.06541,3.36389072713,3.12698191556,3.0511389363,73.9267948324,37.9376313316,50.5314080623,73.3795300323
2014-12-23,110.625119292,112.940608129,110.625119292,111.782863711,20828661.0,111.09786493,111.78661566,116.270731311,111.198829661,113.00674017,111.09695543,4.88005532796,11.6595646031,12.8135284325,12.8316673052,-17.8967991362,-16.7872940685,-0.68875073046,-5.17286638106,103.457202878,129.084259743,100.127051057,123.446180263,61.4457831325,44.0753752795,45.5361723961,626682.008989,3.46036942867,3.13555780015,3.05757084973,74.4731179361,38.295704257,50.9623802552,76.822932005
2014-12-22,109.370896172,110.914555397,108.59906656,110.721597994,25366758.0,110.670142686,111.985468984,116.410625428,111.185178512,113.016202642,111.092980624,5.35697162099,11.8111293188,12.8556894145,10.130263662,-20.1158092717,-16.88377277,-1.3153262977,-5.74048274181,103.554936014,129.266314843,100.174339665,123.796598303,58.9437819421,43.345036706,45.5082135524,1239016.40251,3.46358538539,3.14413368473,3.04792297958,73.8774790071,38.5974366409,51.388072617,81.840472525
2014-12-19,106.573013827,109.081460068,106.09062032,108.888502664,40843451.0,110.332467231,112.208977976,116.551323535,111.196014193,113.033943514,111.095132773,5.66409195418,11.9761228686,12.885260638,8.10421092961,-21.8524258995,-18.6203893978,-1.87651074501,-6.21885630362,103.666062897,129.436584173,100.232855107,124.185100844,57.3684210526,42.6864707782,45.0,2007097.98992,3.43142581821,3.1452056703,3.0390790986,73.0216596672,38.9747913209,51.8064576927,48.9120383112
2014-12-18,105.704705514,106.765971231,103.871610184,106.765971231,35542480.0,110.062326867,112.451782708,116.706493446,111.249949719,113.065994242,111.107920144,5.92269026546,12.128595124,12.9043094956,8.39364703424,-21.948904601,-21.0323569364,-2.38945584155,-6.64416657959,103.802183951,129.610802942,100.323187584,124.580377832,57.5916230366,42.6494345719,44.2961800105,2221723.26915,3.42820986149,3.14091772801,3.04068707696,72.4749505377,39.3938476779,52.2556150317,29.9290620213
2014-12-17,100.591334332,103.968088886,100.012462123,103.292737975,29504188.0,109.782538632,112.695659426,116.881763087,111.354757748,113.114703263,111.133081688,6.27175193504,12.2332012175,12.9109918988,4.82393507715,-25.0362230504,-24.8915049981,-2.91312079381,-7.0992244552,103.970771189,129.792754986,100.462458208,124.928860643,54.6468401487,41.4384691521,43.1346460883,235328.945363,3.37032264057,3.13126985786,3.02380330419,71.9871321865,39.7799865642,52.7643475002,-1.1339900895
