,OPEN,HIGH,LOW,CLOSE,VOLUME,30dSMA,90dSMA,120dSMA,30dEMA,90dEMA,120dEMA,30dSDev,90dSDev,120dSDev,30dMOM,90dMOM,120dMOM,30-90MACD,30-120MACD,120dBBand_low,120dBBand_high,90dBBand_low,90dBBand_high,30dRSI,90dRSI,120dRSI,PVT,30dATR,90dATR,120dATR,30dSTOCH,90dSTOCH,120dSTOCH,OSC
2014-12-31,75.1114201498,75.6282022288,72.4167707379,73.228856862,4405712.0,86.7931560021,105.369421019,102.354448747,94.7830692438,86.6880217762,82.844468416,12.0674159543,17.8104849243,18.1665721015,-34.5874862869,-40.6781322179,-2.95304045139,-18.5762650173,-15.5612927453,84.1878766458,120.521020849,87.5589360951,123.179905944,27.201946472,42.8774560496,49.5839400874,-38785.3930265,4.85775154254,5.83594619206,5.42867269647,13.7334325338,51.3102598513,63.8537881162,397.167421741
2014-12-30,73.3026828733,76.8094184093,73.2657698677,74.6315510764,4001429.0,87.9460722116,105.821400266,102.379057418,95.286875076,86.7920819749,82.9001897781,12.3751154919,17.4991103307,18.1287473933,-33.6646611458,-35.6579634505,1.62417224826,-17.8753280546,-14.4329852062,84.2503100245,120.507804811,88.3222899355,123.320510597,27.5369458128,43.804515136,50.2276961292,91549.4345646,4.87497761184,5.86465630756,5.46220200993,15.0915726813,52.3342460365,64.487825645,-179.202460265
2014-12-29,72.7859007943,75.7389412457,72.7489877887,73.8194649523,3754518.0,89.0682275831,106.21759986,102.365522649,95.7696703884,86.8861017374,82.9481056808,12.6494319959,17.1858670812,18.150231097,-30.8223597114,-38.6479169076,-0.369130056424,-17.1493722769,-13.2972950659,84.215291552,120.515753746,89.0317327789,123.403466941,30.1850972947,43.3167368824,49.9483043838,70498.8716178,4.96233839186,5.85194182784,5.45943353451,16.3667359943,53.2698769061,64.9935158931,-117.135755469
2014-12-26,73.5241609071,74.1885950087,72.0845536871,72.8966398112,3217018.0,90.0956395735,106.647021159,102.368598733,96.2827321195,86.9871271219,83.0010053092,12.6198812321,16.8467423662,18.1453831158,-30.0102735872,-40.4197411784,-1.43960722005,-16.5513815855,-12.2729591593,84.2232156171,120.513981849,89.8002787929,123.493763525,30.9065288868,43.00855574,49.7979483991,41072.1929691,5.06077307357,5.84455922671,5.45143571662,17.4295404993,54.2582256446,65.531424286,-117.917751579
2014-12-24,71.9738146702,72.9704658225,70.6080334614,72.3798577322,3208900.0,91.0959820264,107.096129394,102.38059546,96.8293561154,87.0960684802,83.0595592876,12.3970008338,16.4714844177,18.1261998943,-31.5606198242,-41.7855223872,-1.77182427083,-16.0001473679,-11.2846134333,84.2543955653,120.506795354,90.6246449766,123.567613812,30.0513299113,42.7806122449,49.7510889857,84457.1499417,5.10629911386,5.85645341742,5.45512701718,18.4379574009,55.2760271668,66.0483758466,-111.429832128
2014-12-23,72.3060317209,75.1483331554,71.4939455968,71.9738146702,6094530.0,92.1480026872,107.560412976,102.395360662,97.40083605,87.2098476737,83.1214474142,12.0892779415,16.0658499427,18.1022624335,-38.0203958116,-36.6546146029,-3.1376054796,-15.4124102892,-10.2473579747,84.2930982285,120.497623095,91.4945630338,123.626262919,27.5696864111,43.7774157163,49.5599047323,-1437069.48962,5.23426420009,5.91264321489,5.4548194088,19.5709400755,56.3240128038,66.5649063394,-116.636591861
2014-12-22,80.5745449848,80.8329360243,70.4972944445,71.1986415517,13586079.0,93.4153492143,107.967686472,102.421507374,97.9951645015,87.3276459236,83.186047298,11.8927286495,15.611769108,18.0601696557,-42.007000421,-39.1277859809,-2.39934536675,-14.5523372577,-9.00615815998,84.3613377186,120.48167703,92.355917364,123.57945558,25.9102455546,43.3783108446,49.6641521133,-1520445.70496,5.27855980686,5.90526061377,5.44682159091,21.2070469991,57.3640102811,67.1169915704,-126.576769533
2014-12-19,80.7591100131,81.2020660808,79.319502793,80.0577629058,6170044.0,94.8155825617,108.40243965,102.441501919,98.6215035348,87.4523482553,83.2555137564,11.6573594225,15.1131770961,18.0266090993,-27.5371022092,-27.5740152149,9.9295985178,-13.5868570879,-7.62591935733,84.4148928197,120.468111018,93.2892625535,123.515616746,33.5971855761,45.234145719,51.4111845557,-27309.8989291,5.13952081894,5.83225489149,5.39145208245,23.1664308641,58.4625164842,67.6282773339,-322.066631299
2014-12-18,83.4906724306,83.859802487,79.0611117535,80.2792409397,7468262.0,95.7334859686,108.708817596,102.358755265,99.0554104033,87.5095199312,83.2740446111,11.5387910293,14.8085338294,18.1525690956,-28.2753623221,-25.7652779384,10.0034245291,-12.9753316278,-6.62526929605,84.2061861691,120.51132436,93.900283767,123.517351426,33.3042720139,45.5676911354,51.4219750236,215696.010085,5.25395113643,5.84373893769,5.41329227745,24.3999086786,59.5018275368,67.9132235033,-115.384154584
2014-12-17,77.6584175391,81.2020660808,76.1080713021,80.3899799566,6083663.0,96.675998046,108.995098462,102.275393394,99.4942825605,87.5654212733,83.2913994291,11.3867205518,14.4985584539,18.2773570981,-28.9397964236,-25.1377568425,10.1879895573,-12.3191004164,-5.59939534757,83.9980362955,120.552750492,94.4965400085,123.493656916,33.044982699,45.6816740647,51.4483627204,288070.793556,5.257642437,5.81338824417,5.39052925731,25.640537341,60.5283647409,68.1975692553,-72.2239161911
