,OPEN,HIGH,LOW,CLOSE,VOLUME,30dSMA,90dSMA,120dSMA,30dEMA,90dEMA,120dEMA,30dSDev,90dSDev,120dSDev,30dMOM,90dMOM,120dMOM,30-90MACD,30-120MACD,120dBBand_low,120dBBand_high,90dBBand_low,90dBBand_high,30dRSI,90dRSI,120dRSI,PVT,30dATR,90dATR,120dATR,30dSTOCH,90dSTOCH,120dSTOCH,OSC
2014-12-31,68.4234307125,68.5127468689,67.0836883667,67.0836883667,57819572.0,64.7882631477,62.7349839526,60.9491570258,62.8584871736,58.6086438186,56.5251878328,1.85834899747,2.42023265629,3.79709512187,3.79593664632,8.3064025437,11.6557584081,2.05327919509,3.8391061219,57.1520619039,64.7462521476,60.3147512963,65.1552166089,59.1006423983,56.7489114659,57.2299168975,-854885.362971,1.25191479198,1.23653256505,1.2087453164,74.1763589535,85.5163104681,67.7440835005,127.168607455
2014-12-30,67.7535595396,68.3787726343,67.6195853051,68.1554822434,41433523.0,64.6617319261,62.642690591,60.8520257057,62.7597277773,58.5431185811,56.4640024186,1.82560922284,2.41089601142,3.78792105764,4.64444013196,9.24422218573,12.4596038156,2.01904133514,3.80970622042,57.0641046481,64.6399467634,60.2317945796,65.0535866024,61.6071428571,57.6271186441,57.8063794068,556513.152178,1.22958575288,1.2325629581,1.20204660467,74.2272418013,85.4541550464,67.2198397878,105.252796979
2014-12-29,67.4409529923,68.4234307125,67.1730045231,68.066166087,58370887.0,64.5069172551,62.5399770112,60.7481956739,62.6336079951,58.4688000895,56.3962513747,1.71254388618,2.36996310904,3.75668017108,4.19785935004,12.0130230336,11.6557584081,1.96694024392,3.75872158116,56.9915155028,64.504875845,60.1700139021,64.9099401202,60.3524229075,59.4785059901,57.2459744586,502144.245678,1.22660854767,1.25886160414,1.2087453164,73.8267902414,85.3057358639,66.6469008474,108.105496624
2014-12-26,67.6642433832,67.7982176178,67.3516368359,67.4856110705,34362457.0,64.3669886101,62.4064989774,60.6510643538,62.506627969,58.3945975397,56.3286251656,1.57790302439,2.39340224133,3.71634640038,3.3046977862,11.7450745645,11.164519548,1.96048963263,3.71592425622,56.9347179535,64.3674107542,60.0130967361,64.7999012188,58.2589285714,59.3064401982,56.9832402235,116492.261132,1.21172252161,1.25786920241,1.20390735792,73.5993682381,84.8313699637,66.1152226974,126.3239223
2014-12-24,67.3962949141,68.0215080088,67.2176626013,67.4856110705,35091254.0,64.2568320172,62.2759981489,60.5580266909,62.3902497557,58.3243098681,56.2639712094,1.46391473754,2.43322102553,3.68341200136,3.17072355163,11.7450745645,9.55682873308,1.98083386825,3.69880532625,56.8746146896,64.2414386923,59.8427771234,64.7092191745,57.8713968958,59.3064401982,55.8598028478,1515877.75642,1.2340515607,1.26332741196,1.21581617878,73.5851227592,84.3359698704,65.5894290466,221.796242235
2014-12-23,66.8157398976,67.5302691487,66.5924495066,67.2623206795,94405246.0,64.1511412321,62.1454973205,60.4783864515,62.2711513307,58.2534787503,56.1989424587,1.3312113282,2.46542312591,3.63537214473,2.72414276971,12.5489199719,8.93161563839,2.00564391169,3.67275478064,56.8430143068,64.1137585962,59.6800741945,64.6109204464,56.7627494457,59.8183088749,55.4644808743,1832370.71389,1.23107435549,1.26580841631,1.21656048008,73.6201383639,83.8102446163,65.1456026089,121.637401272
2014-12-22,66.0118944901,66.3691591157,65.5653137082,66.2798429593,70969282.0,64.0603364732,62.0060648763,60.4039563212,62.1544882774,58.183826367,56.1348306968,1.19790879737,2.52687609262,3.58641429923,1.78632312768,11.1198614698,8.75298332562,2.05427159683,3.65638015197,56.817542022,63.9903706204,59.4791887837,64.5329409689,54.6511627907,58.7737843552,55.3669222344,1081135.71096,1.20427950858,1.26531221544,1.22028198659,73.6956554394,83.1455863599,64.7078906851,105.596110444
2014-12-19,65.2973652391,66.2351848811,65.2973652391,65.8779202556,105588213.0,64.0007923689,61.88251086,60.3310147935,62.0580626826,58.1212315338,56.0760407045,1.12601912288,2.58670742771,3.55477536686,1.38440042395,11.0305453134,9.46751257669,2.1182815089,3.66977757542,56.7762394266,63.8857901603,59.2958034323,64.4692182877,53.6817102138,58.7155963303,55.7546145494,2136528.63809,1.20130230336,1.25985400588,1.22958575288,74.0281470219,82.5692706527,64.2564090485,114.559422318
2014-12-18,65.2080490827,65.4759975518,64.6274940662,65.4759975518,79333998.0,63.9546456881,61.7599492454,60.2521188553,61.9687777443,58.0612602228,56.0192390394,1.07358469227,2.65567410955,3.53564201771,1.07179387661,10.8072549224,10.0927256714,2.1946964427,3.70252683276,56.7164768376,63.787760873,59.1042751359,64.4156233549,52.8985507246,58.5694050992,56.088362069,5081357.73487,1.18790487991,1.25389959546,1.23219080745,74.5950136044,81.9807300655,63.7719673974,124.162338456
2014-12-17,62.5285643912,64.3148875188,62.3052740002,64.2702294407,92164082.0,63.9189192255,61.6398686351,60.1680128081,61.8868003673,58.0039327189,55.9644372311,1.03847099372,2.72907832605,3.53037108028,0.446580781919,9.55682873308,9.06558987296,2.2790505904,3.75090641747,56.6376417278,63.6983838884,58.9107903091,64.3689469612,51.25,57.7200577201,55.537370431,2699338.54003,1.17153025124,1.24794518503,1.22809715028,75.3625851533,81.3344933508,63.2591194659,161.407607568
2014-12-16,61.9480093747,63.9576228933,61.2781382018,61.8586932183,96111951.0,63.9040331995,61.5336816492,60.0924662258,61.8310903535,57.9554844457,55.9163051609,1.03646028817,2.81029936929,3.53883721831,-2.2329039096,7.23460866709,6.29678902506,2.37035155025,3.81156697368,56.5536290075,63.6313034441,58.7233822799,64.3439810185,42.8977272727,56.071964018,53.9451594852,-2882577.97443,1.13133798086,1.22660854767,1.21172252161,76.6144264832,80.7958258743,62.8090490503,349.604597325
2014-12-15,64.4488617534,64.4935198316,62.0373255311,62.4392482348,101305256.0,63.9784633298,61.4532971085,60.0399929839,61.8304451671,57.925306532,55.8818689481,0.962016868433,2.90284245694,3.55905392451,-1.16111003299,8.17242830913,6.60939557241,2.52516622132,3.93847034588,56.4809390594,63.5990469084,58.5504546515,64.3561395654,46.2857142857,56.8848758465,54.1573033708,-4058670.89493,1.07923688964,1.20725671379,1.19906939945,79.3735279142,80.4463038648,62.5209635391,245.262530596
2014-12-12,64.7614683008,65.1187329263,63.6896744242,63.6896744242,88886701.0,64.0171669976,61.3624923495,59.9849146875,61.81621507,57.8904066899,55.8438687748,0.920413293816,2.99791923092,3.57272785784,0.669871172879,9.06558987296,7.7705056054,2.65467464808,4.03225231008,56.4121868297,63.5576425453,58.3645731186,64.3604115804,52.2388059701,57.7540106952,54.9600912201,-1572505.77949,1.02564719581,1.19733269641,1.1864162773,81.8097953505,79.9942004889,62.2119279414,164.05448202
2014-12-11,65.0740748481,66.0118944901,65.0740748481,65.2080490827,80173209.0,63.9948379585,61.2617635731,59.9201604741,61.7724250334,57.8455692548,55.7984020445,0.936615031298,3.07027512605,3.57543393262,2.36687814417,11.4771260953,8.61900909104,2.73307438535,4.07467748436,56.3447265415,63.4955944067,58.1914884471,64.3320386992,58.6885245902,59.9227799228,55.5619596542,-772202.891392,1.01671558017,1.19832509815,1.18343907209,83.2428938424,79.4670336783,61.8328986869,137.176787682
