,OPEN,HIGH,LOW,CLOSE,VOLUME,30dSMA,90dSMA,120dSMA,30dEMA,90dEMA,120dEMA,30dSDev,90dSDev,120dSDev,30dMOM,90dMOM,120dMOM,30-90MACD,30-120MACD,120dBBand_low,120dBBand_high,90dBBand_low,90dBBand_high,30dRSI,90dRSI,120dRSI,PVT,30dATR,90dATR,120dATR,30dSTOCH,90dSTOCH,120dSTOCH,OSC
2014-12-31,103.304466259,105.43247466,103.140773305,103.181696544,14930021.0,103.736888479,98.1585963712,97.1642753518,99.7429754529,96.3662053678,94.3669542351,2.30989049496,4.88711086133,4.85604931148,3.396628794,10.189886382,6.54771815712,5.57829210774,6.57261312719,92.3082260403,102.020324663,93.2714855099,103.045707233,56.1119293078,56.5491846397,53.1570639305,-139296.762044,2.37354783195,1.97886593193,1.91384345301,72.6301602234,62.2825023674,49.54683671,407.616727896
2014-12-30,103.713698644,104.573086652,103.55000569,104.122931029,11033191.0,103.623667519,98.0453754114,97.1097110338,99.6625991575,96.3135110515,94.3158737188,2.41872229224,4.88746770959,4.82455132258,4.25601680213,11.5403532519,7.77541531158,5.57829210774,6.51395648537,92.2851597112,101.934262356,93.1579077018,102.932843121,57.9027355623,57.468220339,53.7728355838,-132501.595144,2.36945550811,1.96067782594,1.90565880531,74.5223132072,61.8388982398,49.2688313551,348.854172865
2014-12-29,104.450316936,105.105088752,104.122931029,104.163854267,12675451.0,103.481800292,97.9171492642,97.0449159062,99.5583438421,96.2531321132,94.2590427289,2.51146646426,4.87760188725,4.78159201207,3.96955413275,11.294813821,7.61172235765,5.56465102825,6.43688438623,92.2633238941,101.826507918,93.0395473769,102.794751151,57.2932330827,57.2861668427,53.6875495638,-50490.1304688,2.38173247965,1.96067782594,1.91316139903,76.0354831527,61.3236998811,48.9433310105,346.299279168
2014-12-26,104.61400989,106.005399999,103.795545121,105.227858468,8606413.0,103.349481821,97.7916513328,96.9814848865,99.4506951388,96.1919699407,94.2016451495,2.57798146487,4.86034587322,4.73663690534,5.03355833328,12.1542018291,8.26649417336,5.5578304885,6.36799693478,92.2448479812,101.718121792,92.9313054596,102.651997206,59.6244131455,57.9284570208,54.0303272147,64950.5615856,2.3940094512,1.95931371799,1.91418447999,77.6174946069,60.8262495114,48.6270132232,618.155038084
2014-12-24,104.36847046,105.227858468,104.204777506,104.286623983,10823030.0,103.181696544,97.6566046458,96.9125974351,99.3156603471,96.1221084711,94.1377490114,2.61504915383,4.82009432905,4.67541400807,4.50155623302,11.6221997289,5.93386957989,5.52509189772,6.26909910845,92.237183427,101.588011443,92.8365103168,102.476698975,58.785942492,57.6344086022,52.8804131903,-864228.884904,2.36263496836,1.95021966499,1.91179729108,79.0082597388,60.2936138609,48.2949890003,812.897724618
2014-12-23,107.396790107,107.560483061,101.626613481,104.409393698,34796486.0,103.031644669,97.5274690933,96.8631485219,99.19946958,96.0589840582,94.0789368709,2.6778577117,4.79609907126,4.62790622081,5.11540481025,12.563434214,5.8929463414,5.50417557583,6.16849614718,92.2352423011,101.491054743,92.731370022,102.323568165,59.842519685,58.1779435269,52.8594122319,-745391.598332,2.36945550811,1.95249317824,1.91179729108,80.6622942234,59.7764557188,48.0677116755,787.496504635
2014-12-22,106.087246476,107.151250676,105.105088752,107.028480961,18395036.0,102.861131175,97.3878753798,96.8140406357,99.0776933763,95.9944223822,94.0190723543,2.74902094551,4.77633832008,4.57815657122,8.88034275059,14.8142123305,9.16680541996,5.47325579564,6.04709053969,92.2358840645,101.392197207,92.6115370597,102.1642137,68.1135225376,59.9341383095,54.5344129555,54312.5458189,2.23577292907,1.90884172386,1.87428432247,82.1588822319,59.1975022623,47.8446571711,150.31654306
2014-12-19,106.291862668,107.028480961,105.064165514,106.414632384,44949818.0,102.56511975,97.2232730206,96.7376505906,98.891852526,95.909111903,93.9436832852,2.76288944299,4.69494081772,4.48175112867,7.77541531158,16.3283721543,9.73973075871,5.34184672985,5.82746915983,92.2558994619,101.219401719,92.5283322028,101.918213838,65.9395973154,60.7315761162,54.7906602254,1160818.88757,2.21803952572,1.91429815566,1.87155610658,82.6792654206,58.5226580411,47.4968181426,62.8460010335
2014-12-18,104.695856367,106.660171815,104.286623983,106.537402099,35926961.0,102.30593924,97.0418466633,96.6564861676,98.7160158821,95.8278878319,93.8714144238,2.75400593724,4.65105187288,4.39232957229,7.89818502702,16.98314397,11.4994300134,5.26409257673,5.64945307244,92.2641565953,101.04881574,92.3907947904,101.692898536,66.2731871838,61.1021936865,55.573185244,1661226.48473,2.19212147468,1.90884172386,1.87701253837,83.4596049825,57.7303032993,47.1087810425,63.9752571665
2014-12-17,101.340150812,104.000161313,100.84907195,103.058926828,24657025.0,102.042666406,96.8531450636,96.5606575841,98.5331996454,95.7450865546,93.7980151689,2.71275472881,4.60576933788,4.29940355803,4.50155623302,12.8089736449,8.06187798095,5.18952134217,5.48200882165,92.2612540261,100.860061142,92.2473757258,101.458914402,60.7843137255,58.6896168795,54.0418547394,268121.582856,2.13482894081,1.88383307812,1.85450475721,84.2101826398,56.891135103,46.6316673565,36.7608303271
2014-12-16,101.872152912,104.859549321,101.094611381,101.217381096,23675663.0,101.892614531,96.7108231342,96.4934752676,98.427415787,95.6885391316,93.744348181,2.77830972575,4.60975311204,4.25981358047,3.02831964767,10.5991187668,6.54771815712,5.18179139712,5.39913926372,92.2336616872,100.753288848,92.1010700222,101.320576246,57.805907173,57.3371104816,53.3333333333,-294670.396218,2.08844927053,1.86700908008,1.83745340784,86.0015658597,56.2567879869,46.2731033033,8.14743343088
2014-12-15,103.099850067,103.140773305,101.258304335,101.994922628,31734557.0,101.791670543,96.5930551479,96.4389109497,98.3622034392,95.6457925287,93.7010418622,2.85757201987,4.62867990223,4.24068839589,4.78801890239,12.6043574524,6.46587168015,5.19861539516,5.35275959344,92.1982225538,100.679599346,91.9643752457,101.22173505,62.2129436326,58.6711711712,53.2889258951,-863207.669556,2.00933100947,1.84927567674,1.8169917886,88.0334669392,55.7308755605,45.9614598784,67.948108844
2014-12-12,103.959238075,104.36847046,101.994922628,102.363231774,27514327.0,101.632069913,96.4530067318,96.3850286857,98.2772926533,95.5967038048,93.6529786203,2.97704101037,4.65401455187,4.21047045627,5.60648367203,11.9905088752,8.88034275059,5.17906318122,5.24704122736,92.1745582294,100.595499142,91.7989921799,101.107021284,64.2411642412,58.179787828,54.441260745,-962603.167826,1.99978225382,1.85200389263,1.82483540931,89.6067250304,55.0789242405,45.6673724049,33.0770392748
2014-12-11,106.087246476,111.243574524,104.654933129,105.227858468,26365205.0,101.445187124,96.3197788554,96.3110258294,98.1817883535,95.544387931,93.6025023851,3.10287315095,4.65454761361,4.18246202858,9.90342371264,14.3231334687,11.1311208671,5.12540826854,5.13416129455,92.1285638008,100.493487858,91.6652312418,100.974326469,77.130044843,60.092272203,55.6951423786,-318122.122228,1.97250009483,1.83063286809,1.80403276308,90.6318678202,54.4303075158,45.2544860476,-637.108512641
2014-12-10,106.660171815,107.396790107,105.637090852,106.087246476,30217179.0,101.115073,96.160632928,96.2182664888,98.0170942717,95.4695195014,93.5351328808,3.2114696333,4.59097534116,4.10577201665,12.39974126,13.7911313684,10.6400420053,4.95444007222,4.89680651136,92.1124944722,100.324038505,91.5696575868,100.751608269,82.5806451613,59.6451058958,55.4166666667,-124813.319934,1.83336108399,1.77834206337,1.76686082146,90.5085866443,53.6318116596,44.7740309511,136.846850445
2014-12-09,104.818626083,106.701095053,104.409393698,106.455555622,26384360.0,100.701748292,96.007398135,96.1295994721,97.8284634057,95.3874277863,93.4623926182,3.34464942568,4.48485769218,4.00449395489,13.0135898373,13.7092848915,11.7858926828,4.69435015653,4.5721488194,92.1251055172,100.134093427,91.5225404428,100.492255827,84.4155844156,59.5769010863,55.9751037344,-40894.2398744,1.83472519194,1.77515914482,1.76345055159,89.1056721018,52.6740431908,44.215224337,151.363490154
2014-12-08,105.759860568,107.560483061,105.678014091,106.537402099,26867219.0,100.267961964,95.8550727473,96.0313836998,97.626814684,95.3018537475,93.3870962879,3.41581887763,4.35699631503,3.89206166021,12.7680504064,14.4459031841,11.376660298,4.41288921631,4.23657826385,92.1393220396,99.92344536,91.4980764323,100.212069062,83.3333333333,60.0113442995,55.7438016529,288442.963664,1.79380195346,1.76833860507,1.75151460703,87.5424790746,51.7295480475,43.6010387997,149.631700274
2014-12-05,105.227858468,107.274020392,105.023242275,106.619248576,24854324.0,99.8423602834,95.6945627119,95.9365781973,97.4185395761,95.214985267,93.310889141,3.40313593553,4.22307428133,3.77066536354,14.9369820459,12.2360483061,12.39974126,4.14779757147,3.90578208612,92.1659128338,99.7072435608,91.4714884306,99.9176369933,85.2998065764,58.2278481013,56.2064727571,249094.952465,1.8224482204,1.77561384747,1.74844536414,86.0409499211,50.7320084688,43.0089451009,170.962318949
2014-12-04,104.859549321,105.923553522,103.959238075,105.309704945,19351291.0,99.3444608819,95.5586066197,95.8332470201,97.2034831976,95.1268123361,93.2337658945,3.46948516694,4.06127929039,3.6432045213,14.855135569,10.0671166666,10.5581955284,3.78585426223,3.51121386175,92.1900424988,99.4764515414,91.4973273293,99.61988591,85.2427184466,56.8106312292,55.3261767135,160910.443758,1.8251764363,1.77379503687,1.73582736561,83.942851823,49.88486524,42.3533739666,229.804469778
2014-12-03,104.61400989,105.759860568,103.836468359,105.637090852,31455565.0,98.8492896963,95.4467497678,95.7452620574,97.014009246,95.0480825095,93.1637844938,3.64442271838,3.92607952134,3.53840597201,15.2643679538,8.88034275059,11.2129673441,3.40253992845,3.10402763886,92.2068560854,99.2836680294,91.5206702465,99.3728292891,86.6404715128,55.9128065395,55.6564822461,531667.645287,1.8251764363,1.78834552166,1.73275812272,81.5427594229,49.1016628389,41.7255099792,139.947209357
