,OPEN,HIGH,LOW,CLOSE,VOLUME,30dSMA,90dSMA,120dSMA,30dEMA,90dEMA,120dEMA,30dSDev,90dSDev,120dSDev,30dMOM,90dMOM,120dMOM,30-90MACD,30-120MACD,120dBBand_low,120dBBand_high,90dBBand_low,90dBBand_high,30dRSI,90dRSI,120dRSI,PVT,30dATR,90dATR,120dATR,30dSTOCH,90dSTOCH,120dSTOCH,OSC
2014-12-31,100.249655323,101.214731558,98.3195028544,98.6740206548,12342731.0,95.4721997052,92.6205197931,92.1786308619,93.0227452925,87.190411179,83.8890846495,2.68651568054,3.69156713425,3.35011201693,7.6221327096,7.98649822673,7.25776719247,2.85167991211,3.29356884331,88.828518845,95.5287428788,88.9289526588,96.3120869273,65.4429369513,54.6443706334,53.2910601054,-209902.533971,1.76077174222,1.93584226096,1.83577851759,84.2845861435,68.5322676101,74.6741651839,174.089773801
2014-12-30,99.7572694895,101.017777224,99.6587923227,100.367827924,8188983.0,95.2181286149,92.5317809239,92.1181494686,92.8906529926,87.1016250528,83.8034073131,2.73328502397,3.64004774787,3.29695426477,9.39472171183,9.16822422821,9.32578769508,2.68634769098,3.09997914627,88.8211952039,95.4151037334,88.891733176,96.1718286718,70.3672075149,55.4058762049,54.2800325409,69425.3621222,1.70759407215,1.91833520908,1.81952978507,84.2031094991,68.3639754997,74.7350402975,142.185910218
2014-12-29,98.9103658551,100.722345724,98.851279555,100.387523357,7169962.0,94.9049712245,92.4299117658,92.0404345712,92.7158823133,86.9990566938,83.7074178394,2.66013578435,3.54534421921,3.20961665203,9.02050847803,8.79401099441,8.61675209419,2.47505945867,2.86453665333,88.8308179191,95.2500512232,88.8845675466,95.975255985,69.243697479,55.1624465256,53.929052537,106203.06639,1.70890710104,1.91373960797,1.81969391368,83.523116893,68.1473337154,74.694715607,84.7275264716
2014-12-26,98.7528023882,99.7178786228,98.299807421,99.402751689,5690901.0,94.6042876086,92.3322005326,91.9686283037,92.5365662041,86.8955430268,83.6107577898,2.52545514816,3.44327899214,3.11633691667,9.41441714519,8.08497539352,10.4287319631,2.27208707601,2.63565930485,88.852291387,95.0849652204,88.8889215404,95.7754795247,69.7520661157,54.7860557304,54.6779750861,51497.049295,1.72597647662,1.90323537684,1.82757208702,82.8520893149,67.937735469,74.6824627345,66.0425778323
2014-12-24,98.5952389214,99.0876247553,98.1028530874,98.7921932549,4800792.0,94.2904737037,92.2423674726,91.881722204,92.3760767262,86.7988428365,83.5192441031,2.49335100378,3.36122839733,3.05202826514,10.064366446,7.02142199218,8.10467082687,2.0481062311,2.4087514997,88.8296939389,94.9337504692,88.8811390753,95.60359587,70.5551086082,54.1642331503,53.5998600297,172451.198829,1.75158053998,1.89820209943,1.83167530231,81.8190193881,67.7106748043,74.511381961,218.588305287
2014-12-23,97.6498581202,99.0482338886,97.3150357531,98.4573708879,11321363.0,93.9549948222,92.1643516727,91.8141832805,92.2261071114,86.7061155528,83.4307380735,2.54333718304,3.28818726319,2.98679788265,9.74923951228,6.88355395867,6.351777258,1.79064314948,2.14081154172,88.8273853978,94.8009811631,88.8761644095,95.4525389359,70.1711491443,54.0891540892,52.7943852352,175589.755093,1.81920152785,1.90082815721,1.84053824732,80.4466029642,67.5115332625,74.4371350799,286.969281262
2014-12-22,97.1180814195,98.2801119876,96.8029544858,97.1180814195,19176436.0,93.6300201718,92.0878677398,91.7612518033,92.0804582249,86.6152600242,83.3436592604,2.57091347553,3.21950477155,2.92369513936,4.07695470513,6.05634575763,5.68213252382,1.54215243194,1.86876836846,88.837556664,94.6849469427,88.8683629683,95.3073725114,57.5054387237,53.6334633109,52.5145994945,406973.794402,1.98201711027,1.89557604165,1.83200355953,79.1260119582,67.3188438532,74.4574952467,177.583150189
2014-12-19,95.0303654835,97.3544266198,95.0303654835,97.0196042527,21304180.0,93.4941216816,92.0205750092,91.7139006989,91.9627093644,86.5340568213,83.2638368028,2.48654627607,3.17618619091,2.8819232929,3.52548257111,6.46994985815,6.46994985815,1.47354667241,1.78022098266,88.831977406,94.5958239918,88.8443888183,95.1967612001,56.4065855404,53.8624338624,52.8434172942,737143.950085,2.00171254363,1.88660367756,1.82888511591,79.101172452,67.1336924894,74.4847160915,116.931397784
2014-12-18,93.5335125483,95.7787919512,92.7063043473,95.2864061172,17455953.0,93.3766055959,91.9486866774,91.6599844501,91.8445100494,86.4529871576,83.1841222865,2.3958378481,3.13471738811,2.84207358006,2.36345200298,5.34731015673,5.58365535703,1.42791891847,1.71662114577,88.8179108701,94.5020580302,88.8139692893,95.0834040655,54.4843049327,53.2356095817,52.4731745616,494335.387482,1.98004756694,1.87325455051,1.82035042813,78.978018252,66.8626285029,74.4203790771,120.313322692
2014-12-17,92.2336139467,93.7107714485,92.2336139467,93.4153399482,12804633.0,93.2978238625,91.8892721201,91.6134539888,91.7640595425,86.384691015,83.1139895454,2.36958744865,3.12139176305,2.8278752089,1.39837576843,3.5747211545,3.26944193745,1.40855174233,1.68436987365,88.7855787799,94.4413291977,88.7678803571,95.0106638832,52.7540729247,52.2104493972,51.466690228,101087.558107,1.92883944021,1.85093305937,1.80024467324,79.1845709586,66.6679694511,74.3931433205,158.90576584
