,OPEN,HIGH,LOW,CLOSE,VOLUME,30DSMA,90DSMA,120DSMA,30DEMA,90DEMA,120DEMA,30DSDEV,90DSDEV,120DSDEV,30DMOM,90DMOM,120DMOM,30-90MACD,30-120MACD,120DBBAND_LOW,120DBBAND_HIGH,90DBBAND_LOW,90DBBAND_HIGH,30DRSI,90DRSI,120DRSI,PVT,30DATR,90DATR,120DATR,30DSTOCH,90DSTOCH,120DSTOCH,OSC
2014-12-31,123.566566694,125.823429608,122.676536249,122.676536249,21552450.0,126.4496296,122.852070031,120.422587124,122.253662616,109.240037636,103.862249135,2.7442758451,5.07045186709,6.27243653459,-8.58243643561,5.11767505975,15.7344667986,3.59755956926,6.02704247591,114.15015059,126.695023659,117.781618164,127.922521898,40.7534246575,51.9970230712,54.9391339054,-491625.522005,2.81101282267,2.54471006249,2.43407433354,58.4850895116,81.0405863122,84.4974993654,-667.240878744
2014-12-30,125.823429608,126.395592038,123.916221512,124.488383941,16384692.0,126.735710815,122.795206975,120.291466568,122.243778414,109.136152664,103.753222295,2.78443160255,5.10104654523,6.38831174529,-7.152030363,6.70701514042,18.8495733567,3.94050384,6.44424424708,113.903154822,126.679778313,117.69416043,127.89625352,42.0494699647,52.6500879176,55.9359359359,-333077.092537,2.76545174036,2.5238720481,2.42400851303,60.4060008717,81.4523030292,84.8044762729,627.116002408
2014-12-29,126.64988645,126.904180863,125.251267179,125.85521641,14439518.0,126.974111827,122.720684584,120.13438679,122.191313246,109.017456086,103.633063952,2.88957286001,5.12496868003,6.5147396117,-5.88055829847,8.93209125335,20.2481926277,4.25342724255,6.83972503715,113.619647178,126.649126401,117.595715904,127.845653264,43.2727272727,53.5435056747,56.4304461942,-240315.48962,2.75167745966,2.51115732745,2.42851164326,61.9723513211,81.8003418707,84.9905941401,-116.637093001
2014-12-26,128.906749365,128.906749365,127.03132807,127.222048879,13197817.0,127.170130437,122.621439126,119.965651851,122.10567357,108.887274039,103.504288381,3.00808173305,5.1500103518,6.62658120636,-1.87542129519,9.09102526142,21.2653702793,4.54869131087,7.20447858567,113.339070645,126.592233058,117.471428774,127.771449478,47.9151943463,53.6111111111,56.7973989027,-172566.936792,2.78558338138,2.50691908724,2.42427340305,63.5325876864,82.0481002367,85.1250697991,126.149626844
2014-12-24,129.637845802,129.637845802,127.857784912,128.048505721,11442790.0,127.23264448,122.520427734,119.788440432,121.986083966,108.745517718,103.366845611,3.02861535701,5.14791537794,6.71465561724,-1.33504566776,11.506822184,21.4243042874,4.71221674584,7.44420404783,113.073784815,126.503096049,117.372512356,127.668343112,48.4978540773,54.5431726908,56.8551668023,189723.381431,2.76545174036,2.50409359376,2.41897560278,64.6343893692,82.2921319002,85.2333959825,154.423600799
2014-12-23,128.779602159,130.146434628,128.01671892,129.033896571,23656529.0,127.277146002,122.392574154,119.609904563,121.844381574,108.596275576,103.223816825,3.05074427235,5.15196751033,6.77771243104,-0.413228420974,13.5093906857,23.0136443681,4.88457184792,7.66724143915,112.832192132,126.387616994,117.240606644,127.544541665,49.5252008766,55.3324968632,57.3817292007,490685.15837,2.73684361891,2.49950216686,2.41500225257,65.5993101509,82.4255074396,85.3459165535,164.144253944
2014-12-22,126.904180863,127.984932118,126.681673252,127.539916896,26565984.0,127.290920283,122.242469813,119.418124193,121.676334627,108.438260925,103.074248614,3.05986883973,5.15309641981,6.83417165969,-1.23968526292,13.6683246937,21.2017966761,5.04845046957,7.87279608959,112.583952534,126.252295853,117.089373394,127.395566233,48.5480268057,55.3884711779,56.8522703924,441422.458543,2.71353329773,2.49279161986,2.40467154205,66.3597465488,82.4679679014,85.4113074883,224.709410113
2014-12-19,126.427378839,127.921358515,124.965185965,126.522739244,64551182.0,127.332243125,122.090599539,119.241442554,121.539279889,108.290575338,102.93247092,3.07169541677,5.19644938799,6.89621707876,-2.32043651777,13.2550962728,20.2799794293,5.24164358604,8.09080057065,112.345225476,126.137659633,116.894150151,127.287048927,47.220106626,55.24264521,56.5936337329,2112248.97219,2.73154581864,2.49102568643,2.40228753193,67.4501739646,82.4989564055,85.5290872871,245.938695491
2014-12-18,123.08976467,126.077724021,122.326881431,126.077724021,40105550.0,127.409591009,121.943320692,119.072442726,121.422797048,108.149612253,102.795765861,3.07981307826,5.25690896966,6.96443579557,-0.0953604048401,14.5901419405,20.3753398342,5.46627031744,8.33714828316,112.10800693,126.036878521,116.686411722,127.200229661,49.8915401302,55.7103757154,56.6205329477,2428134.55009,2.74637965939,2.48148964595,2.3898377013,68.7998499296,82.5465017957,85.6725923541,268.299595822
2014-12-17,118.226384023,121.055409366,117.749581999,120.419673334,34970865.0,127.412769689,121.781208003,118.902648227,121.313993288,108.010999939,102.660847177,3.0784399601,5.35208361435,7.04017607854,-4.83159384523,9.94926890498,12.9690150582,5.63156168583,8.51012146193,111.862472149,125.942824306,116.429124389,127.133291618,43.8411669368,54.0407952492,54.3238660449,-1315931.48546,2.62558981326,2.43946043048,2.35725622964,70.3020512099,82.5304537766,85.8114484343,350.21843663
2014-12-16,120.92826216,122.326881431,118.480678436,118.576038841,47801392.0,127.573822817,121.670660571,118.794573102,121.334897026,107.915061488,102.557934771,2.81509195181,5.48170373236,7.11583068109,-6.26199991783,8.10563441141,12.8100810502,5.90316224628,8.77924971559,111.678742421,125.910403783,116.188956839,127.152364303,41.7157275021,53.3420707733,54.2754084447,-2069144.15904,2.56625445025,2.41791604272,2.35036908929,72.9609437885,82.7159619925,86.1660772109,171.330339763
2014-12-15,125.06054637,126.554526046,122.994404265,123.375845884,29247761.0,127.782556148,121.580597966,118.687822426,121.399382279,107.832635445,102.465109658,2.31214818792,5.59846165315,7.21453952271,0.09536040484,12.8100810502,16.6244972438,6.20195818145,9.09473372161,111.473282904,125.902361949,115.982136313,127.17905962,50.1379944802,55.4949550041,55.6934465491,-401136.56938,2.4804300859,2.37800594736,2.32546942803,76.2601001805,82.9826344962,86.5424395028,-459.545510529
2014-12-12,123.725500702,126.745246855,123.375845884,124.265876329,34248371.0,127.779377468,121.438263733,118.549284949,121.353184632,107.712462074,102.34393143,2.31847222199,5.71395601488,7.28305204807,3.84620299522,15.2576647744,18.4363449357,6.34111373518,9.23009251848,111.266232901,125.832336997,115.724307718,127.152219747,55.2654482158,56.5075921909,56.3125816282,9318.3935316,2.45923888482,2.36670397346,2.31143025732,79.070206531,83.042456303,86.8154318543,-505.087571376
2014-12-11,124.67910475,126.777033657,123.407632686,124.965185965,29061918.0,127.651170701,121.268734124,118.395648741,121.285103691,107.58447822,102.216892959,2.60775722978,5.8537525518,7.35554386042,2.73366493875,14.876223155,18.3409845309,6.38243657728,9.25552195977,111.040104881,125.751192602,115.414981572,127.122486676,53.6317567568,56.3243243243,56.2758320644,-327495.170759,2.43698812369,2.36317210661,2.29474218647,80.7469383128,82.9903086597,87.0380195542,-473.326212483
