,OPEN,HIGH,LOW,CLOSE,VOLUME,30DSMA,90DSMA,120DSMA,30DEMA,90DEMA,120DEMA,30DSDEV,90DSDEV,120DSDEV,30DMOM,90DMOM,120DMOM,30-90MACD,30-120MACD,120DBBAND_LOW,120DBBAND_HIGH,90DBBAND_LOW,90DBBAND_HIGH,30DRSI,90DRSI,120DRSI,PVT,30DATR,90DATR,120DATR,30DSTOCH,90DSTOCH,120DSTOCH,OSC
2014-12-31,150.15674795,150.602652969,146.716909226,146.876161019,9305013.0,147.302955824,129.57540015,122.172226671,132.830650383,113.165914477,106.489992485,2.43415331841,16.2985581005,19.2016016685,-5.92416668968,39.8129481833,48.0303406884,17.7275556742,25.1307291523,102.970625003,141.37382834,113.276842049,145.87395825,45.1913133402,60.6874145007,60.4057410985,18991.8458213,3.70207334174,3.86415627746,3.51442164597,72.3232221318,84.0861973737,74.1660241625,276.406792116
2014-12-30,146.366555282,149.296788269,146.366555282,149.137536476,10703455.0,147.500428047,129.133034059,121.771973832,132.502352134,112.905281946,106.255958375,2.63070106312,16.3638739578,19.1829081553,-1.68806900297,43.2527869064,51.8842340725,18.3673939881,25.7284542143,102.589065677,140.954881988,112.769160101,145.496908016,48.6233766234,61.6787065703,61.2733564014,113035.467698,3.72967698581,3.84079934786,3.50274318117,73.9372731565,84.1889181472,73.75330479,150.986804399
2014-12-29,147.385766756,148.468678947,146.876161019,146.939861736,6624489.0,147.556697013,128.652447537,121.339605215,132.113523132,112.625150327,106.007463108,2.68442987891,16.4048543511,19.1456052805,0.09555107564,41.5010171863,49.9413622012,18.9042494761,26.2170917984,102.193999935,140.485210496,112.247593186,145.057301889,50.0757193337,61.3127279042,60.9436069235,-23575.9202778,3.78913098844,3.82381248996,3.5014160829,74.9726972312,84.2207604829,73.2586763483,250.704484424
2014-12-26,147.322066039,148.627930739,147.194664605,147.990923568,5170048.0,147.553511978,128.191325124,120.923427197,131.766973895,112.359844247,105.77026271,2.68524354313,16.4681912378,19.1272347033,0.828109322213,41.5010171863,52.0116355067,19.3621868534,26.6300847809,101.796192493,140.0506619,111.723133886,144.659516362,50.6639427988,61.3127279042,61.3988552283,105810.173914,3.86557184895,3.82452027571,3.50247776152,76.4324399139,84.2699437411,72.7754252981,40.9153877572
2014-12-24,145.856949546,148.18202572,145.856949546,147.322066039,5962870.0,147.525908334,127.730202711,120.489996901,131.387757048,112.084360544,105.525596434,2.68484835939,16.4885755965,19.0980000446,5.09605736747,42.2654257914,48.1895924811,19.7957056225,27.0359114327,101.391996856,139.587996945,111.241627115,144.218778308,53.8240917782,61.4732837628,60.4474520094,-292618.403385,3.98554153281,3.82841309731,3.52716178939,77.7803982826,84.3679305024,72.2333376018,39.6477747262
2014-12-23,149.901945081,149.901945081,145.028840224,145.31549345,15514036.0,147.356039755,127.260586869,120.088416964,131.01531023,111.811918182,105.283387838,2.85406929935,16.5261484857,19.0355993286,1.94287187135,43.1572358307,44.2082976628,20.0954528857,27.2676227911,101.052817635,139.124016292,110.734438383,143.786735355,51.4769975787,61.6589227327,59.5856353591,-235431.964047,4.02907035615,3.84256881222,3.52318049457,79.1529931592,84.4241311932,71.7903016003,-2.54136825016
2014-12-22,148.404978229,150.347850101,148.277576795,148.914583966,24021105.0,147.291277359,126.781062026,119.720014483,130.681059292,111.5528833,105.051403182,2.9231749479,16.6222273251,18.9709476905,8.28109322213,47.1066802905,48.6354975008,20.5102153326,27.5712628759,100.749066792,138.690962174,110.158834701,143.403289351,56.3788027478,62.9532317394,60.6738431427,123973.926615,3.98129481833,3.80434838196,3.4897376181,81.0157931688,84.420996121,71.4303951819,73.1312215329
2014-12-19,148.627930739,149.93379544,147.895372493,148.054624285,24110189.0,147.015240918,126.257654468,119.314718671,130.254870856,111.264019037,104.797217064,3.14702221744,16.6590634383,18.8612004324,9.39585577127,46.7881767051,49.463606823,20.7575864506,27.7005222477,100.453518238,138.175919103,109.598591029,142.916717906,57.1152918476,62.8882260046,60.8162696754,249467.116793,3.9908499259,3.78771541694,3.48549090362,82.0677869805,84.3171812735,70.9971384894,47.383679388
2014-12-18,148.213876078,148.914583966,146.653208509,148.150175361,15338945.0,146.702045726,125.737785838,118.902521947,129.838821341,110.979570179,104.54654088,3.48897916437,16.7012076352,18.7680986731,10.9883736986,49.0177018033,50.2598657866,20.9642598883,27.7995237788,100.134423274,137.67062062,109.036578202,142.438993473,58.1483230987,63.3524206143,60.9613781606,753891.558452,4.06941414365,3.79797831025,3.48363296604,83.189696009,84.19487079,70.5273016709,26.6031720556
2014-12-17,142.130457596,146.048051697,141.748253293,145.633997036,17112312.0,146.335766603,125.193144706,118.483689732,129.41081373,110.692183272,104.293857796,3.88591913477,16.761254923,18.6704681195,9.68250899819,45.6415637974,50.5465190136,21.1426218961,27.8520768704,99.8132216126,137.154157852,108.431889783,141.954399629,57.3217726397,62.5459639293,61.0101290412,31909.8544737,4.08746268016,3.79125434567,3.48310212673,83.9102705472,83.9235959139,70.0258315663,100.787230586
2014-12-16,143.659274806,145.506595602,141.461600066,141.5890015,21399337.0,146.013016303,124.68601622,118.06246874,129.031614796,110.422028356,104.054291174,4.3236574007,16.8261873228,18.6229124886,7.99443999521,41.2143639594,48.3806946324,21.3270000828,27.9505475623,99.4395562518,136.685381229,107.859828897,141.512203543,56.2036579338,61.5618298785,60.6387449223,-623083.893108,4.08640100154,3.7558650584,3.46956572435,85.2792966359,83.756816556,69.4811680169,162.769486997
2014-12-15,146.589507792,148.18202572,143.659274806,144.678486279,18132508.0,145.746534969,124.228078842,117.659296285,128.738099795,110.181058819,103.83677661,4.82322731344,16.921560686,18.6330007535,12.0075851721,45.1001077021,52.7760441118,21.518456127,28.0872386844,99.0262955316,136.292297039,107.306518156,141.149639528,59.641943734,62.8167994207,61.6970210363,-31939.4368828,4.03437874924,3.73073866443,3.455233063,86.9854414468,83.696700555,68.9388784287,179.761423699
2014-12-12,143.78667624,148.978284683,143.595574089,146.016201338,20370512.0,145.34628213,123.726966535,117.219495917,128.365510923,109.914339599,103.60009741,5.38089703018,16.9768442986,18.6127329045,14.68301529,46.0237680999,53.3812009242,21.6193155957,28.1267862129,98.6067630129,135.832228822,106.750122236,140.703810833,61.7902813299,63.1483166515,61.8629671574,482675.246146,3.97810978248,3.69711884152,3.43214155306,88.1902218085,83.5209540604,68.3198340064,196.755007103
2014-12-11,143.78667624,147.099113529,143.436322296,145.060690582,21100184.0,144.856848287,123.215591334,116.774652576,127.952945592,109.63521553,103.354294024,5.95500148553,16.9910621703,18.5565287202,14.3645117045,45.3549105705,51.9160844311,21.6412569538,28.0821957109,98.2181238562,135.331181297,106.224529163,140.206653504,61.5938303342,63.0069419072,61.5602836879,-111256.482577,3.87406527789,3.65500558967,3.40427248933,89.157504264,83.3465425712,67.7030419284,196.648682654
2014-12-10,146.302854565,147.449467473,142.671913691,142.70376405,16184119.0,144.378031231,122.711647883,116.342018539,127.553071008,109.361320938,103.112602916,6.49138493093,17.0084604837,18.4966144306,10.606169396,40.3225539201,48.2532931982,21.6663833478,28.036012691,97.8454041089,134.83863297,105.703187399,139.720108366,58.6945169713,61.5426695842,60.7952116289,-72937.849968,3.81779631113,3.63872651752,3.39020524764,90.1089996135,83.1717939344,67.1128790786,198.626281683
2014-12-09,141.270497915,146.939861736,139.805381422,146.876161019,19655554.0,144.024492251,122.263619506,115.939907763,127.198940345,109.103531403,102.88316924,6.86384965107,17.0069992651,18.443130799,18.5050583156,47.425183876,50.4191175794,21.7608727448,28.0845844878,97.4967769638,134.383038562,105.256620241,139.270618771,65.2814308259,63.6730945822,61.390128076,-148022.172214,3.81248791804,3.62244744537,3.37268755044,91.5372266409,83.2253398806,66.5897368491,219.561210473
2014-12-08,146.908011378,148.118325003,142.767464767,144.041479109,18190065.0,143.407656973,121.736673018,115.51974845,126.739007114,108.811489499,102.62822609,7.40862159853,16.9705074822,18.3062385338,19.4924194306,43.9853451529,46.7563263465,21.6709839552,27.8879085238,97.2135099159,133.825986983,104.766165536,138.7071805,65.8385093168,62.8465116279,60.6593087424,-340494.65924,3.73710873614,3.57042519308,3.33128208433,92.3995223257,82.9970786419,66.0660108587,30.3549670014
2014-12-05,148.532379664,149.233087552,146.876161019,148.404978229,15418123.0,142.757909659,121.247946961,115.130112397,126.334581003,108.539106149,102.388232233,8.16705399971,16.9542933706,18.1912989061,26.7224508207,45.8326659487,52.7441937533,21.5099626981,27.6277972623,96.9388134907,133.321411303,104.29365359,138.202240332,72.2546419098,63.532066955,62.1764705882,228786.20803,3.68190144799,3.5403442989,3.30420927956,93.2576584732,82.8664148256,65.6025922379,17.9320745979
2014-12-04,145.856949546,147.353916397,144.933289148,146.557657434,12157548.0,141.867161298,120.738695117,114.690577449,125.818709921,108.230880057,102.121560107,8.949671029,16.8171970178,18.0169235261,26.7861515377,46.9155781392,49.6865593328,21.1284661812,27.1765838496,96.6736539227,132.707500975,103.921498099,137.555892135,72.2840487546,63.7637824706,61.5044247788,-85535.5575758,3.68083976938,3.55697726392,3.29890088647,93.1910051874,82.6984377496,65.0367819486,-304.937138474
2014-12-03,147.51316819,148.341277512,145.888799904,146.143602773,14235962.0,140.974289581,120.217410916,114.276522788,125.333960002,107.934553534,101.864047456,9.76464836102,16.7348134466,17.8485657391,32.1688621321,45.8008155901,42.4883783013,20.7568786649,26.6977667928,96.4279570486,132.125088527,103.482597469,136.952224362,74.5622568093,63.4141791045,59.5558739255,83311.3824129,3.88680542131,3.54742215635,3.33632505776,93.0473725437,82.3687710401,64.5286083225,-212.704438071
2014-12-02,146.111752414,148.819032891,145.283643092,147.385766756,16300591.0,139.901994176,119.708512965,113.922452969,124.84755766,107.639137173,101.607441425,10.8800064843,16.6336364305,17.6311989308,36.2775583847,46.3422716854,44.2401480213,20.1934812115,25.9795412076,96.2912540377,131.553651899,103.074876534,136.342149395,77.0289511153,63.6159460977,59.9827511859,-598511.061631,3.9324576019,3.54565269199,3.32703536985,92.1337879205,82.0657691893,64.2114120874,-127.199033524
