,OPEN,HIGH,LOW,CLOSE,VOLUME,30dSMA,90dSMA,120dSMA,30dEMA,90dEMA,120dEMA,30dSDev,90dSDev,120dSDev,30dMOM,90dMOM,120dMOM,30-90MACD,30-120MACD,120dBBand_low,120dBBand_high,90dBBand_low,90dBBand_high,30dRSI,90dRSI,120dRSI,PVT,30dATR,90dATR,120dATR,30dSTOCH,90dSTOCH,120dSTOCH,OSC
2014-12-31,208.738735407,209.40105125,203.162463304,203.525668767,41403351.0,210.554762719,194.664405036,189.218044169,196.24569438,169.077820841,160.311987974,6.51912138858,14.2839965709,15.7566212164,-7.7127748233,20.3608709324,34.3976938103,15.890357683,21.3367185503,173.461422953,204.974665386,180.380408466,208.948401607,45.6411494808,54.7417653498,56.4752252252,-1330107.93789,5.41389789536,4.54149261756,4.21336140797,60.4990317918,83.2611324365,88.8919023643,-507.6743469
2014-12-30,210.490667638,211.0888884,207.221818475,208.09778459,29881477.0,210.811855214,194.438173137,188.931396721,196.075533045,168.811485554,160.061569182,6.38302092547,14.3032998305,15.806951214,-3.54659451709,26.5139987693,39.3543801233,16.3736820764,21.8804584928,173.124445507,204.738347935,180.134873307,208.741472968,47.8966041561,56.2619840549,57.5269695979,-442766.258801,5.48938765817,4.5025607902,4.17971149012,62.3284313404,83.6711565698,89.1211668604,571.42479816
2014-12-29,210.811143046,212.904915713,210.618857801,211.067523373,27598920.0,210.930075031,194.143573151,188.603443553,195.794526236,168.507741482,159.783203757,6.36383468988,14.2918416353,15.8142057478,2.32878796604,29.5051025789,41.5763429533,16.78650188,22.3266314778,172.789237805,204.417649301,179.851731516,208.435414786,51.3821962972,57.0668304165,58.0201121002,666766.746887,5.45805228493,4.47929664946,4.18362841177,64.1132287085,83.9724228759,89.2814970989,-189.130632033
2014-12-26,207.200453447,212.370790032,207.008168202,211.23844359,33720951.0,210.852448765,193.815738678,188.256974028,195.437536851,168.178688246,159.486015285,6.37629140141,14.2375678614,15.7732999837,5.85401745591,29.7614829054,41.8327232798,17.0367100875,22.5954747368,172.483674045,204.030274012,179.578170816,208.053306539,53.3479960899,57.1311559332,58.0722295515,610324.57292,5.53852722076,4.4809583738,4.18576491449,65.4442131736,84.2116266846,89.4113595597,-132.931159007
2014-12-24,208.225974753,208.503720107,207.008168202,207.008168202,14479611.0,210.65731485,193.485055534,187.908368001,195.068208163,167.845769377,159.186113568,6.45318320589,14.1738385812,15.7233115957,4.93532128582,28.4582162455,36.2778162049,17.1722593157,22.748946849,172.185056405,203.631679597,179.311216953,207.658894116,52.8525561867,56.8617350093,57.0797198132,-185206.10353,5.50647967994,4.45745684386,4.19235246455,66.8316045073,84.4613841139,89.5376255452,-244.576619302
2014-12-23,209.614701522,209.828351794,207.969594427,208.140514645,26028419.0,210.492804141,193.168853132,187.606052866,194.789124827,167.542983078,158.908987542,6.61041116259,14.1861934374,15.701735522,7.92642509541,32.1116358987,41.5549779261,17.3239510089,22.8867512745,171.904317344,203.307788388,178.982659694,207.355046569,54.5432280186,57.6911268038,58.0153300915,435608.916375,5.55277057223,4.47383669806,4.21478574312,68.7154726936,84.7962750431,89.7663680011,-211.979527607
2014-12-22,207.328643611,210.17019223,206.922708094,208.995115733,45167549.0,210.228589971,192.812057177,187.259761383,194.477050883,167.229100911,158.623693133,6.86131828684,14.2092113933,15.7032895857,8.39645569406,33.9917582933,43.5846555112,17.4165327935,22.9688285874,171.556471798,202.963050969,178.602845784,207.02126857,54.8387096774,58.1347786072,58.3964438591,-246772.145858,5.53781505318,4.48475660086,4.2153198688,70.2765807324,85.0752545053,89.9466311641,-188.730492238
2014-12-19,207.542293883,209.636066549,206.26039225,206.516772577,88429770.0,209.948708114,192.434370974,186.896555921,194.137707203,166.906184487,158.331792496,7.08109928772,14.2259734183,15.7003825092,6.5804283811,32.0689058443,41.0208522458,17.5143371403,23.0521521935,171.196173412,202.59693843,178.208397556,206.660344392,53.8732394366,57.7458974094,57.9760717846,1238737.93798,5.47087130126,4.46244201688,4.20214476869,71.7785326649,85.3166285452,90.0970281632,-258.510454706
2014-12-18,206.709057821,208.375529944,204.123889529,208.375529944,59006218.0,209.729360502,192.078049798,186.554715485,193.848360266,166.599932814,158.052561651,7.28991484508,14.2708329572,15.7161670807,9.10150159204,36.6410216675,44.1401462187,17.6513107036,23.1746450162,170.838548405,202.270882566,177.807216841,206.348882755,55.4336734694,58.8138554836,58.6025982678,3584064.15948,5.42885341441,4.45508295195,4.19431092538,73.4987745189,85.5987204264,90.2831116226,-216.766587606
2014-12-17,196.560669896,202.371957298,195.91971908,201.453261127,53411773.0,209.425977115,191.670927335,186.186880934,193.508803771,166.27694218,157.760940621,7.5335176649,14.3232263496,15.7177091615,2.73472348305,29.6760227966,39.2475549873,17.7550497802,23.2390961816,170.469171772,201.904590095,177.347700985,205.994153685,51.7669795693,57.3828000425,57.7977757025,590140.914933,5.28214689422,4.40831728128,4.16760464136,74.9357001663,85.7896716266,90.4240905377,-386.034670951
