,OPEN,HIGH,LOW,CLOSE,VOLUME,30dSMA,90dSMA,120dSMA,30dEMA,90dEMA,120dEMA,30dSDev,90dSDev,120dSDev,30dMOM,90dMOM,120dMOM,30-90MACD,30-120MACD,120dBBand_low,120dBBand_high,90dBBand_low,90dBBand_high,30dRSI,90dRSI,120dRSI,PVT,30dATR,90dATR,120dATR,30dSTOCH,90dSTOCH,120dSTOCH,OSC
2014-12-31,116.20008691,116.501135474,114.067659581,114.092746961,10193012.0,114.30264471,110.924768321,108.648576366,110.801386578,105.260633731,102.92150933,2.59653432282,3.63230176115,5.15831255547,1.35471853837,8.00287432852,17.8873021825,3.37787638847,5.65406834417,103.49026381,113.806888921,107.29246656,114.557070083,51.7175572519,53.6061496722,56.2053959965,-141490.355741,2.39082734642,2.27096541813,2.18092959757,66.7723758446,79.2792551496,78.1749267592,174.246685209
2014-12-30,115.096242175,116.20008691,114.418882905,115.924125726,8188571.0,114.257487425,110.835847495,108.499515514,110.724454675,105.192347799,102.856773168,2.61204448825,3.65178167528,5.25716849988,3.66275752967,9.48302976859,19.9695547508,3.42163992973,5.75797191108,103.242347014,113.756684014,107.18406582,114.487629171,54.8089591568,54.3308890926,57.0045758536,84345.8349466,2.35904999799,2.26985042345,2.16984933792,68.0009072926,79.4907147217,77.7910628558,156.860946431
2014-12-29,114.168009102,116.526222854,113.892047918,115.648164542,9893339.0,114.135395508,110.730480498,108.333102558,110.602918126,105.109374498,102.781049069,2.61705369683,3.64010804308,5.33564851165,3.23627206388,12.393165888,18.4893993107,3.4049150095,5.80229294968,102.997454046,113.66875107,107.090372455,114.370588541,54.263053536,55.5133928571,56.4434341668,49435.1054315,2.32810889557,2.28964157905,2.17235807596,68.7106215362,79.723261239,77.3113924382,202.94362706
2014-12-26,115.397290739,115.748514063,114.845368371,114.895543132,6415059.0,114.027519772,110.592778655,108.17902423,110.484991081,105.027893277,102.706485178,2.61924580367,3.68610670492,5.38932583901,2.53382541436,11.8914182812,17.6364283791,3.43474111724,5.8484955418,102.789698391,113.568350069,106.90667195,114.27888536,53.4006734007,55.3139013453,56.1742490778,979.367876449,2.29047782506,2.27319540749,2.16023250879,69.5153792325,79.8098150783,76.8756341509,-197.549411038
2014-12-24,115.52272764,116.074650008,114.619581948,115.171504316,6238795.0,113.943058925,110.460651785,108.032053994,110.381899314,104.951600999,102.635850437,2.63111639943,3.74282799334,5.44481550773,1.83137876483,12.6440396915,16.5074962638,3.48240713989,5.91100493115,102.587238486,113.476869502,106.717823792,114.203479778,52.4124256444,55.6401074306,55.7337051237,140954.029643,2.32225517349,2.28378785697,2.1679677844,70.4806171173,79.9457974551,76.4317120777,-179.446498593
2014-12-23,113.866960538,115.974300487,113.641174115,114.870455752,12278370.0,113.882012966,110.320162455,107.894491525,110.269947604,104.872585239,102.563207051,2.62286421498,3.80086734308,5.47138746603,1.32963115803,14.3248941742,15.5541758109,3.56185051096,5.98752144119,102.423104059,113.365878991,106.519295112,114.121029798,51.7561298873,56.2954796031,55.3894297636,111665.380068,2.30134902321,2.29159281974,2.16943121492,71.5927470333,80.0290190218,76.0257530066,-197.956998836
2014-12-22,113.917135299,114.494145046,112.612591521,113.716436256,11742256.0,113.837691928,110.160996964,107.764873393,110.162415823,104.795286124,102.491887118,2.61681264233,3.90664136653,5.48894928756,0.526834987144,12.1422920846,14.9771660631,3.67669496319,6.07281853435,102.275924106,113.253822681,106.254355598,114.067638331,50.7109004739,55.3421633554,55.2103333915,-58437.2802056,2.25284675455,2.29800403916,2.16462280035,72.8163808527,79.9653548823,75.6511009514,-272.424033242
2014-12-19,113.791698397,115.020980034,113.189601269,113.841873158,22986193.0,113.820130761,110.026082608,107.640063676,110.079344533,104.726311722,102.426841247,2.61942090517,3.99122504503,5.52265788698,0.0501747606804,13.2210494393,16.4824088835,3.79404815345,6.1800670853,102.117405789,113.162721563,106.034857563,114.017307653,50.0668449198,55.7747096209,55.6843744592,838583.9776,2.22943186623,2.28824783569,2.16545904636,74.2273029326,80.0434942513,75.2940320471,-268.190664851
2014-12-18,112.311542957,114.067659581,111.634183688,114.067659581,23478107.0,113.818458269,109.879182059,107.502710269,109.991399596,104.655834204,102.360691401,2.61942256223,4.09125615017,5.57186406843,0.200699042721,14.2245446529,17.6113409988,3.93927621075,6.31574800064,101.9308462,113.074574337,105.787925908,113.970438209,50.2684563758,56.1832061069,56.0454702032,1694087.34416,2.20936196196,2.28044287292,2.16692247688,75.7387184577,80.0374553773,74.8849546268,-257.624003288
2014-12-17,106.817406662,110.003503966,106.566532859,109.928241825,26918812.0,113.811768301,109.721131562,107.355949094,109.896121535,104.583066089,102.292849653,2.61902041921,4.20091836675,5.62913652436,-1.85646614517,10.2105637985,13.3715737213,4.0906367388,6.45581920754,101.726812569,112.985085618,105.520213196,113.922049929,47.3721590909,54.5988700565,54.7209920283,-464668.039319,2.14831600313,2.25201050854,2.1384901125,77.3155139811,79.9565664328,74.4389471014,-477.51023258
2014-12-16,109.200707795,110.906649658,106.591620239,106.717057141,34745163.0,113.873650506,109.607680854,107.244519313,109.895370759,104.541739522,102.248602552,2.54498210959,4.33111870015,5.70956147168,-5.77009747824,6.84885483287,9.93460261471,4.26596965251,6.62913119339,101.534957841,112.954080784,105.276562153,113.938799554,41.2079510703,53.1722054381,53.5830618893,-1560216.34242,2.10399496453,2.22413564149,2.11862926973,79.4759611548,80.0687791711,74.1282009505,-655.048410362
2014-12-15,114.01748482,114.01748482,110.103853487,110.781212756,20956187.0,114.065987089,109.531582466,107.161730958,109.969660318,104.524920912,102.222707802,2.17689137444,4.44124563509,5.78875038075,-1.85646614517,11.8914182812,12.5186027898,4.53440462215,6.90425613112,101.372980577,112.950481338,105.090336831,113.972828102,46.7881944444,55.6698564593,54.6007744791,-845500.249435,2.02120660941,2.19626077445,2.09918654996,82.5335802869,80.3529129328,73.9272551442,67.1690571713
2014-12-12,113.766611017,114.694844089,111.885057491,112.311542957,23143922.0,114.127869293,109.399455597,107.057409268,109.950691179,104.476549973,102.173111056,2.10551218498,4.57841772425,5.83558615695,0.627184508505,13.2210494393,14.0740203708,4.72841369678,7.07046002587,101.221823111,112.892995425,104.821037872,113.977873321,51.1071744907,56.3847831354,55.2302815588,-541943.892253,1.96685061867,2.17340338347,2.07723509217,85.4511096712,80.3398178127,73.6454789102,-49.196867581
2014-12-11,115.447465499,116.877446179,114.870455752,115.096242175,20641339.0,114.106963143,109.252555047,106.940125765,109.895508885,104.415973189,102.114358473,2.12717115978,4.69456074846,5.8704269951,4.69134012361,16.6329331655,16.2315350801,4.85440809583,7.16683737868,101.069698769,112.81055276,104.557994299,113.947115796,58.7464920486,58.2034149963,56.1303771082,-638523.930848,1.94845320642,2.15946594995,2.06657295552,87.6532086417,80.2692908547,73.314092387,1075.67692111
2014-12-10,117.604980209,118.633562803,114.694844089,114.995892653,22464076.0,113.950585139,109.067744679,106.804862972,109.773947506,104.333397942,102.039127825,2.22225280282,4.78838408107,5.86791753572,5.1178255894,15.4036515289,17.9374769432,4.88284046021,7.14572216689,100.936945436,112.672780508,104.279360598,113.85612876,59.3922651934,57.5208231259,56.6884939196,-942611.649421,1.93590951625,2.16058094463,2.0724266776,88.5979986043,80.0122013674,72.9145817764,-69.6531175711
2014-12-09,117.429368546,119.18548517,115.547815021,118.45795114,26262896.0,113.779990953,108.896592995,106.655383998,109.651890325,104.250960102,101.964042584,2.33292389024,4.84901615865,5.88594771494,10.7123114053,19.467807144,20.8476130627,4.88339795755,7.12460695511,100.769436283,112.541331713,104.047576837,113.745609154,70.6679574056,59.7782258065,57.9460699943,-152820.536829,1.88238977152,2.12908234487,2.05528363437,89.3596964356,79.8489748157,72.4588053256,66.4734844464
2014-12-08,118.784087085,121.217562978,118.207077337,119.762494918,21802391.0,113.422913906,108.680284027,106.481653889,109.44605841,104.141117713,101.868459177,2.41074065765,4.85191996843,5.84216180081,11.4900201958,18.7402731141,21.2239237678,4.74262987898,6.94126001712,100.639492088,112.32381569,103.828364059,113.532203995,72.8542914172,59.3445083813,58.1127733026,557575.41565,1.79458394033,2.113751168,2.03333217657,88.642496459,79.4718503141,71.9108339965,83.6825093074
