,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,161.930,163.122,-1.175,1407,350,161.80,161.90,9000,4500,162.90,163.15,1055,100,161.75,161.95,94500,9000,162.85,163.25,23291,10347,126000,36000,161.652,162.033,162.791,163.300,-1.055,0.000
2017-01-06 09:18:00,162.432,163.481,-1.025,2000,2872,162.40,162.45,4500,4500,163.40,163.50,1098,3146,162.30,162.50,4500,9000,163.35,163.65,19177,18452,31500,40500,162.197,162.560,163.250,163.728,-1.065,120.000
2017-01-06 09:19:00,162.409,163.442,-1.100,2780,199,162.30,162.40,4500,9000,163.40,163.50,3850,1097,162.25,162.45,9000,9000,163.30,163.55,23208,11499,45000,45000,162.171,162.533,163.185,163.665,-1.045,88.388
2017-01-06 09:20:00,162.365,163.342,-1.025,1999,1741,162.40,162.45,4500,9000,163.35,163.55,1597,5621,162.25,162.50,13500,9000,163.30,163.65,19259,23386,36000,72000,162.174,162.575,163.206,163.750,-1.025,78.846
2017-01-06 09:21:00,162.325,163.380,-1.000,95,1764,162.40,162.45,4500,4500,163.35,163.50,354,11637,162.35,162.50,4500,4500,163.30,163.60,4616,35481,27000,40500,162.235,162.563,163.200,163.667,-1.035,73.848
2017-01-06 09:22:00,163.559,164.600,-1.125,454,277,163.45,163.55,9000,9000,164.60,164.65,3830,3452,163.40,163.60,4500,4500,164.55,164.70,37112,19637,27000,40500,163.318,163.675,164.517,164.789,-1.015,67.400
2017-01-06 09:23:00,163.163,164.137,-1.075,3832,992,163.05,163.20,4500,4500,164.15,164.25,5726,2245,163.00,163.25,4500,4500,164.10,164.35,31149,19790,40500,49500,162.930,163.335,163.989,164.445,-1.000,63.658
2017-01-06 09:24:00,163.103,164.064,-1.000,1920,913,163.10,163.20,4500,4500,164.05,164.25,300,1573,163.05,163.25,22500,4500,164.00,164.30,12322,19402,45000,54000,162.971,163.341,163.940,164.433,-1.005,63.851
2017-01-06 09:25:00,162.629,163.536,-0.925,5,100,162.65,162.70,4500,9000,163.50,163.70,715,1265,162.60,162.75,9000,4500,163.45,163.75,10794,19522,31500,63000,162.497,162.845,163.400,163.889,-1.015,61.379
2017-01-06 09:26:00,162.768,163.720,-1.050,3685,1254,162.65,162.75,13500,4500,163.70,163.80,9564,2879,162.60,162.80,9000,4500,163.65,163.85,38464,15894,36000,31500,162.529,162.883,163.619,163.921,-1.005,57.965
