,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,188.604,189.867,-1.200,574,13,188.55,188.70,3200,3200,189.70,189.95,113,984,188.50,188.75,3200,3200,189.30,190.20,6017,6050,28800,19200,188.375,188.861,189.133,190.292,-1.150,0.000
2017-01-06 09:18:00,188.738,189.946,-1.150,923,297,188.75,188.90,3200,3200,189.85,190.10,253,1215,188.70,189.00,6400,3200,189.80,190.25,5589,10761,19200,19200,188.573,189.095,189.625,190.350,-1.135,50.000
2017-01-06 09:19:00,188.629,189.800,-1.125,1410,84,188.65,188.75,6400,3200,189.65,190.00,50,1950,188.60,188.90,3200,3200,189.60,190.05,2652,6529,19200,19200,188.571,188.970,189.458,190.283,-1.130,45.277
2017-01-06 09:20:00,188.489,189.705,-1.200,745,2000,188.35,188.45,3200,3200,189.50,189.70,449,463,188.30,188.55,6400,3200,189.45,190.00,11498,8395,19200,16000,188.196,188.639,189.358,190.010,-1.120,40.426
2017-01-06 09:21:00,188.552,189.750,-1.150,504,911,188.50,188.65,6400,3200,189.60,189.85,344,132,188.45,188.70,3200,3200,189.55,190.00,6179,8617,19200,16000,188.333,188.788,189.408,190.110,-1.115,42.660
2017-01-06 09:22:00,189.059,190.154,-1.125,1169,275,189.00,189.10,3200,3200,190.05,190.30,719,606,188.95,189.20,6400,3200,190.00,190.40,6917,7856,19200,19200,188.862,189.283,189.908,190.500,-1.095,44.225
2017-01-06 09:23:00,189.362,190.521,-1.075,668,829,189.45,189.50,3200,3200,190.45,190.65,100,1972,189.40,189.55,3200,3200,190.35,190.85,2366,14016,16000,22400,189.338,189.630,190.280,190.893,-1.080,46.196
2017-01-06 09:24:00,189.242,190.287,-1.100,563,1897,189.20,189.40,6400,6400,190.30,190.50,163,740,189.15,189.45,3200,3200,190.25,190.65,6225,13189,19200,19200,189.041,189.508,189.917,190.658,-1.065,47.553
2017-01-06 09:25:00,189.455,190.615,-1.150,613,100,189.40,189.55,3200,3200,190.50,190.75,296,918,189.35,189.60,6400,3200,190.40,190.80,6489,7626,22400,19200,189.253,189.701,190.357,190.867,-1.000,50.068
2017-01-06 09:26:00,189.680,191.085,-1.125,85,183,189.80,189.85,3200,3200,190.75,191.15,1,480,189.70,189.90,6400,3200,190.70,191.20,1813,5183,32000,22400,189.520,190.062,190.580,191.364,-0.975,61.873
2017-01-06 09:27:00,189.890,191.002,-1.025,396,346,189.90,189.95,9600,9600,190.75,191.15,50,78,189.85,190.00,3200,6400,190.60,191.20,2745,2958,35200,28800,189.692,190.147,190.577,191.289,-0.950,73.522
2017-01-06 09:28:00,189.991,190.871,-1.000,642,350,189.95,190.00,3200,6400,190.80,191.15,346,75,189.90,190.05,3200,3200,190.60,191.20,3108,2361,16000,22400,189.835,190.122,190.530,191.293,-0.910,82.616
2017-01-06 09:29:00,190.054,191.054,-1.025,271,25,189.95,190.05,9600,3200,190.80,191.25,731,1000,189.90,190.10,3200,3200,190.60,191.30,2365,1420,25600,19200,189.797,190.132,190.619,191.442,-0.880,93.086
2017-01-06 09:30:00,189.911,190.968,-0.825,420,1423,190.05,190.10,6400,3200,190.75,191.05,50,621,189.95,190.15,6400,3200,190.70,191.10,1656,10611,25600,19200,189.918,190.240,190.644,191.308,-0.890,103.107
2017-01-06 09:31:00,190.120,191.209,-1.000,1283,1000,190.05,190.10,12800,3200,190.90,191.25,3,50,190.00,190.15,3200,3200,190.75,191.30,2972,1574,54400,19200,189.969,190.146,190.735,191.442,-0.880,103.615
2017-01-06 09:32:00,189.972,191.148,-0.900,651,1111,190.00,190.25,3200,3200,190.80,191.25,296,773,189.95,190.30,32000,6400,190.70,191.35,1933,6361,44800,22400,189.880,190.356,190.675,191.464,-0.895,103.063
2017-01-06 09:33:00,190.098,191.121,-0.800,514,418,190.20,190.25,3200,6400,190.80,191.25,50,401,190.10,190.30,32000,3200,190.70,191.30,1066,3410,44800,22400,190.105,190.365,190.675,191.421,-0.925,100.733
2017-01-06 09:34:00,190.167,191.335,-0.875,13,618,190.20,190.30,9600,3200,191.00,191.25,132,1050,190.15,190.35,6400,3200,190.85,191.30,5125,12291,54400,19200,190.008,190.469,190.771,191.450,-0.955,97.793
