,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,1013.600,1017.524,-4.075,479,3,1013.55,1013.70,500,500,1017.65,1017.75,213,500,1013.40,1013.85,500,1000,1017.60,1017.90,1582,1959,2500,6000,1013.352,1013.950,1017.300,1018.204,-3.860,0.000
2017-01-06 09:18:00,1011.471,1015.362,-3.975,100,217,1011.05,1011.80,1000,500,1015.05,1015.75,792,200,1011.00,1011.85,500,500,1015.00,1015.80,2612,2399,3000,3500,1010.893,1011.959,1014.933,1015.957,-3.830,215.000
2017-01-06 09:19:00,1008.160,1012.217,-4.175,310,77,1007.60,1007.95,1000,1500,1011.65,1012.25,373,60,1007.55,1008.30,1000,1000,1011.60,1012.40,1345,217,10000,4500,1007.499,1008.208,1011.525,1012.478,-3.795,205.244
2017-01-06 09:20:00,1004.210,1008.329,-3.650,5,69,1004.45,1004.70,1000,1000,1008.00,1008.45,300,234,1004.20,1004.85,500,500,1007.75,1008.55,1065,2878,5500,3000,1004.036,1004.943,1007.727,1008.633,-3.900,232.845
2017-01-06 09:21:00,1005.305,1009.594,-3.900,7,114,1005.50,1005.80,1000,1000,1009.35,1009.75,29,100,1005.45,1005.85,500,500,1009.30,1009.95,137,22251,4500,4000,1005.352,1005.949,1009.183,1009.956,-3.870,204.558
2017-01-06 09:22:00,1005.006,1009.225,-3.600,14,234,1005.15,1005.45,1000,500,1008.80,1009.00,522,500,1005.00,1005.50,500,1000,1008.45,1009.05,1176,2915,6000,3000,1004.818,1005.573,1008.304,1009.400,-3.995,186.870
2017-01-06 09:23:00,1005.232,1009.163,-3.825,416,527,1005.10,1005.50,8000,500,1009.00,1009.25,366,416,1005.05,1005.70,500,1000,1008.65,1009.30,2442,4415,12000,3500,1004.967,1005.799,1008.833,1009.357,-4.065,179.270
2017-01-06 09:24:00,1004.643,1008.950,-4.000,486,2,1004.65,1005.00,1000,1000,1008.65,1009.00,9,47,1004.50,1005.05,500,500,1008.55,1009.10,1254,1597,4000,3000,1004.393,1005.269,1008.456,1009.175,-4.175,188.244
2017-01-06 09:25:00,1003.518,1007.969,-4.175,87,45,1003.60,1003.65,500,500,1007.65,1007.95,57,256,1003.55,1003.95,2000,1000,1007.60,1008.10,291,1741,9500,3500,1003.494,1004.123,1007.521,1008.143,-4.290,221.487
2017-01-06 09:26:00,1001.144,1004.875,-3.750,7,366,1001.05,1001.45,500,2500,1004.65,1005.35,2132,6,1001.00,1001.55,500,500,1004.45,1005.40,2274,1713,2500,4500,1000.973,1001.630,1004.420,1005.439,-4.555,245.979
