,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,123.363,123.953,-0.580,226,671,123.37,123.42,9000,9000,123.95,124.00,3315,2038,123.32,123.47,9000,9000,123.80,124.05,24377,33568,81000,63000,123.216,123.583,123.744,124.121,-0.548,0.000
2017-01-06 09:18:00,123.319,123.809,-0.577,1941,171,123.22,123.27,18000,18000,123.75,123.90,1806,309,123.17,123.32,9000,18000,123.70,124.00,33296,13197,63000,90000,123.071,123.444,123.657,124.035,-0.538,32.000
2017-01-06 09:19:00,123.275,123.813,-0.552,1527,671,123.22,123.32,9000,36000,123.75,123.90,2028,2973,123.17,123.37,27000,9000,123.70,123.95,26320,23311,72000,99000,123.082,123.484,123.650,123.986,-0.529,36.498
2017-01-06 09:20:00,123.265,123.787,-0.552,4344,10,123.22,123.27,9000,9000,123.75,123.85,7681,1602,123.17,123.32,27000,18000,123.70,123.90,45693,29614,81000,90000,123.101,123.433,123.639,123.970,-0.530,37.939
2017-01-06 09:21:00,123.349,123.876,-0.528,226,1170,123.32,123.37,9000,18000,123.85,123.90,7840,7602,123.27,123.42,27000,9000,123.80,123.95,54133,54394,99000,108000,123.197,123.491,123.732,124.004,-0.535,37.285
2017-01-06 09:22:00,123.422,123.986,-0.529,4467,615,123.37,123.47,18000,9000,123.90,124.00,5327,14331,123.32,123.52,9000,54000,123.85,124.10,45038,45801,90000,99000,123.251,123.582,123.785,124.132,-0.530,34.872
2017-01-06 09:23:00,123.340,123.936,-0.529,5111,2117,123.32,123.42,36000,27000,123.85,123.95,4972,7276,123.27,123.47,18000,18000,123.80,124.00,45742,61149,117000,81000,123.196,123.557,123.754,124.022,-0.525,32.635
2017-01-06 09:24:00,123.534,124.073,-0.507,5252,4751,123.52,123.57,18000,18000,124.00,124.10,3429,15832,123.47,123.62,18000,36000,123.95,124.15,39187,55377,135000,117000,123.390,123.668,123.880,124.196,-0.530,30.611
2017-01-06 09:25:00,123.439,124.020,-0.555,2100,665,123.42,123.47,9000,27000,123.95,124.05,10164,4955,123.37,123.52,18000,45000,123.90,124.10,48057,46919,108000,117000,123.297,123.608,123.825,124.123,-0.524,28.636
2017-01-06 09:26:00,123.355,123.978,-0.555,5206,262,123.37,123.42,18000,9000,123.90,124.00,9453,4526,123.32,123.47,18000,36000,123.85,124.05,44790,55768,135000,108000,123.267,123.573,123.783,124.096,-0.520,27.063
