,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,599.298,599.246,0.025,6,705,599.35,599.40,2000,2000,598.90,599.80,44,391,599.30,599.45,2000,2000,598.85,599.85,266,3285,10000,16000,599.055,599.498,598.800,599.975,0.740,0.000
2017-01-06 09:18:00,598.523,598.232,0.225,6,127,598.45,598.70,2000,2000,598.25,598.45,94,68,598.40,598.75,2000,2000,598.20,598.60,660,890,10000,30000,598.105,598.860,598.080,598.650,0.825,715.000
2017-01-06 09:19:00,600.112,599.894,0.700,6,600,600.20,600.40,2000,2000,599.35,599.85,88,560,600.00,600.45,2000,4000,599.30,599.90,579,1927,22000,14000,599.818,600.477,599.182,600.143,0.760,707.540
2017-01-06 09:20:00,599.371,599.081,0.400,1,402,599.25,599.60,4000,2000,598.70,599.35,7,400,599.20,599.80,2000,2000,598.55,599.40,1039,2252,14000,12000,599.024,599.881,598.543,599.600,0.750,631.867
2017-01-06 09:21:00,600.981,600.471,0.825,38,20,601.15,601.25,2000,2000,600.20,600.55,4,100,601.00,601.35,2000,2000,600.10,600.85,404,994,12000,12000,600.823,601.472,599.992,600.900,0.670,584.792
2017-01-06 09:22:00,603.194,601.869,1.550,280,101,603.20,603.30,6000,6000,601.60,601.80,16,455,603.15,603.35,4000,2000,601.55,601.95,990,1346,24000,18000,603.050,603.406,601.487,602.044,0.465,533.507
2017-01-06 09:23:00,601.601,600.734,0.650,238,252,601.55,601.80,4000,2000,601.00,601.05,230,20,601.50,601.90,2000,2000,600.70,601.10,1537,2555,14000,18000,601.383,602.010,600.550,601.206,0.425,499.796
2017-01-06 09:24:00,601.973,601.735,0.375,499,1715,601.90,602.00,4000,2000,601.35,601.80,177,163,601.70,602.35,2000,2000,601.30,601.85,1343,2459,16000,10000,601.681,602.135,601.087,602.080,0.430,486.794
2017-01-06 09:25:00,601.449,601.450,0.350,6,100,601.60,601.75,2000,2000,601.05,601.60,189,200,601.50,601.85,2000,2000,601.00,601.65,786,2274,18000,14000,601.369,601.955,600.900,601.914,0.470,470.063
2017-01-06 09:26:00,601.394,601.214,0.425,66,152,601.30,601.65,2000,2000,600.85,601.25,248,72,601.25,601.70,2000,2000,600.80,601.30,755,968,12000,10000,601.145,601.837,600.733,601.530,0.540,452.901
2017-01-06 09:27:00,601.240,600.895,0.525,6,98,601.25,601.35,2000,2000,600.65,600.90,9,2,601.20,601.40,2000,2000,600.35,601.10,630,607,12000,10000,601.016,601.501,600.308,601.330,0.585,431.622
2017-01-06 09:28:00,600.900,600.440,0.450,3,3,600.65,601.00,2000,2000,600.25,600.50,249,48,600.50,601.15,2000,2000,600.15,600.65,911,610,10000,10000,600.421,601.242,600.010,600.870,0.700,413.123
2017-01-06 09:29:00,600.871,600.586,0.400,6,18,600.80,600.95,4000,2000,600.30,600.65,55,467,600.65,601.00,2000,2000,600.20,600.80,485,671,12000,10000,600.539,601.047,600.133,601.060,0.805,403.423
2017-01-06 09:30:00,600.407,600.150,0.550,26,265,600.40,600.85,2000,4000,599.85,600.30,100,200,600.30,600.90,4000,2000,599.80,600.45,333,1194,12000,12000,600.245,600.977,599.700,600.567,0.905,401.308
2017-01-06 09:31:00,600.146,599.450,0.775,100,26,600.00,600.30,4000,2000,599.05,599.70,26,72,599.85,600.35,4000,2000,599.00,599.75,713,629,14000,10000,599.742,600.535,598.907,599.930,0.935,403.808
2017-01-06 09:32:00,600.390,599.655,0.750,60,10,600.45,600.70,2000,2000,599.60,600.05,100,66,600.35,600.90,2000,2000,599.45,600.10,320,864,10000,10000,600.316,600.998,599.080,600.230,1.035,403.227
2017-01-06 09:33:00,600.630,599.673,1.025,6,113,600.60,600.95,4000,2000,599.40,600.10,1,80,600.35,601.00,2000,2000,599.05,600.15,276,512,12000,10000,600.271,601.123,599.033,600.300,1.150,406.308
2017-01-06 09:34:00,601.009,600.023,0.925,92,15,600.70,601.20,2000,2000,599.75,600.30,300,26,600.65,601.45,2000,2000,599.70,600.35,905,848,12000,10000,600.568,601.546,599.483,600.490,1.210,409.007
2017-01-06 09:35:00,601.308,600.055,1.050,6,100,601.15,601.35,2000,2000,599.95,600.45,13,10,601.00,601.40,2000,2000,599.90,600.50,387,293,10000,12000,600.851,601.517,599.680,600.642,1.270,408.786
2017-01-06 09:36:00,601.626,600.900,0.925,1,100,601.70,601.90,4000,2000,600.65,601.10,189,1541,601.55,602.00,2000,2000,600.60,601.35,382,2056,14000,10000,601.519,602.060,600.314,601.380,1.310,406.599
2017-01-06 09:37:00,601.829,600.665,1.250,2006,74,601.80,601.95,2000,2000,600.35,600.90,3,1306,601.60,602.00,2000,2000,600.30,600.95,2536,1674,10000,10000,601.715,602.026,600.190,601.140,1.320,405.077
2017-01-06 09:38:00,601.981,600.395,1.600,6,656,601.90,602.00,2000,2000,599.90,600.80,1365,55,601.80,602.15,2000,2000,599.85,600.90,1648,1309,10000,10000,601.747,602.142,599.700,601.090,1.290,400.177
2017-01-06 09:39:00,602.405,600.995,1.225,6,100,602.35,602.50,4000,2000,601.10,601.30,163,10,602.25,602.60,2000,2000,600.40,601.35,669,902,12000,10000,602.174,602.796,600.567,601.470,1.285,392.114
2017-01-06 09:40:00,602.461,601.050,1.350,6,25,602.45,602.50,2000,4000,600.90,601.35,390,10,602.40,602.60,2000,2000,600.85,601.45,1281,835,10000,12000,602.123,602.871,600.590,601.508,1.255,383.814
2017-01-06 09:41:00,603.079,602.009,1.125,1308,130,603.00,603.20,4000,2000,601.70,602.25,6,56,602.90,603.50,2000,2000,601.55,602.45,1781,1300,12000,10000,602.928,603.636,601.467,602.550,1.230,375.745
2017-01-06 09:42:00,603.196,601.870,1.300,37,2,603.10,603.45,2000,2000,601.75,602.20,26,33,603.05,603.50,2000,2000,601.70,602.25,864,1276,10000,10000,602.977,603.721,601.340,602.400,1.175,368.501
2017-01-06 09:43:00,603.178,601.742,1.450,76,1,603.15,603.25,2000,4000,601.60,601.90,875,10,603.10,603.40,2000,4000,601.55,602.00,1083,766,10000,14000,603.086,603.571,601.350,602.129,1.085,362.462
2017-01-06 09:44:00,602.957,601.608,1.200,32,72,602.65,603.10,2000,4000,601.45,601.90,26,10,602.60,603.15,2000,4000,601.40,602.00,1184,1062,10000,14000,602.510,603.297,601.130,602.100,1.060,357.868
2017-01-06 09:45:00,603.117,601.893,1.200,149,482,603.00,603.15,2000,2000,601.85,601.90,145,100,602.90,603.40,2000,6000,601.80,602.00,1078,1500,12000,16000,602.840,603.423,601.575,602.200,0.985,353.982
2017-01-06 09:46:00,603.136,601.850,1.000,6,416,602.80,603.00,2000,2000,601.70,602.10,26,50,602.65,603.05,2000,2000,601.40,602.15,1429,721,14000,12000,602.538,603.132,601.236,602.325,0.935,351.421
2017-01-06 09:47:00,602.606,601.638,1.025,565,364,602.50,602.75,2000,2000,601.35,601.85,163,25,602.30,602.80,2000,2000,601.30,601.95,1326,1035,14000,10000,602.347,602.868,601.093,602.020,0.840,349.687
2017-01-06 09:48:00,601.683,600.714,1.000,33,72,601.60,602.05,2000,2000,600.55,601.10,163,167,601.55,602.10,2000,2000,600.50,601.15,481,989,10000,12000,601.521,602.183,600.290,601.367,0.730,349.223
2017-01-06 09:49:00,601.538,600.325,1.075,55,51,601.15,601.65,2000,2000,600.05,600.60,714,213,601.10,601.70,2000,2000,600.00,600.65,1473,645,10000,10000,601.036,601.799,599.900,600.750,0.620,349.405
2017-01-06 09:50:00,600.898,600.200,0.825,41,108,600.80,601.00,2000,2000,599.80,600.35,1,167,600.75,601.50,2000,2000,599.75,600.40,274,916,12000,10000,600.618,601.489,599.675,600.600,0.480,352.492
2017-01-06 09:51:00,600.890,600.195,0.750,11,493,600.90,601.00,2000,2000,599.95,600.45,100,67,600.80,601.40,2000,2000,599.90,600.50,148,943,12000,10000,600.786,601.251,599.733,600.560,0.350,357.907
2017-01-06 09:52:00,600.583,600.111,0.550,2,320,600.55,600.60,2000,2000,599.75,600.30,151,300,600.50,600.65,4000,2000,599.65,600.35,809,1488,16000,12000,600.354,600.766,599.400,600.492,0.250,366.354
2017-01-06 09:53:00,600.555,600.293,0.450,1,153,600.45,600.85,2000,2000,599.95,600.45,235,48,600.35,600.90,4000,4000,599.65,600.50,816,1290,18000,12000,600.290,600.963,599.372,600.700,0.120,374.375
