,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,503.992,505.930,-1.925,154,12,504.00,504.05,1800,7200,505.70,506.20,6,265,503.95,504.10,1800,1800,505.65,506.25,469,992,12600,14400,503.880,504.282,505.429,506.319,-1.330,0.000
2017-01-06 09:18:00,503.929,505.862,-1.775,180,27,503.95,504.00,1800,5400,505.55,505.95,6,201,503.80,504.05,1800,1800,505.50,506.35,812,899,10800,12600,503.745,504.152,505.317,506.279,-1.205,595.000
2017-01-06 09:19:00,504.596,506.161,-1.500,141,31,504.65,504.75,1800,5400,505.90,506.50,466,81,504.60,504.85,1800,1800,505.85,506.65,934,1497,12600,19800,504.571,504.975,505.736,506.818,-1.150,620.504
2017-01-06 09:20:00,505.428,506.890,-1.225,149,1800,505.45,505.55,1800,1800,506.50,506.95,35,801,505.35,505.60,1800,5400,506.40,507.05,1267,3966,14400,12600,505.288,505.621,506.113,507.286,-1.305,608.366
2017-01-06 09:21:00,506.699,508.127,-1.400,731,22,506.55,506.70,18000,5400,507.75,508.30,435,25,506.50,506.75,1800,1800,507.35,508.40,2457,1022,30600,12600,506.473,506.958,507.538,508.471,-1.355,547.969
2017-01-06 09:22:00,508.661,509.808,-0.750,53,9,508.75,508.80,1800,1800,509.35,509.70,396,1285,508.70,508.85,1800,1800,509.30,510.30,1481,3051,12600,9000,508.534,508.924,509.157,510.280,-1.535,499.035
2017-01-06 09:23:00,509.338,510.792,-1.150,196,1540,509.40,509.50,1800,1800,510.30,510.90,152,145,509.35,509.65,1800,1800,510.25,510.95,581,4310,12600,9000,509.333,509.666,510.150,511.170,-1.680,463.178
2017-01-06 09:24:00,508.441,509.925,-1.225,24,1042,508.60,508.75,5400,3600,509.65,510.15,1,436,508.55,508.85,1800,1800,509.35,510.20,349,8730,14400,10800,508.327,508.932,509.381,510.408,-1.860,464.885
2017-01-06 09:25:00,508.718,510.646,-2.000,382,65,508.55,508.70,3600,1800,510.35,510.90,106,645,508.50,508.75,1800,1800,510.30,511.00,1848,934,12600,9000,508.432,508.783,509.971,511.130,-1.865,502.112
2017-01-06 09:26:00,508.474,510.358,-1.650,706,406,508.55,508.85,1800,1800,510.20,510.50,295,158,508.50,508.90,1800,3600,510.15,510.85,1211,5273,9000,12600,508.496,508.982,510.020,510.907,-1.885,508.869
2017-01-06 09:27:00,508.498,510.393,-1.650,318,230,508.70,508.75,1800,3600,510.25,510.50,176,627,508.65,508.80,1800,1800,510.20,510.60,853,6566,10800,14400,508.580,508.954,510.133,510.675,-1.870,511.021
2017-01-06 09:28:00,508.473,510.229,-1.875,160,311,508.35,508.50,3600,3600,510.10,510.50,3,510,508.30,508.60,1800,1800,510.00,510.55,1922,2173,10800,10800,508.136,508.633,509.808,510.650,-1.755,497.599
2017-01-06 09:29:00,508.378,510.645,-2.125,300,153,508.40,508.45,1800,1800,510.35,510.75,37,592,508.35,508.50,1800,1800,510.30,511.00,884,1694,9000,9000,508.316,508.566,510.190,511.100,-1.575,476.907
2017-01-06 09:30:00,508.523,510.523,-2.025,112,194,508.50,508.55,3600,7200,510.40,510.70,419,686,508.45,508.60,1800,1800,510.35,510.75,998,1323,10800,16200,508.393,508.629,510.283,510.844,-1.440,464.965
2017-01-06 09:31:00,508.464,510.326,-1.750,498,282,508.50,508.55,1800,1800,510.15,510.40,180,194,508.45,508.60,1800,3600,510.10,510.45,926,1366,14400,16200,508.431,508.668,510.006,510.689,-1.360,462.225
2017-01-06 09:32:00,508.489,510.125,-1.575,629,85,508.55,508.60,3600,10800,510.00,510.30,414,285,508.50,508.65,1800,3600,509.90,510.35,1378,2057,12600,19800,508.492,508.731,509.779,510.405,-1.285,466.673
2017-01-06 09:33:00,507.290,508.419,-1.300,45,189,507.30,507.45,1800,1800,508.55,508.80,300,106,507.25,507.50,1800,3600,508.35,508.85,1319,4176,9000,14400,507.189,507.604,508.090,508.931,-1.295,474.933
2017-01-06 09:34:00,507.339,508.529,-1.225,215,165,507.40,507.50,3600,1800,508.55,508.80,9,1743,507.35,507.55,1800,1800,508.50,508.90,680,4086,10800,14400,507.306,507.608,508.325,509.056,-1.295,474.067
2017-01-06 09:35:00,508.255,509.758,-1.350,734,52,508.20,508.25,1800,1800,509.40,509.75,669,4,508.00,508.30,3600,1800,509.35,509.80,2436,692,14400,9000,508.022,508.418,509.294,510.030,-1.290,465.414
2017-01-06 09:36:00,508.508,509.978,-1.350,627,727,508.55,508.60,5400,3600,509.70,510.15,43,7,508.50,508.65,1800,3600,509.65,510.20,1252,1876,16200,12600,508.427,508.708,509.589,510.250,-1.325,454.306
2017-01-06 09:37:00,508.537,509.842,-1.200,100,2606,508.65,508.75,3600,3600,509.65,510.15,26,419,508.55,508.80,1800,1800,509.50,510.25,596,6488,10800,10800,508.383,508.836,509.367,510.317,-1.390,442.872
2017-01-06 09:38:00,508.635,509.846,-1.350,24,325,508.65,508.70,1800,5400,509.85,510.20,2,1705,508.60,508.75,1800,1800,509.80,510.25,551,2729,9000,16200,508.462,508.759,509.520,510.333,-1.420,432.805
2017-01-06 09:39:00,508.389,509.787,-1.225,491,143,508.55,508.60,3600,7200,509.60,510.00,164,547,508.50,508.65,1800,1800,509.55,510.05,902,5278,12600,14400,508.477,508.763,509.364,510.094,-1.510,423.693
2017-01-06 09:40:00,508.351,509.619,-1.325,53,417,508.40,508.45,1800,3600,509.60,509.90,33,20614,508.35,508.50,3600,3600,509.50,509.95,1008,22026,12600,19800,508.114,508.503,509.307,510.105,-1.540,416.798
2017-01-06 09:41:00,508.119,509.450,-1.525,102,843,508.10,508.15,1800,7200,509.50,509.80,32,361,508.05,508.20,1800,1800,509.40,509.85,794,1635,9000,23400,507.976,508.206,509.230,510.027,-1.515,411.201
2017-01-06 09:42:00,508.179,509.608,-1.525,457,285,508.15,508.25,3600,10800,509.55,509.90,7,393,508.10,508.30,1800,5400,509.50,510.00,1108,1371,10800,25200,508.062,508.349,509.350,510.057,-1.505,404.682
2017-01-06 09:43:00,508.029,509.544,-1.500,51,177,508.15,508.20,3600,3600,509.55,509.80,1,83,508.10,508.25,1800,3600,509.50,509.85,826,4129,10800,18000,508.009,508.383,509.375,509.900,-1.485,397.463
2017-01-06 09:44:00,508.406,510.133,-1.675,484,23718,508.40,508.50,1800,5400,510.00,510.25,62,88,508.35,508.55,1800,3600,509.85,510.35,1521,25509,12600,14400,508.306,508.516,509.686,510.375,-1.445,390.234
2017-01-06 09:45:00,508.429,509.953,-1.475,148,19732,508.45,508.50,3600,3600,509.90,510.00,1,76,508.40,508.55,1800,1800,509.80,510.20,438,25022,12600,14400,508.336,508.527,509.693,510.231,-1.475,383.399
2017-01-06 09:46:00,507.982,509.512,-1.400,67,100,508.20,508.30,1800,3600,509.50,509.80,3,100,508.15,508.35,1800,1800,509.25,509.85,691,22737,9000,14400,508.022,508.482,509.240,509.913,-1.490,376.924
2017-01-06 09:47:00,508.004,509.642,-1.475,50,1017,508.15,508.20,1800,5400,509.50,509.80,24,111,508.10,508.25,1800,1800,509.30,509.95,1107,4818,10800,12600,507.951,508.347,509.200,509.943,-1.455,370.617
