,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,858.929,862.082,-3.125,84,53,858.85,859.25,1000,1000,862.05,862.30,343,26,858.80,859.45,11000,1000,862.00,862.75,863,1956,16000,14000,858.699,859.548,861.803,862.868,-3.735,0.000
2017-01-06 09:18:00,857.584,861.617,-3.575,1,75,857.60,857.75,1000,1000,861.15,861.35,1,312,857.55,857.80,1000,1000,861.10,861.55,1513,2282,16000,5000,857.250,858.099,860.962,861.840,-3.780,610.000
2017-01-06 09:19:00,857.834,861.961,-4.150,25,385,857.95,858.00,8000,1000,862.00,862.25,3,115,857.65,858.05,1000,1000,861.50,862.50,520,1281,13000,6000,857.482,858.169,861.615,862.583,-3.670,527.731
2017-01-06 09:20:00,856.390,859.914,-3.325,602,65,856.50,856.70,1000,1000,859.70,860.15,35,85,856.25,856.75,1000,1000,859.45,860.25,1999,2825,6000,5000,856.173,856.966,859.400,860.310,-3.785,431.989
2017-01-06 09:21:00,856.409,860.025,-3.325,1,84,856.55,856.90,1000,1000,859.80,860.30,1,132,856.45,856.95,1000,1000,859.75,860.35,340,4908,8000,6000,856.231,857.018,859.394,860.433,-3.825,393.080
2017-01-06 09:22:00,857.945,862.127,-4.300,7,1579,857.80,858.00,1000,1000,861.95,862.45,2,181,857.65,858.40,2000,1000,861.90,862.50,1115,2776,6000,5000,857.562,858.208,861.608,862.630,-3.735,380.439
2017-01-06 09:23:00,860.930,864.838,-3.800,737,10,861.00,861.30,2000,1000,864.90,865.00,10,298,860.80,861.40,1000,1000,864.55,865.20,1103,1809,6000,7000,860.884,861.519,864.583,865.357,-3.615,347.292
2017-01-06 09:24:00,859.753,863.825,-3.600,10,62,860.00,860.45,1000,7000,863.65,864.00,85,231,859.80,860.55,1000,1000,863.60,864.25,325,4234,8000,16000,859.729,860.666,863.475,864.234,-3.585,327.522
2017-01-06 09:25:00,859.778,863.653,-3.900,1,571,859.95,860.00,1000,1000,863.70,864.05,86,180,859.80,860.15,1000,1000,863.65,864.35,419,2264,5000,14000,859.669,860.271,863.450,864.600,-3.520,307.839
2017-01-06 09:26:00,861.285,864.750,-3.525,55,179,861.15,861.35,1000,2000,864.60,864.95,100,403,861.10,861.45,1000,6000,864.55,865.00,778,791,5000,12000,860.928,861.446,864.350,865.258,-3.430,303.378
2017-01-06 09:27:00,860.802,864.674,-3.850,70,56,860.90,860.95,1000,1000,864.65,864.90,5,180,860.85,861.00,1000,1000,864.60,864.95,1044,1967,6000,11000,860.525,861.236,864.467,865.136,-3.280,313.747
2017-01-06 09:28:00,859.259,862.538,-3.200,24,40,859.65,859.70,1000,2000,862.60,863.15,85,50,859.25,859.80,1000,1000,862.55,863.70,947,3231,5000,16000,859.127,859.991,862.360,863.847,-3.280,329.103
2017-01-06 09:29:00,860.552,864.457,-3.450,5,91,860.95,861.00,1000,1000,864.30,864.55,16,192,860.60,861.15,1000,1000,864.25,864.70,429,3493,6000,8000,860.461,861.252,864.133,864.925,-3.240,329.598
2017-01-06 09:30:00,858.784,862.747,-3.575,46,21,859.10,859.15,1000,1000,862.60,862.80,1,10,859.05,859.35,2000,1000,862.55,862.95,541,4931,6000,11000,858.777,859.516,862.433,863.155,-3.175,330.809
2017-01-06 09:31:00,858.491,862.054,-3.075,3,977,858.90,858.95,1000,2000,861.75,862.25,20,1000,858.50,859.00,1000,1000,861.70,862.35,751,6715,7000,6000,858.219,859.104,861.543,862.467,-3.180,331.842
2017-01-06 09:32:00,858.552,861.917,-3.100,1,50,858.80,858.85,2000,1000,861.70,862.15,47,100,858.50,859.00,1000,1000,861.65,862.30,408,2630,7000,8000,858.386,859.047,861.521,862.419,-3.110,327.024
2017-01-06 09:33:00,858.422,861.950,-3.200,1,50,858.60,858.65,1000,1000,861.70,861.95,48,980,858.50,858.80,1000,1000,861.65,862.20,178,4712,6000,5000,858.342,858.848,861.542,862.280,-3.025,319.479
2017-01-06 09:34:00,857.986,861.543,-3.250,258,61,858.10,858.20,1000,1000,861.25,861.55,2372,106,858.00,858.25,1000,1000,861.20,861.60,3158,3516,8000,6000,857.944,858.441,861.069,861.867,-3.010,316.051
2017-01-06 09:35:00,857.419,860.953,-3.250,47,37,857.50,857.55,1000,2000,860.55,861.00,2,110,857.45,857.65,1000,1000,860.50,861.10,118,562,12000,7000,857.275,857.751,860.108,861.179,-2.990,311.894
2017-01-06 09:36:00,859.381,862.394,-3.100,85,51,859.30,859.70,1000,2000,862.30,862.90,33,254,859.20,859.90,1000,1000,862.10,862.95,1326,2838,5000,11000,859.032,859.994,862.070,863.082,-2.990,306.527
2017-01-06 09:37:00,858.269,861.912,-2.750,46,75,858.60,859.00,1000,2000,861.40,861.70,30,117,858.45,859.05,1000,4000,861.35,862.15,320,2986,8000,9000,858.310,859.220,861.188,862.300,-3.070,301.772
2017-01-06 09:38:00,858.403,861.270,-2.775,15,301,858.45,858.75,2000,2000,861.25,861.50,103,268,858.35,858.80,1000,1000,861.10,861.60,821,1980,7000,8000,858.137,858.916,861.014,861.769,-3.125,294.628
2017-01-06 09:39:00,858.730,862.168,-3.175,10,258,858.95,859.20,2000,1000,862.05,862.45,65,2497,858.60,859.30,2000,3000,861.65,862.50,729,3503,10000,10000,858.476,859.316,861.635,862.695,-3.065,288.643
2017-01-06 09:40:00,858.508,861.837,-3.150,10,16,858.70,858.75,2000,2000,861.60,862.15,597,8,858.05,858.85,3000,1000,861.50,862.30,1228,808,8000,8000,858.015,858.960,861.444,862.356,-2.995,282.531
2017-01-06 09:41:00,858.238,861.120,-3.100,84,31,858.10,858.50,1000,1000,861.00,861.80,85,835,858.05,858.60,1000,1000,860.95,861.85,1711,2439,6000,9000,857.823,858.672,860.717,861.944,-2.910,276.584
2017-01-06 09:42:00,858.231,861.250,-3.150,11,55,858.30,858.40,2000,2000,861.25,861.75,32,1201,858.25,858.45,1000,1000,861.10,861.80,277,1693,6000,15000,858.074,858.516,861.042,861.973,-2.820,271.468
