,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,678.575,683.196,-5.125,55,50,678.20,678.65,2200,1100,683.20,683.90,119,71,678.15,678.80,1100,1100,681.70,683.95,678,560,6600,6600,677.884,678.906,682.117,684.683,-5.415,0.000
2017-01-06 09:18:00,678.910,683.832,-5.125,500,20,679.00,679.10,1100,1100,683.60,684.75,50,45,678.50,679.20,1100,1100,683.55,684.80,1013,653,5500,6600,678.694,679.276,682.750,685.458,-5.470,290.000
2017-01-06 09:19:00,678.429,684.054,-5.600,50,39,678.30,678.65,1100,1100,683.75,684.40,50,71,678.25,678.70,1100,1100,683.70,684.45,255,273,6600,7700,678.151,678.765,683.433,684.557,-5.415,318.689
2017-01-06 09:20:00,676.319,682.086,-5.300,199,144,676.25,676.80,2200,1100,681.10,682.55,1,71,676.20,676.85,1100,1100,681.05,682.60,558,928,6600,5500,675.930,677.050,680.967,683.140,-5.430,271.085
2017-01-06 09:21:00,678.077,682.622,-5.500,5,73,678.00,678.45,1100,1100,683.05,684.40,26,71,677.95,678.50,1100,1100,683.00,684.45,276,499,5500,12100,677.791,678.567,682.040,684.932,-5.450,245.340
2017-01-06 09:22:00,677.865,682.939,-5.550,50,5,677.55,678.00,3300,1100,682.65,684.00,200,134,677.50,678.05,1100,1100,682.20,684.15,763,386,7700,7700,677.295,678.139,682.100,684.550,-5.350,225.906
2017-01-06 09:23:00,678.898,684.144,-5.400,245,7,678.80,679.15,1100,1100,683.80,684.95,50,200,678.55,679.20,1100,4400,683.75,685.00,711,677,5500,12100,678.579,679.344,683.580,685.150,-5.265,207.923
2017-01-06 09:24:00,681.370,685.366,-5.325,73,182,681.10,681.75,2200,1100,686.35,687.15,121,25,681.05,681.80,1100,1100,686.00,687.20,676,902,6600,14300,680.975,681.966,685.258,687.700,-5.170,207.508
2017-01-06 09:25:00,680.475,685.955,-5.375,222,100,680.25,680.50,1100,1100,685.40,686.10,183,25,680.10,680.60,2200,1100,685.35,687.00,913,405,6600,5500,680.070,680.680,684.842,686.960,-5.070,212.557
2017-01-06 09:26:00,681.653,686.888,-5.600,252,244,681.30,681.80,2200,1100,687.00,687.30,129,50,681.25,681.85,1100,1100,686.85,687.45,3811,2011,11000,7700,681.198,681.919,686.590,687.600,-4.935,233.581
2017-01-06 09:27:00,681.265,686.326,-5.050,88,115,681.15,681.60,1100,2200,686.15,686.70,71,138,681.10,681.65,2200,5500,686.10,687.00,492,882,6600,12100,681.009,681.723,685.742,687.191,-4.830,275.003
2017-01-06 09:28:00,681.486,686.327,-4.975,121,100,681.45,681.70,3300,1100,686.20,686.90,21,50,681.40,681.80,1100,1100,686.15,686.95,621,865,7700,8800,681.289,681.927,686.014,687.194,-4.785,305.505
2017-01-06 09:29:00,681.861,686.983,-4.850,555,232,682.00,682.15,1100,1100,686.35,687.50,200,214,681.80,682.20,1100,1100,686.30,687.55,1168,2176,7700,5500,681.799,682.573,686.007,687.650,-4.770,323.660
2017-01-06 09:30:00,683.378,687.938,-4.875,50,23,683.10,683.45,2200,1100,687.90,688.40,50,165,683.05,683.50,1100,2200,687.85,688.50,1459,712,6600,6600,682.879,683.600,687.358,688.542,-4.735,330.159
2017-01-06 09:31:00,682.855,687.539,-4.925,121,325,682.70,683.00,1100,1100,687.65,687.90,71,1,682.65,683.05,1100,2200,687.15,688.00,744,892,6600,8800,682.545,683.159,687.133,688.244,-4.665,330.507
2017-01-06 09:32:00,682.849,687.383,-4.525,35,99,682.90,682.95,1100,1100,687.05,687.85,50,361,682.60,683.00,1100,2200,687.00,688.00,741,744,5500,7700,682.505,683.068,686.830,688.200,-4.685,326.822
2017-01-06 09:33:00,682.416,687.321,-4.750,89,50,682.40,682.75,1100,1100,686.90,687.75,50,245,682.20,682.80,1100,1100,686.85,687.80,880,1670,6600,6600,682.129,682.963,686.550,687.958,-4.635,318.514
2017-01-06 09:34:00,681.534,686.743,-4.775,286,141,681.50,681.80,1100,1100,686.15,686.70,50,71,681.40,681.85,2200,1100,686.10,687.60,776,958,7700,7700,681.296,682.004,685.943,687.557,-4.580,311.138
2017-01-06 09:35:00,681.097,685.823,-4.700,30,50,681.00,681.35,1100,1100,685.45,686.30,50,73,680.90,681.40,1100,1100,685.40,686.35,355,637,5500,6600,680.757,681.543,685.190,686.808,-4.555,305.670
2017-01-06 09:36:00,682.119,686.710,-4.575,23,94,682.05,682.50,3300,1100,686.45,687.25,497,287,682.00,682.70,2200,1100,686.40,687.40,808,1282,8800,7700,681.859,682.745,686.188,687.514,-4.540,300.370
2017-01-06 09:37:00,682.003,686.546,-4.625,50,144,681.75,682.35,2200,1100,686.40,686.95,232,232,681.70,682.40,2200,1100,686.20,687.00,722,1006,7700,5500,681.632,682.524,685.936,687.130,-4.535,294.095
2017-01-06 09:38:00,681.171,685.968,-4.500,73,292,681.15,681.75,1100,3300,685.55,686.35,10,218,681.10,681.80,2200,1100,685.50,686.40,326,1551,8800,9900,680.904,681.938,685.369,686.600,-4.510,288.868
2017-01-06 09:39:00,681.453,685.981,-4.500,48,50,681.20,681.55,3300,5500,685.75,686.00,71,73,681.15,681.60,1100,1100,685.70,686.20,725,539,8800,11000,681.039,681.739,685.619,686.475,-4.500,283.482
2017-01-06 09:40:00,681.604,686.296,-4.575,175,993,681.50,682.00,3300,1100,686.05,686.60,102,246,681.45,682.25,1100,1100,686.00,686.75,734,2266,7700,7700,681.379,682.192,685.921,686.836,-4.515,277.752
2017-01-06 09:41:00,681.471,686.233,-4.500,17,150,681.50,681.75,2200,2200,685.80,686.45,60,246,681.40,681.90,2200,1100,685.70,686.50,515,1875,11000,8800,681.288,681.986,685.540,686.737,-4.540,272.027
2017-01-06 09:42:00,681.427,686.104,-4.600,61,27,681.45,681.50,2200,2200,685.80,686.35,5,246,681.40,681.90,1100,1100,685.75,686.40,564,1633,7700,7700,681.242,681.973,685.679,686.586,-4.570,266.531
2017-01-06 09:43:00,681.506,686.117,-4.375,28,73,681.50,681.85,2200,2200,685.75,686.35,15,319,681.45,681.95,1100,1100,685.70,686.40,353,1655,8800,7700,681.346,682.008,685.456,686.586,-4.665,261.445
2017-01-06 09:44:00,682.512,687.171,-4.450,126,225,682.50,682.90,1100,1100,686.90,687.40,121,550,682.45,682.95,1100,1100,686.85,687.70,482,2218,11000,12100,682.415,682.991,686.490,687.764,-4.710,258.286
2017-01-06 09:45:00,682.892,687.382,-4.650,50,148,682.65,683.00,1100,3300,687.20,687.75,71,1,682.60,683.05,1100,1100,687.15,687.90,926,973,6600,12100,682.483,683.242,687.042,687.932,-4.795,256.718
2017-01-06 09:46:00,682.593,686.992,-4.625,10,86,682.35,682.70,1100,2200,686.85,687.45,69,50,682.30,682.85,1100,1100,686.70,687.50,660,499,5500,7700,682.011,682.904,686.520,687.693,-4.845,257.556
2017-01-06 09:47:00,682.450,687.138,-4.750,50,27,682.35,682.55,2200,2200,686.95,687.45,55,16,682.30,682.90,1100,1100,686.85,687.50,613,1263,6600,6600,682.226,682.987,686.658,687.617,-4.830,259.277
2017-01-06 09:48:00,681.043,685.937,-4.850,76,1400,680.70,681.00,1100,1100,685.50,685.90,163,77,680.65,681.40,1100,2200,685.45,685.95,2057,2224,8800,7700,680.531,681.185,685.237,686.307,-4.790,259.301
2017-01-06 09:49:00,679.920,684.754,-4.675,144,238,679.80,680.30,1100,1100,684.55,684.90,71,163,679.75,680.35,1100,1100,684.50,684.95,629,1205,6600,6600,679.598,680.398,684.208,685.200,-4.825,256.172
2017-01-06 09:50:00,677.245,682.133,-5.075,9,9,677.05,677.40,1100,1100,682.00,682.60,73,50,677.00,677.50,1100,1100,681.55,682.65,652,554,7700,8800,676.812,677.597,681.329,683.000,-4.730,253.054
2017-01-06 09:51:00,678.693,683.263,-4.875,107,308,678.35,678.80,1100,2200,682.90,684.00,1100,144,678.30,678.85,1100,4400,682.85,684.05,1463,642,6600,9900,678.272,678.877,682.367,684.161,-4.660,249.554
2017-01-06 09:52:00,677.781,682.427,-4.675,50,150,677.65,677.90,1100,1100,682.10,682.80,50,78,677.55,678.25,1100,2200,682.05,682.85,809,1416,5500,6600,677.398,678.276,681.900,683.000,-4.655,247.943
2017-01-06 09:53:00,679.165,683.763,-4.650,50,44,678.80,679.30,1100,2200,683.45,683.95,73,71,678.75,679.40,1100,1100,683.40,684.00,1130,1019,6600,6600,678.634,679.617,683.283,684.183,-4.685,246.208
2017-01-06 09:54:00,678.411,683.368,-4.850,886,50,678.25,678.80,1100,1100,683.00,683.75,201,73,678.00,678.85,1100,1100,682.95,683.80,3112,2385,6600,5500,678.006,678.984,682.550,683.920,-4.665,243.471
2017-01-06 09:55:00,679.309,683.904,-4.600,25,19,679.00,679.55,1100,1100,683.40,684.35,58,3,678.85,679.60,1100,2200,683.35,684.40,451,295,5500,7700,678.662,679.728,683.270,684.764,-4.560,241.644
2017-01-06 09:56:00,678.849,683.753,-4.525,126,154,679.00,679.25,2200,1100,683.35,683.95,50,174,678.80,679.30,1100,1100,683.30,684.00,420,1367,11000,5500,678.717,679.571,683.045,684.050,-4.475,240.074
2017-01-06 09:57:00,679.119,683.629,-4.650,50,37,678.90,679.25,1100,2200,683.50,683.95,73,149,678.85,679.30,1100,1100,683.30,684.00,633,496,5500,7700,678.683,679.392,683.120,684.407,-4.365,238.852
2017-01-06 09:58:00,679.494,684.058,-4.800,20,3,679.35,679.65,2200,1100,684.10,684.50,69,50,679.30,679.70,1100,1100,683.55,684.55,858,641,6600,6600,679.112,679.928,683.583,684.650,-4.335,240.229
2017-01-06 09:59:00,679.540,684.254,-4.750,152,30,679.45,679.65,2200,1100,684.00,684.60,144,53,679.40,679.75,1100,1100,683.95,684.65,571,524,6600,6600,679.373,679.949,683.833,684.825,-4.250,243.419
2017-01-06 10:00:00,680.094,684.463,-4.075,73,100,680.10,680.50,1100,2200,684.10,684.65,1057,387,680.00,680.60,1100,1100,684.05,684.80,1496,2757,8800,7700,679.939,680.671,683.825,684.900,-4.325,248.757
2017-01-06 10:01:00,681.508,685.885,-4.100,68,127,681.35,681.80,1100,1100,685.45,685.90,73,55,681.30,681.85,1100,1100,685.40,685.95,978,1813,8800,5500,681.111,681.937,685.094,686.220,-4.395,248.453
2017-01-06 10:02:00,682.300,686.919,-4.100,50,44,682.35,682.80,4400,1100,686.05,687.30,48,71,682.15,682.85,1100,1100,686.00,687.35,773,1856,12100,5500,682.046,682.980,685.777,687.480,-4.420,245.966
2017-01-06 10:03:00,682.268,686.325,-4.650,73,81,682.25,682.75,1100,1100,686.70,687.60,67,132,682.20,682.90,1100,2200,686.30,687.65,608,2803,5500,12100,682.108,682.984,686.040,687.873,-4.400,243.413
2017-01-06 10:04:00,682.304,686.442,-4.325,153,544,682.05,682.40,1100,1100,686.10,687.00,77,1,681.60,682.45,1100,1100,685.85,687.10,1190,737,7700,6600,681.530,682.446,685.436,687.275,-4.440,240.996
2017-01-06 10:05:00,682.334,686.910,-4.450,107,20,682.40,682.65,1100,1100,686.75,687.20,12,25,682.35,682.75,1100,3300,686.40,687.60,758,2609,8800,13200,682.242,682.988,686.375,687.808,-4.415,240.044
2017-01-06 10:06:00,682.614,687.359,-4.450,303,1113,682.45,683.00,2200,1100,686.80,687.55,76,1,682.40,683.05,1100,2200,686.75,687.60,697,1679,11000,6600,682.368,683.081,686.680,687.692,-4.305,237.930
2017-01-06 10:07:00,682.355,686.731,-4.225,73,84,682.05,682.55,1100,1100,686.35,686.70,75,77,682.00,682.60,1100,1100,686.30,687.00,906,666,7700,6600,681.855,682.682,686.107,687.292,-4.305,235.882
2017-01-06 10:08:00,682.374,686.979,-4.550,29,73,681.85,682.40,1100,2200,686.35,687.00,262,43,681.80,682.45,1100,2200,686.30,687.50,982,434,11000,7700,681.723,682.664,685.835,687.421,-4.250,234.113
2017-01-06 10:09:00,681.735,686.173,-4.525,326,73,681.35,681.85,1100,1100,686.00,686.25,568,126,681.25,681.90,1100,1100,685.85,686.40,1706,626,6600,5500,681.225,681.965,685.558,686.530,-4.180,232.782
2017-01-06 10:10:00,680.740,685.695,-4.325,22,55,681.00,681.35,1100,1100,685.25,685.75,19,123,680.95,681.40,1100,1100,685.20,686.05,241,1298,6600,5500,680.619,681.489,685.058,686.210,-4.135,233.325
2017-01-06 10:11:00,681.457,685.666,-3.900,30,59,681.50,681.70,1100,1100,685.15,685.85,40,54,681.40,681.75,2200,1100,685.10,685.95,708,484,12100,5500,680.752,681.844,684.968,686.030,-4.180,234.274
